Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,3,96000000,8241.67,783.33,0.05,1736393.73,100%
write,write,1,32000000,30561,7040,0.02,578797.91,100%
read,read,4,128000000,8287.25,841.5,0.07,2161431.95,100%
write,write,1,32000000,26071,2480,0.02,540357.99,100%
read,read,4,128000000,7985.5,984,0.07,2223302.99,100%
write,write,1,32000000,25630,1265,0.02,555825.75,100%
read,read,1,32000000,7534,336,0.02,576223.57,100%
write,write,2,64000000,24000,1876.5,0.04,1152447.15,100%
read,read,5,160000000,8536,329.8,0.08,2707963.1,100%
write,write,1,32000000,16405,1535,0.02,541592.62,100%
read,read,1,32000000,12326,648,0.03,963884.45,100%
write,write,1,32000000,20873,863,0.03,963884.45,100%
read,read,5,160000000,7980.2,1020.6,0.08,2710073,100%
write,write,1,32000000,19137,1995,0.02,542014.6,100%
read,read,3,96000000,9795.33,1124.67,0.06,1765127.7,100%
write,write,1,32000000,25001,5926,0.02,588375.9,100%
read,read,3,96000000,9736.67,316,0.06,1872001.87,100%
write,write,1,32000000,22072,2152,0.02,624000.62,100%
read,read,4,128000000,8193,967,0.07,2230625.8,100%
write,write,1,32000000,24610,259,0.02,557656.45,100%
read,read,1,32000000,9518,3111,0.02,584998.45,100%
write,write,2,64000000,22591.5,975,0.04,1169996.89,100%
read,read,5,160000000,8529.6,871,0.12,3751553.38,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,64000000,12623,980,0.04,1139682.31,100%
write,write,1,32000000,30910,6765,0.02,569841.16,100%
read,read,3,96000000,7533.33,1635,0.07,2172584.7,100%
write,write,1,32000000,21587,1751,0.02,724194.9,100%
read,read,1,32000000,9810,2818,0.02,549073.44,100%
write,write,2,64000000,24235,1760.5,0.03,1098146.88,100%
read,read,3,96000000,10108,435.33,0.06,1770727.66,100%
write,write,1,32000000,23891,2427,0.02,590242.55,100%
read,read,2,64000000,6909.5,368,0.05,1627463.45,100%
write,write,1,32000000,25506,1849,0.03,813731.72,100%
read,read,3,96000000,10674.67,581.33,0.05,1645582.64,100%
write,write,1,32000000,26314,1158,0.02,548527.55,100%
read,read,4,128000000,8381,1295.75,0.07,2225545.08,100%
write,write,1,32000000,23990,2817,0.02,556386.27,100%
read,read,3,96000000,8476,885.67,0.06,1954039.37,100%
write,write,1,32000000,23701,5128,0.02,651346.46,100%
read,read,4,128000000,8610.75,1495,0.07,2135290.68,100%
write,write,1,32000000,25502,1891,0.02,533822.67,100%
read,read,6,192000000,9126,952.83,0.11,3506401.01,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,192000000,9946.67,1234.17,0.1,3217104.27,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,96000000,9103.67,888,0.06,1831187.41,100%
write,write,1,32000000,25112,1547,0.02,610395.8,100%
read,read,5,160000000,8653.6,290.6,0.12,3697797.5,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,64000000,25479,3034,0.04,1255936.26,100%
read,read,2,64000000,7250,155,0.06,1913417.84,100%
write,write,1,32000000,18947,756,0.03,956708.92,100%
read,read,3,96000000,9174,415,0.06,1817321.34,100%
write,write,1,32000000,25303,2336,0.02,605773.78,100%
read,read,3,96000000,8571.33,2695.33,0.06,1805189.92,100%
write,write,1,32000000,27465,905,0.02,601729.97,100%
read,read,4,128000000,7434.5,971.25,0.07,2354066.28,100%
write,write,1,32000000,24635,3629,0.02,588516.57,100%
read,read,1,32000000,8351,268,0.02,535681.4,100%
write,write,2,64000000,25693,2971,0.03,1071362.81,100%
read,read,2,64000000,5988,397.5,0.06,1806480.75,100%
write,write,1,32000000,23452,1013,0.03,903240.37,100%
