Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,8,256000000,4178.38,232.5,0.14,4579852.23,100%
write,write,2,64000000,11234.5,207.5,0.04,1144963.06,100%
read,read,5,160000000,5841.6,669.6,0.09,2882052.02,100%
write,write,2,64000000,13154,2221,0.04,1152820.81,100%
read,read,6,192000000,5609.5,205.17,0.11,3479647.69,100%
write,write,2,64000000,10760,460,0.04,1159882.56,100%
read,read,9,288000000,5756.11,681.56,0.17,5559308.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,160000000,5061.2,331.2,0.09,2776235.42,100%
write,write,2,64000000,16163,4072,0.03,1110494.17,100%
read,read,5,160000000,5431.8,423.6,0.08,2676122.3,100%
write,write,3,96000000,10876.33,1182,0.05,1605673.38,100%
read,read,2,64000000,5111,656.5,0.04,1148868.19,100%
write,write,4,128000000,11371,1519,0.07,2297736.37,100%
read,read,8,256000000,4762.88,384.5,0.14,4570857.21,100%
write,write,2,64000000,8951.5,322.5,0.04,1142714.3,100%
read,read,7,224000000,5782.43,803.14,0.14,4434238.66,100%
write,write,1,32000000,10038,741,0.02,633462.67,100%
read,read,7,224000000,5389.14,519.86,0.12,3744567.03,100%
write,write,2,64000000,11047.5,190.5,0.03,1069876.3,100%
read,read,7,224000000,5194.29,413.86,0.12,3841470.73,100%
write,write,2,64000000,10975.5,2452.5,0.03,1097563.07,100%
read,read,5,160000000,5370.2,278.4,0.09,2737476.05,100%
write,write,3,96000000,10532.33,1165.33,0.05,1642485.63,100%
read,read,5,160000000,4665.2,338.8,0.09,2779225.29,100%
write,write,3,96000000,11414.33,1457,0.05,1667535.17,100%
read,read,4,128000000,5235.25,221.25,0.07,2324356.72,100%
write,write,3,96000000,11376,463.67,0.05,1743267.54,100%
read,read,8,256000000,5031.62,188,0.13,4308603.74,100%
write,write,2,64000000,9580.5,262,0.03,1077150.94,100%
read,read,6,192000000,5114.67,426.67,0.11,3443884.41,100%
write,write,2,64000000,12531,1916,0.04,1147961.47,100%
