Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,380,12160000000,8201.25,552.17,0.12,3901777.88,100%
prepare,write,380,12160000000,8227.67,569.94,0.12,3889248.53,100%
prepare,write,380,12160000000,8175.91,733.84,0.12,3913889.29,100%
prepare,write,380,12160000000,8216.17,618.89,0.12,3894690.89,100%
prepare,write,380,12160000000,7985.48,612.22,0.13,4007207.7,100%
prepare,write,380,12160000000,8203.95,671.94,0.12,3900505.04,100%
prepare,write,380,12160000000,8167.43,1091.36,0.12,3917937.26,100%
prepare,write,380,12160000000,8130.25,520.43,0.12,3935852.08,100%
prepare,write,380,12160000000,8201.53,828.59,0.12,3901663.95,100%
prepare,write,380,12160000000,7976.5,768.14,0.13,4011715.79,100%
prepare,write,380,12160000000,8110.34,622.19,0.12,3945515.55,100%
prepare,write,380,12160000000,8153.24,560.99,0.12,3924760.79,100%
prepare,write,360,11520000000,7975.91,718.03,0.13,4012012.36,100%
prepare,write,360,11520000000,8084.07,684.55,0.12,3958334.41,100%
prepare,write,360,11520000000,8098.22,588.45,0.12,3951427.62,100%
prepare,write,360,11520000000,8029.82,575.88,0.12,3985089.12,100%
