Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36826,1554,0.03,868951.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36030,1373,0.03,888148.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,38243,1814,0.03,836754.44,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35255,1240,0.03,907672.67,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35688,1235,0.03,896659.94,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37779,1529,0.03,847031.42,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37818,1791,0.03,846157.91,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,38377,2751,0.03,833832.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36810,1609,0.03,869328.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,40079,1844,0.02,798423.11,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36082,1387,0.03,886868.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35664,1379,0.03,897263.35,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,64000000,25184.5,4481,0.04,1270597.58,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,64000000,27917,4196,0.04,1146234.44,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37415,1639,0.03,855271.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,43316,2418,0.02,738757.04,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37384,1797,0.03,855981.17,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36766,1538,0.03,870369.36,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,36499,1517,0.03,876736.35,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37876,1829,0.03,844862.18,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35652,1290,0.03,897565.35,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,64000000,26904.5,3858,0.04,1189392.11,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35982,1427,0.03,889333.56,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,37123,1622,0.03,861999.3,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,38619,2337,0.03,828607.68,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,35132,1089,0.03,910850.51,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,32000000,28503,574,0.04,1122688.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
