Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,5000,5000000000,279.49,171.87,57.24,57237838.92,100%
read,write,read,write,1863,810,1863000000,810000000,37.54,61.65,12.12,27.94,15.53,6.75,15528235.05,6751406.54,100%
100%
read,write,read,write,4178,1829,4178000000,1829000000,76.03,88.47,28.48,52.99,34.84,15.25,34840070.6,15251793.65,100%
100%
read,write,read,write,4856,2011,4856000000,2011000000,136.63,146.57,54.56,95.02,40.53,16.78,40530327.77,16784923.87,100%
100%
read,write,read,write,4331,1951,4331000000,1951000000,276.83,365.95,93.47,253.15,36.22,16.32,36219097.3,16315776.65,100%
100%
read,write,read,write,5517,2333,5517000000,2333000000,447.53,577.24,200.61,391.68,46.26,19.56,46264004.56,19563406.3,100%
100%
read,write,read,write,5740,2420,5740000000,2420000000,863.27,1078.51,416.53,855.05,48.56,20.47,48564573.24,20473606.52,100%
100%
read,write,read,write,5964,2519,5964000000,2519000000,1541.87,2202.51,779.87,1950.41,51.8,21.89,51796156.22,21892383.19,100%
100%
read,write,read,write,5412,2276,5412000000,2276000000,3132.1,4378.1,1583.99,4120.15,51.43,21.66,51433241.58,21663790.91,100%
100%
read,write,read,write,5160,2205,5160000000,2205000000,5991.48,10760.15,3481.54,9706.11,48.42,20.7,48422724.33,20696843.58,100%
100%
cleanup,delete,14000,0,65.85,65.85,243.24,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
