Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,86,86000000,924.8,393.06,0.73,727223.53,100%
write,write,35,35000000,1106.31,816.46,0.3,295963.06,100%
read,read,85,85000000,882.36,411.22,0.73,733346.56,100%
write,write,44,44000000,929.57,677.45,0.38,379614.69,100%
read,read,107,107000000,792.21,413.45,0.9,901234.78,100%
write,write,37,37000000,917.65,657.65,0.31,311641.93,100%
read,read,88,88000000,850.48,379.97,0.74,735527.66,100%
write,write,42,42000000,1066.57,854.1,0.35,351047.29,100%
read,read,97,97000000,817.56,375.64,0.81,813021.76,100%
write,write,32,32000000,1250.16,1027.53,0.27,268213.36,100%
read,read,99,99000000,940.42,387.38,0.84,837854.08,100%
write,write,26,26000000,963.42,742.81,0.22,220042.49,100%
read,read,90,90000000,864.9,493.19,0.77,773003.29,100%
write,write,32,32000000,1205.78,1042.59,0.27,274845.61,100%
read,read,76,76000000,972.59,431.04,0.64,642722.44,100%
write,write,37,37000000,1198.08,1016.51,0.31,312904.34,100%
read,read,88,88000000,925.56,461.15,0.74,743193.03,100%
write,write,40,40000000,923.75,759.3,0.34,337815.01,100%
read,read,85,85000000,779.51,386.06,0.73,728300.92,100%
write,write,48,48000000,1050.94,810.08,0.41,411275.81,100%
read,read,88,88000000,866.31,418.77,0.75,754678.15,100%
write,write,42,42000000,961.19,706.79,0.36,360187.3,100%
read,read,86,86000000,913.85,414.95,0.72,719936.38,100%
write,write,38,38000000,1075.29,824.79,0.32,318111.42,100%
read,read,84,84000000,949.83,455.57,0.71,707201.67,100%
write,write,32,32000000,1218.41,1055.56,0.27,269410.16,100%
read,read,89,89000000,960.56,505.07,0.74,744869.61,100%
write,write,35,35000000,970.31,749.66,0.29,292926.25,100%
read,read,98,98000000,841.93,392.3,0.83,825715.13,100%
write,write,43,43000000,841.09,614.7,0.36,362303.58,100%
read,read,95,95000000,732.15,351.41,0.8,801802.79,100%
write,write,44,44000000,1111.86,911.25,0.37,371361.29,100%
read,read,85,85000000,941.11,429.81,0.71,711779.53,100%
write,write,42,42000000,938.5,743.4,0.35,351702.83,100%
read,read,102,102000000,769.64,404.19,0.86,857993.64,100%
write,write,40,40000000,1009.3,744.55,0.34,336468.09,100%
read,read,82,82000000,861.16,379.11,0.7,702054.79,100%
write,write,36,36000000,1282.64,1050.06,0.31,308219.18,100%
read,read,102,102000000,881.34,408.04,0.88,879803.34,100%
write,write,30,30000000,867.8,641.3,0.26,258765.69,100%
read,read,78,78000000,814.21,453.77,0.68,681038.32,100%
write,write,39,39000000,1308.18,1128.23,0.34,340519.16,100%
read,read,97,97000000,814,375,0.81,814920.61,100%
write,write,39,39000000,1027.31,761.41,0.33,327648.49,100%
read,read,78,78000000,892.01,471.4,0.67,669769.36,100%
write,write,39,39000000,1201.92,937.85,0.33,334884.68,100%
read,read,99,99000000,786.82,440.29,0.84,837379.26,100%
write,write,40,40000000,1008.15,828.12,0.34,338335.05,100%
read,read,104,104000000,761.51,355.36,0.87,869347.15,100%
write,write,43,43000000,940.16,831.37,0.36,359441.61,100%
read,read,102,102000000,826.98,422.41,0.85,851902.58,100%
write,write,34,34000000,1040.5,808.26,0.28,283967.53,100%
read,read,82,82000000,870.34,541.32,0.7,696952.96,100%
write,write,37,37000000,1250.89,1005.3,0.31,314478.77,100%
read,read,88,88000000,884.45,433.55,0.76,760758.68,100%
write,write,26,26000000,1454.88,1273.77,0.22,224769.61,100%
read,read,105,105000000,804.79,362.93,0.89,890207.72,100%
write,write,36,36000000,929,677.81,0.31,305214.07,100%
read,read,104,104000000,733.02,321,0.91,911680.91,100%
write,write,37,37000000,1022.46,778.19,0.32,324348.02,100%
read,read,91,91000000,925.29,437.29,0.76,764840.85,100%
write,write,30,30000000,1159.07,947.57,0.25,252145.34,100%
read,read,86,86000000,845.31,444.56,0.74,739600.44,100%
write,write,40,40000000,1089.35,862.3,0.34,344000.21,100%
read,read,86,86000000,902.35,454.59,0.72,718330.8,100%
write,write,40,40000000,1052.85,856.95,0.33,334107.35,100%
