Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,10,10000000,5841.2,2411.4,0.1,95860.73,100%
write,write,3,3000000,15301.67,14124.67,0.03,28758.22,100%
read,read,11,11000000,5295.27,3548.55,0.1,103338.78,100%
write,write,6,6000000,8032,7095,0.06,56366.61,100%
read,read,14,14000000,5384.71,3759.14,0.15,146913.76,100%
write,write,3,3000000,6635.33,5613.67,0.03,31481.52,100%
read,read,7,7000000,3798.29,2228.57,0.06,61305.1,100%
write,write,11,11000000,7963.09,6941.91,0.1,96336.58,100%
read,read,8,8000000,5744.5,4257.38,0.09,89616.78,100%
write,write,5,5000000,8662.4,7574.4,0.06,56010.49,100%
read,read,4,4000000,3138.75,1950.5,0.04,40406.49,100%
write,write,3,3000000,28813,28040,0.03,30304.87,100%
read,read,8,8000000,4081.75,2234.75,0.08,75875.41,100%
write,write,7,7000000,10397.29,9454.29,0.07,66390.99,100%
read,read,14,14000000,6753.5,4936,0.13,128469.83,100%
write,write,2,2000000,7212.5,6069,0.02,18352.83,100%
read,read,10,10000000,8208.8,2242.9,0.09,87462.28,100%
write,write,4,4000000,8061.75,6912.5,0.03,34984.91,100%
read,read,14,14000000,6626.93,4280.79,0.12,122740.26,100%
write,write,3,3000000,7095,6054,0.03,26301.49,100%
read,read,16,16000000,4701.06,3263.25,0.14,140581.48,100%
write,write,5,5000000,7719,6800.6,0.04,43931.71,100%
read,read,6,6000000,7273.17,3108.17,0.05,52775.09,100%
write,write,5,5000000,14010.2,12899.4,0.04,43979.24,100%
read,read,10,10000000,6650.8,5344.6,0.1,95440.79,100%
write,write,4,4000000,9566.75,8502.75,0.04,38176.32,100%
read,read,15,15000000,5948.87,4705.47,0.14,135358.29,100%
write,write,3,3000000,7194.33,6083.33,0.03,27071.66,100%
read,read,9,9000000,5523.78,3802.78,0.08,78664.45,100%
write,write,5,5000000,12939.2,11853.6,0.04,43702.47,100%
read,read,7,7000000,11348.86,6911,0.07,67349.14,100%
write,write,3,3000000,8164.67,7169.67,0.03,28863.92,100%
read,read,10,10000000,5736.2,2893.9,0.09,91832.42,100%
write,write,6,6000000,8588.67,7577.83,0.06,55099.45,100%
read,read,12,12000000,5204.75,4052.42,0.12,120114.11,100%
write,write,4,4000000,9361.75,8266,0.04,40038.04,100%
read,read,12,12000000,4348.5,2945.25,0.11,111136.84,100%
write,write,7,7000000,7970.43,6877.71,0.06,64829.82,100%
read,read,14,14000000,5566.86,2973.43,0.14,143930.75,100%
write,write,2,2000000,9666.5,8671,0.02,20561.54,100%
read,read,3,3000000,8153.33,5200,0.03,29645.73,100%
write,write,4,4000000,19183.75,18120.5,0.04,39527.64,100%
read,read,8,8000000,5417.38,4138.25,0.07,70184.67,100%
write,write,5,5000000,14129.2,13136.2,0.04,43865.42,100%
read,read,8,8000000,4030,2279.5,0.07,73847.06,100%
write,write,10,10000000,7609,6554.9,0.09,92308.83,100%
read,read,14,14000000,4375.71,3050.93,0.13,130714.07,100%
write,write,3,3000000,15280.67,14182.67,0.03,28010.16,100%
read,read,10,10000000,6902.4,3549.5,0.09,88122.03,100%
write,write,6,6000000,7409,6283,0.05,52873.22,100%
read,read,6,6000000,11171.67,5340,0.05,53788.5,100%
write,write,3,3000000,14839,13787,0.03,26894.25,100%
read,read,14,14000000,5339.36,3686.71,0.15,151750,100%
write,write,2,2000000,8753,7614,0.02,21678.57,100%
read,read,10,10000000,4005.8,2619.3,0.09,89783.53,100%
write,write,3,3000000,23773.67,22694.67,0.03,26935.06,100%
read,read,10,10000000,6232.2,4214.9,0.12,120800.67,100%
write,write,3,3000000,6819.67,5605.33,0.04,36240.2,100%
read,read,11,11000000,6287.55,3281.27,0.12,116754.23,100%
write,write,3,3000000,8350.67,7160,0.03,31842.06,100%
read,read,8,8000000,3344.25,2177.25,0.07,67997.14,100%
write,write,6,6000000,15149.67,14219.67,0.05,50997.86,100%
read,read,10,10000000,4055.9,2115,0.09,91308.36,100%
write,write,4,4000000,17239.5,16225.25,0.04,36523.34,100%
read,read,7,7000000,9967,8424.43,0.07,69618.49,100%
write,write,4,4000000,7694.25,6754.5,0.04,39781.99,100%
read,read,12,12000000,4325.67,2229.5,0.11,106890.9,100%
write,write,5,5000000,12071.2,11069.2,0.04,44537.88,100%
read,read,10,10000000,4534.5,3210.4,0.09,89650.72,100%
write,write,4,4000000,16549.75,15258.5,0.04,35860.29,100%
read,read,17,17000000,4826.06,3398.94,0.16,159855.57,100%
write,write,3,3000000,8101,7053,0.03,28209.81,100%
read,read,13,13000000,4014.54,2263.77,0.12,116363.38,100%
write,write,4,4000000,14882.5,14017.5,0.04,35804.12,100%
read,read,8,8000000,7992.75,4366.62,0.07,71915.28,100%
write,write,3,3000000,15766.33,14515.67,0.03,26968.23,100%
read,read,12,12000000,3415.83,2038,0.11,109643.11,100%
write,write,6,6000000,11409.33,10417,0.05,54821.56,100%
read,read,4,4000000,13988.5,10671.5,0.04,39009.93,100%
write,write,6,6000000,7763.83,6719.83,0.06,58514.89,100%
read,read,4,4000000,3537,2325.25,0.05,48924.28,100%
write,write,5,5000000,13522,12674.4,0.06,61155.35,100%
read,read,5,5000000,7746.8,6147.6,0.05,46406.73,100%
write,write,6,6000000,11501.5,10496.17,0.06,55688.07,100%
read,read,7,7000000,5699.14,4401.86,0.07,71453.36,100%
write,write,4,4000000,14517.75,13553,0.04,40830.49,100%
read,read,12,12000000,6955.08,3150.33,0.12,121240.29,100%
write,write,2,2000000,7758,6538.5,0.02,20206.71,100%
read,read,11,11000000,4093.36,2305.82,0.1,96503.93,100%
write,write,4,4000000,17239.5,16182.5,0.04,35092.34,100%
read,read,8,8000000,6332.88,2408.5,0.07,73132.16,100%
write,write,7,7000000,8389.57,7416.29,0.06,63990.64,100%
read,read,6,6000000,6768.67,5127,0.06,59418.29,100%
write,write,5,5000000,12073.4,11240,0.05,49515.25,100%
read,read,15,15000000,4776.27,2123.47,0.13,131049,100%
write,write,4,4000000,10704.25,9681,0.03,34946.4,100%
read,read,13,13000000,7492.77,3250.85,0.12,115692.33,100%
write,write,2,2000000,7480,6532.5,0.02,17798.82,100%
read,read,7,7000000,3690.71,2334.43,0.06,61748.54,100%
write,write,3,3000000,29176,28555.33,0.03,26463.66,100%
read,read,17,17000000,4605.53,2177.35,0.15,149022.15,100%
write,write,5,5000000,7156.4,6266,0.04,43830.04,100%
read,read,4,4000000,6659.5,5623.75,0.04,37526.97,100%
write,write,6,6000000,13325.33,12315.17,0.06,56290.46,100%
read,read,14,14000000,4185.86,2915.43,0.13,125163.16,100%
write,write,7,7000000,7607.43,6564.29,0.06,62581.58,100%
read,read,12,12000000,5236.25,3882.92,0.14,138819.8,100%
write,write,3,3000000,7869.33,6757,0.03,34704.95,100%
read,read,5,5000000,5708.6,4303,0.04,44538.27,100%
write,write,7,7000000,11959.71,10919,0.06,62353.58,100%
read,read,10,10000000,7663,3063.7,0.08,83796.31,100%
write,write,3,3000000,14235,13202.67,0.03,25138.89,100%
read,read,10,10000000,4734.3,3485.8,0.1,104854.78,100%
write,write,3,3000000,16009,14909.33,0.03,31456.43,100%
read,read,6,6000000,10501.67,9100.17,0.05,51737.96,100%
write,write,4,4000000,13239.75,12390.75,0.03,34491.98,100%
read,read,6,6000000,12477.5,8176.17,0.05,51378.22,100%
write,write,4,4000000,10478.75,9585.5,0.03,34252.15,100%
read,read,10,10000000,7737.6,4873.9,0.09,92271.35,100%
write,write,1,1000000,31000,30037,0.01,9227.14,100%
read,read,6,6000000,5966.17,2058.67,0.05,51372.06,100%
write,write,9,9000000,8999.67,8000.11,0.08,77058.09,100%
read,read,6,6000000,3330,2032,0.07,68751.36,100%
write,write,5,5000000,13458.2,12430,0.06,57292.8,100%
read,read,12,12000000,9316.67,6726.58,0.1,101407.02,100%
write,write,1,1000000,6535,5445,0.01,8450.59,100%
read,read,17,17000000,4090.82,2606.82,0.15,145574.12,100%
write,write,4,4000000,11808.5,10670,0.03,34252.73,100%
read,read,13,13000000,5885.38,2816.54,0.12,116502.07,100%
write,write,4,4000000,8769,7768.75,0.04,35846.79,100%
read,read,10,10000000,3738.4,2437.8,0.1,98877.74,100%
write,write,5,5000000,12750.2,11685.2,0.05,49438.87,100%
read,read,8,8000000,5319.25,2109,0.07,71455.37,100%
write,write,3,3000000,23134.33,22001,0.03,26795.76,100%
read,read,8,8000000,6296.62,3296.88,0.07,69596.69,100%
write,write,5,5000000,12915,11854.4,0.04,43497.93,100%
read,read,5,5000000,10070.2,7577.8,0.04,44926.05,100%
write,write,6,6000000,10157,8997.5,0.05,53911.26,100%
read,read,9,9000000,9042.44,2279.33,0.08,82000.82,100%
write,write,4,4000000,7092.75,6083.5,0.04,36444.81,100%
read,read,13,13000000,6175.92,4800.15,0.13,126694.54,100%
write,write,3,3000000,7440.33,6409,0.03,29237.2,100%
read,read,11,11000000,5186,2101.91,0.09,92819.17,100%
write,write,6,6000000,10244,9294.17,0.05,50628.64,100%
read,read,10,10000000,7581.5,5549.1,0.09,93511.25,100%
write,write,1,1000000,31124,30033,0.01,9351.13,100%
read,read,10,10000000,5346.3,2782.5,0.1,102344.72,100%
