Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
10:11:35,25,12,25000000,12000000,1020.72,1264.58,448.04,931.58,4.91,2.35,4912317.65,2354112.61,100%,100%,0,0,0
10:11:40,256,106,256000000,106000000,1724.88,2613.23,869.43,2200.6,41.87,16.97,41868138.24,16970983.21,100%,100%,1,1,1
10:11:45,323,120,323000000,120000000,1513.47,2219.46,755.3,1944.58,56.8,21.37,56795991.03,21369007.13,100%,100%,2,2,2
10:11:50,215,78,215000000,78000000,1616.3,2398.74,878.26,2144.32,37.53,13.84,37528898.47,13840924.27,100%,100%,3,3,3
10:11:55,223,101,223000000,101000000,1638.65,1817.27,818.14,1556.3,43.52,19.38,43518723.06,19376922.49,100%,100%,4,4,4
10:12:00,290,126,290000000,126000000,1450.78,2491.07,680.09,2197.79,60.98,25.55,60975663.7,25552672.93,100%,100%,5,5,5
10:12:05,278,112,278000000,112000000,1597.69,2223.42,942.28,1931.73,54.14,21.89,54142931.34,21889388.06,100%,100%,6,6,6
10:12:10,269,131,269000000,131000000,1388.11,2373.37,638.43,2182.31,53.61,24.67,53605013.58,24665384.12,100%,100%,7,7,7
10:12:15,226,79,226000000,79000000,1560.52,2284,777.12,2046.96,47.45,15.18,47445068.7,15177707.38,100%,100%,8,8,8
10:12:20,274,100,274000000,100000000,1556.15,2588.53,713.69,2356.15,57.28,21.73,57275368.7,21725956.49,100%,100%,9,9,9
10:12:25,248,107,248000000,107000000,1687.06,1737.49,845.81,1513.64,48.87,20.33,48866640.79,20325303.81,100%,100%,10,10,10
10:12:30,255,105,255000000,105000000,1684.67,2036.47,958.82,1767.98,50.83,21.62,50825672.35,21616131.94,100%,100%,11,11,11
10:12:35,287,125,287000000,125000000,1433.22,2519.46,670.48,2244.66,53.85,22.48,53853491.07,22481951.71,100%,100%,12,12,12
10:12:40,230,131,230000000,131000000,1365.11,2305.82,611.83,1984.53,47.07,26.7,47069188.96,26696090.3,100%,100%,13,13,13
10:12:45,246,109,246000000,109000000,1477.53,2386.02,796.66,2092.77,50.31,22.48,50308887.66,22477041.44,100%,100%,14,14,14
10:12:50,226,99,226000000,99000000,1655.39,2241.04,782.47,1977.43,44.1,18.79,44102489.4,18791463.4,100%,100%,15,15,15
10:12:55,230,104,230000000,104000000,1658.99,2101.94,939.53,1827.34,48.98,22.67,48984659.46,22670617.9,100%,100%,16,16,16
10:13:00,272,102,272000000,102000000,1744.98,1951.19,949.47,1762.92,53.08,20.19,53077797.89,20186386.78,100%,100%,17,17,17
10:13:05,273,90,273000000,90000000,1319.22,2517.09,641.59,2247.21,54.87,17.88,54865110.1,17881237.54,100%,100%,18,18,18
10:13:10,243,88,243000000,88000000,1832.95,3103.09,858.95,2885.28,48.63,17.92,48634679.24,17924401.6,100%,100%,19,19,19
10:13:15,265,121,265000000,121000000,1447.72,2451.64,738.83,2199.93,52.5,22.07,52495247.78,22065077.17,100%,100%,20,20,20
10:13:20,231,110,231000000,110000000,1588.02,1675.4,763.51,1446.56,48.99,22.8,48986533.21,22795331.04,100%,100%,21,21,21
10:13:25,212,92,212000000,92000000,1835.66,1713.45,852.78,1462.6,42.33,17.63,42330864.57,17634005.87,100%,100%,22,22,22
10:13:30,283,110,283000000,110000000,1757.99,2566.77,1021.07,2329.05,54.59,20.33,54592099.29,20329644.29,100%,100%,23,23,23
10:13:35,236,105,236000000,105000000,1502.59,2098.73,764.58,1850.88,47.24,21.17,47244799.2,21165164.74,100%,100%,24,24,24
10:13:40,202,87,202000000,87000000,1687.04,2564.13,775.33,2332.71,40.93,17.99,40927122.05,17993599.56,100%,100%,25,25,25
10:13:45,272,129,272000000,129000000,1453.29,3058.5,621.89,2845.88,51.89,24.37,51886438.53,24367063.26,100%,100%,26,26,26
10:13:50,226,91,226000000,91000000,1306.4,2094.44,768.59,1846.45,65.44,21.45,65442059.44,21453565.86,100%,100%,27,27,27
10:13:55,81,48,81000000,48000000,1033.68,1234.19,562.49,1003.88,32.79,21,32792369.31,20998458.27,100%,100%,28,28,28
