Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,2,32000000,27530,9917,0.04,581184.16,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,45941,5808,0.02,348272.78,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,45506,6930,0.02,351601.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,34471,3591,0.03,464158.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,43901,6632,0.02,364456.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37930,4190,0.03,421829.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,38712,3712,0.03,413308.53,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,31778,3090,0.03,503492.98,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,40235,5635,0.02,397663.73,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37934,4382,0.03,421785.21,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,25958.5,9025,0.04,616356.56,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,36643,3424,0.03,436645.47,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,35096,3757,0.03,455892.41,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,35952,3743,0.03,445037.83,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37523,3636,0.03,426405.14,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,35551,3835,0.03,450057.66,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37017,3994,0.03,432233.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,38614,4828,0.03,414357.49,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,41717,6408,0.02,383536.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,30588,3001,0.03,523080.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37587,4090,0.03,425679.09,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,7631,934,0.13,2096710.78,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,33122,3398,0.03,483062.62,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,41167,6175,0.02,388660.82,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,38190,4267,0.03,418957.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,42225,4827,0.02,378922.44,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,39316,5107,0.03,406959,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,31939,3258,0.03,500954.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,39869,3848,0.03,401314.3,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,40959,5286,0.02,390634.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,38522,4436,0.03,415347.07,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,43380,5669,0.02,368833.56,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,31476,3231,0.03,508323.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,31709,3188,0.03,504588.6,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,33759,3497,0.03,473947.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,36836,3907,0.03,434357.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,41549,6300,0.02,385087.49,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,33234,3266,0.03,481434.68,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,46188,7181,0.02,346410.32,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,32787,3262,0.03,487998.29,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,44733,8578,0.02,357677.78,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,44805,5734,0.02,357103,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,39991,5572,0.03,400090.02,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,41786,6595,0.02,382903.36,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,34585,3557,0.03,462628.31,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,42393,4569,0.02,377420.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,37954,3780,0.03,421562.94,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,36559,3982,0.03,437648.73,100%
write,write,0,0,N/A,N/A,0,0,N/A
