Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,8,128000000,4744.25,580,0.14,2255784.85,100%
write,write,2,32000000,9394,1992.5,0.04,563946.21,100%
read,read,5,80000000,5087.6,1078.6,0.09,1499053.72,100%
write,write,2,32000000,13964.5,7098.5,0.04,599621.49,100%
read,read,7,112000000,5197.29,512,0.12,1910480.35,100%
write,write,2,32000000,11121,2751.5,0.03,545851.53,100%
read,read,7,112000000,4824.43,718.29,0.12,1980163.01,100%
write,write,3,48000000,7596.67,1123,0.05,848641.29,100%
read,read,7,112000000,5409.43,881.57,0.12,1980793.38,100%
write,write,2,32000000,9338,2619,0.04,565940.97,100%
read,read,5,80000000,4545.2,639.4,0.09,1397282.29,100%
write,write,3,48000000,11509.33,3270,0.05,838369.37,100%
read,read,9,144000000,4937.11,763.11,0.18,2860548.27,100%
write,write,1,16000000,5905,209,0.02,317838.7,100%
read,read,8,128000000,4621.38,627.88,0.14,2207239.05,100%
write,write,2,32000000,10509,3003,0.03,551809.76,100%
read,read,8,128000000,4451.25,745.38,0.14,2304894.3,100%
write,write,2,32000000,9961.5,423,0.04,576223.57,100%
read,read,6,96000000,4167.17,250.67,0.11,1741338.65,100%
write,write,3,48000000,10042.33,1562.67,0.05,870669.33,100%
read,read,3,48000000,4532,374.33,0.05,803925.84,100%
write,write,4,64000000,11527.25,4877,0.07,1071901.12,100%
read,read,5,80000000,4191.2,389.2,0.09,1443939.07,100%
write,write,3,48000000,11482.67,3992,0.05,866363.44,100%
read,read,6,96000000,4665.5,280.67,0.1,1634599.01,100%
write,write,3,48000000,10245.33,2922.67,0.05,817299.51,100%
read,read,9,144000000,4487.33,522.22,0.15,2412302.74,100%
write,write,2,32000000,9653.5,3248.5,0.03,536067.28,100%
read,read,7,112000000,4923,657.14,0.13,2086282.69,100%
write,write,2,32000000,9611,2313,0.04,596080.77,100%
read,read,3,48000000,5898.33,1045.33,0.05,804033.57,100%
write,write,3,48000000,14001.33,4526.67,0.05,804033.57,100%
read,read,5,80000000,6342,596,0.09,1519727.97,100%
write,write,2,32000000,10464,3783,0.04,607891.19,100%
read,read,8,128000000,4358.5,757,0.14,2190543.02,100%
write,write,2,32000000,11782,1652.5,0.03,547635.75,100%
read,read,7,112000000,4713,1081.29,0.12,1869876.62,100%
write,write,2,32000000,13452.5,5860,0.03,534250.46,100%
read,read,7,112000000,5238.71,662.71,0.14,2197457.23,100%
write,write,1,16000000,14297,6672,0.02,313922.46,100%
read,read,6,96000000,4235.83,919.5,0.1,1609981.89,100%
write,write,3,48000000,11404.33,3292,0.05,804990.94,100%
read,read,7,112000000,5944.14,661.71,0.13,2135367.02,100%
write,write,1,16000000,10841,3870,0.02,305052.43,100%
read,read,5,80000000,5609.8,734.8,0.09,1372636.49,100%
write,write,3,48000000,10077.67,3072,0.05,823581.89,100%
read,read,6,96000000,4818.33,655.17,0.12,1864186.26,100%
write,write,2,32000000,11293.5,4069,0.04,621395.42,100%
read,read,4,64000000,6112,1339.25,0.07,1175865.36,100%
write,write,3,48000000,9993,1871.67,0.06,881899.02,100%
read,read,6,96000000,3882.83,269.83,0.1,1664210.8,100%
write,write,3,48000000,11462.33,2278.33,0.05,832105.4,100%
read,read,5,80000000,5569.4,1280.4,0.09,1474328.26,100%
write,write,3,48000000,8804.67,488.33,0.06,884596.96,100%
read,read,8,128000000,4596.12,537.38,0.14,2262763.4,100%
write,write,2,32000000,9898,2257,0.04,565690.85,100%
read,read,8,128000000,6220.38,1831.12,0.16,2572192.19,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,80000000,4647.2,495,0.09,1369558.15,100%
write,write,3,48000000,11725.67,3132.33,0.05,821734.89,100%
read,read,7,112000000,5740.43,845.86,0.14,2189938.02,100%
write,write,1,16000000,10959,4461,0.02,312848.29,100%
read,read,6,96000000,4168,938.67,0.11,1726401.35,100%
write,write,3,48000000,10199.33,2348,0.05,863200.68,100%
