Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,13,208000000,2679,364.31,0.22,3596313.78,100%
write,write,6,96000000,3834.5,701.67,0.1,1659837.13,100%
read,read,11,176000000,2853.91,540.36,0.19,3066950.13,100%
write,write,6,96000000,4331.67,323,0.1,1672881.89,100%
read,read,12,192000000,2587.75,382.42,0.2,3237337.29,100%
write,write,6,96000000,4708.83,549.67,0.1,1618668.65,100%
read,read,14,224000000,3051.93,432.93,0.24,3820765.18,100%
write,write,3,48000000,5299,1181,0.05,818735.39,100%
read,read,18,288000000,2884.44,322.78,0.3,4825979.86,100%
write,write,2,32000000,3878,93.5,0.03,536219.98,100%
read,read,9,144000000,2800.78,562.33,0.15,2422285.02,100%
write,write,6,96000000,5706.33,677.5,0.1,1614856.68,100%
read,read,12,192000000,2745.5,373.58,0.2,3228464.29,100%
write,write,5,80000000,5305,165.6,0.08,1345193.46,100%
read,read,11,176000000,2887.45,471.45,0.2,3200581.92,100%
write,write,5,80000000,4644.8,715.2,0.09,1454809.97,100%
read,read,15,240000000,2649.6,317.73,0.26,4120949.88,100%
write,write,4,64000000,4623.5,615.5,0.07,1098919.97,100%
read,read,11,176000000,2739.18,431.36,0.18,2956293.88,100%
write,write,6,96000000,4900.33,806,0.1,1612523.94,100%
read,read,11,176000000,3066,664.27,0.18,2933969.03,100%
write,write,6,96000000,4376.33,631.83,0.1,1600346.74,100%
read,read,13,208000000,2896.15,232.08,0.22,3522975.56,100%
write,write,5,80000000,4278,365.8,0.08,1354990.6,100%
read,read,13,208000000,3110.38,372.15,0.23,3602293,100%
write,write,3,48000000,5768.33,1165.33,0.05,831298.38,100%
read,read,15,240000000,2533.8,250.13,0.25,4016803.63,100%
write,write,5,80000000,4348,857.6,0.08,1338934.54,100%
read,read,13,208000000,2825.46,290.38,0.23,3707730.98,100%
write,write,4,64000000,4842,945.75,0.07,1140840.3,100%
read,read,11,176000000,3323.09,696.36,0.19,3091950.39,100%
write,write,5,80000000,4073.6,649.2,0.09,1405431.99,100%
