Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,1,16000000,20189,3400,0.02,280741.16,100%
read,read,2,32000000,12885,5801,0.04,653688.23,100%
write,write,1,16000000,23183,2191,0.02,326844.12,100%
read,read,1,16000000,9935,1276,0.02,369796.84,100%
write,write,1,16000000,33332,15154,0.02,369796.84,100%
read,read,1,16000000,14702,583,0.02,284748.18,100%
write,write,2,32000000,20744,3302,0.04,569496.35,100%
read,read,4,64000000,9640.25,938.5,0.07,1099033.19,100%
write,write,1,16000000,19672,3386,0.02,274758.3,100%
read,read,3,48000000,8219,1228.33,0.07,1092697.14,100%
write,write,1,16000000,19270,1894,0.02,364232.38,100%
read,read,5,80000000,6313.4,1828.6,0.09,1494684.53,100%
write,write,1,16000000,21956,4481,0.02,298936.91,100%
read,read,6,96000000,9037.5,1578.17,0.11,1770401.11,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,80000000,6849.4,1581.2,0.09,1480960.4,100%
write,write,1,16000000,19771,4531,0.02,296192.08,100%
read,read,4,64000000,7151.75,884,0.08,1296622.7,100%
write,write,1,16000000,20752,4122,0.02,324155.68,100%
read,read,1,16000000,4648,1438,0.02,293061.76,100%
write,write,2,32000000,24974,5922.5,0.04,586123.53,100%
read,read,1,16000000,10548,916,0.02,297763.06,100%
write,write,2,32000000,21593,2121,0.04,595526.11,100%
read,read,1,16000000,7134,1316,0.02,291725.92,100%
write,write,2,32000000,23856,3323.5,0.04,583451.85,100%
read,read,7,112000000,7319.71,2067.43,0.14,2185877.67,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,6863,1103,0.02,296763.42,100%
write,write,2,32000000,23526,3220,0.04,593526.85,100%
read,read,1,16000000,14621,1038,0.02,389939.56,100%
write,write,1,16000000,26411,5483,0.02,389939.56,100%
read,read,4,64000000,9362.75,1740.5,0.07,1120075.61,100%
write,write,1,16000000,19687,4165,0.02,280018.9,100%
read,read,2,32000000,7352.5,3128.5,0.05,847143.54,100%
write,write,1,16000000,23069,2001,0.03,423571.77,100%
read,read,2,32000000,12145.5,6753.5,0.04,594430.93,100%
write,write,1,16000000,29542,7630,0.02,297215.46,100%
read,read,4,64000000,7867.25,1096.5,0.08,1216336.93,100%
write,write,1,16000000,21148,6640,0.02,304084.23,100%
read,read,2,32000000,15401,4740.5,0.04,564503.33,100%
write,write,1,16000000,25885,5842,0.02,282251.66,100%
read,read,3,48000000,5521.33,1588.67,0.08,1257795.71,100%
write,write,1,16000000,21598,4536,0.03,419265.24,100%
read,read,3,48000000,10662,4659.33,0.05,876296.19,100%
write,write,1,16000000,22790,1498,0.02,292098.73,100%
read,read,3,48000000,8876,1000.67,0.06,990793.87,100%
write,write,1,16000000,21818,4320,0.02,330264.62,100%
read,read,3,48000000,4551.33,812.33,0.05,867678.96,100%
write,write,2,32000000,20833,2527,0.04,578452.64,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,22310,3033,0.04,717167.19,100%
read,read,4,64000000,5414,1265.5,0.08,1307884.09,100%
write,write,1,16000000,27278,6026,0.02,326971.02,100%
read,read,3,48000000,8709.33,1255.33,0.06,1012636.86,100%
write,write,1,16000000,21273,2840,0.02,337545.62,100%
read,read,3,48000000,6511.33,1576.33,0.05,843911.53,100%
write,write,1,16000000,37343,20087,0.02,281303.84,100%
read,read,2,32000000,12203,1711.5,0.04,673188.18,100%
write,write,1,16000000,23128,4713,0.02,336594.09,100%
read,read,4,64000000,8137,1689.25,0.12,1966326.66,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,10283,842,0.02,279349.12,100%
write,write,2,32000000,23496.5,4890.5,0.03,558698.23,100%
read,read,4,64000000,7570.25,1552.25,0.08,1248244.66,100%
write,write,1,16000000,20991,2994,0.02,312061.16,100%
read,read,2,32000000,5796,915.5,0.04,608087.56,100%
write,write,2,32000000,20516,3900.5,0.04,608087.56,100%
read,read,6,96000000,9284.5,1778.67,0.11,1723302.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,10216.67,1041.33,0.06,906447.11,100%
write,write,1,16000000,22304,5623,0.02,302149.04,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,22500,4535.5,0.04,711111.11,100%
read,read,4,64000000,7734.5,1061.25,0.08,1204456.49,100%
write,write,1,16000000,22197,5855,0.02,301114.12,100%
read,read,5,80000000,9985.2,2079,0.1,1602371.51,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,21818,2719.5,0.05,733322.64,100%
read,read,3,48000000,11055.67,1385.67,0.05,857939.52,100%
write,write,1,16000000,22781,2168,0.02,285979.84,100%
read,read,3,48000000,12092,1649,0.05,802018.41,100%
write,write,1,16000000,23572,3616,0.02,267339.47,100%
read,read,2,32000000,11482,727.5,0.05,749133.81,100%
write,write,1,16000000,19752,2971,0.02,374566.91,100%
read,read,5,80000000,7601.2,2016.6,0.08,1358372.67,100%
write,write,1,16000000,20887,4312,0.02,271674.53,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,23839,5546.5,0.04,671169.09,100%
read,read,3,48000000,10450.67,1478,0.05,819280.4,100%
write,write,1,16000000,27236,9748,0.02,273093.47,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,22963.5,3103,0.04,696757.9,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,32000000,23409,4780.5,0.04,683497.8,100%
