Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,48,384000000,1680.94,329,0.41,3299904.61,100%
write,write,16,128000000,2229.38,574.94,0.14,1099968.2,100%
read,read,55,440000000,1525.67,216.84,0.46,3713895.03,100%
write,write,20,160000000,1728.05,391.9,0.17,1350507.28,100%
read,read,48,384000000,1645.23,205.9,0.41,3251619.46,100%
write,write,21,168000000,1863,442.81,0.18,1422583.51,100%
read,read,47,376000000,1646.49,322,0.4,3211890.83,100%
write,write,20,160000000,1984,710.6,0.17,1366762.06,100%
read,read,43,344000000,1649.79,304.37,0.37,2924921.35,100%
write,write,23,184000000,2029.04,395.7,0.2,1564492.82,100%
read,read,42,336000000,1728.4,321.14,0.36,2852243.6,100%
write,write,25,200000000,1808.2,509.04,0.21,1697764.04,100%
read,read,47,376000000,1646.53,224.32,0.4,3233796.61,100%
write,write,20,160000000,1943.95,554.7,0.17,1376083.67,100%
read,read,53,424000000,1497.42,181.08,0.44,3554333.52,100%
write,write,20,160000000,1996.25,516.45,0.17,1341257.93,100%
read,read,54,432000000,1384.8,213.19,0.46,3678411.47,100%
write,write,21,168000000,2031.33,437.38,0.18,1430493.35,100%
read,read,51,408000000,1597.29,175.92,0.43,3459151.49,100%
write,write,21,168000000,1737.19,510.29,0.18,1424356.5,100%
read,read,45,360000000,1654.76,283.56,0.39,3099146.87,100%
write,write,22,176000000,1895.05,514.18,0.19,1515138.47,100%
read,read,50,400000000,1564.22,255.46,0.43,3416175.59,100%
write,write,23,184000000,1690.26,482.96,0.2,1571440.77,100%
read,read,47,376000000,1616.23,246.09,0.4,3228714.95,100%
write,write,22,176000000,1840.32,523.59,0.19,1511313.38,100%
read,read,41,328000000,1466.56,229.71,0.34,2759781.24,100%
write,write,32,256000000,1834.84,319.97,0.27,2153975.6,100%
read,read,45,360000000,1900.89,305.27,0.38,3048160.94,100%
write,write,17,136000000,1915.41,545.71,0.14,1151527.47,100%
read,read,46,368000000,1700.74,320.98,0.39,3122984.49,100%
write,write,20,160000000,1979.9,626,0.17,1357819.34,100%
