Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,2,16000000,17114.5,5844.5,0.06,467439.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,40000000,17474,6621.6,0.06,457823.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,15323.33,6487.33,0.03,239041.44,100%
write,write,1,8000000,54431,12243,0.01,79680.48,100%
read,read,3,24000000,14865,6719,0.03,224919.17,100%
write,write,1,8000000,62110,21910,0.01,74973.06,100%
read,read,1,8000000,19332,7964,0.01,110699.06,100%
write,write,1,8000000,52935,13654,0.01,110699.06,100%
read,read,5,40000000,14768,5526,0.07,541711.81,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,15767.5,8676,0.02,184941.17,100%
write,write,1,8000000,54978,24939,0.01,92470.58,100%
read,read,5,40000000,12909,6427.2,0.08,619722.67,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,14700,4475.67,0.03,234503.24,100%
write,write,1,8000000,58244,30033,0.01,78167.75,100%
read,read,1,8000000,10965,5375,0.09,729594.16,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,14370,5982,0.07,556715.38,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18706,11738.67,0.05,427670.27,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,10385,3604,0.1,770341.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,10955,4312,0.09,730260.16,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,13095,5879,0.08,610920.2,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,13722,5946.67,0.07,583005.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16084.33,5667,0.06,497378.4,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,15052,4579,0.01,111179.05,100%
write,write,1,8000000,56904,14133,0.01,111179.05,100%
read,read,1,8000000,10799,5704,0.02,128355.29,100%
write,write,1,8000000,51528,9373,0.02,128355.29,100%
read,read,3,24000000,17723,8240,0.03,223380.49,100%
write,write,1,8000000,54271,20926,0.01,74460.16,100%
read,read,2,16000000,13762.5,5938,0.07,581289.74,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,32000000,12224.75,5663.75,0.08,654410.11,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,19316.5,8652.5,0.02,172372.93,100%
write,write,1,8000000,54189,23347,0.01,86186.46,100%
read,read,4,32000000,14952.75,6875.5,0.07,535018.64,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,8000000,62489,29717,0.02,128022.53,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,14647.33,6530.33,0.07,546174.5,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,15755.67,6818,0.06,507753.82,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16563.67,8084.67,0.03,210293.89,100%
write,write,1,8000000,64434,19066,0.01,70097.96,100%
read,read,3,24000000,15221,6189.33,0.03,224035.25,100%
write,write,1,8000000,61463,21604,0.01,74678.42,100%
read,read,3,24000000,17039.67,8092,0.03,233804.19,100%
write,write,1,8000000,51531,11231,0.01,77934.73,100%
read,read,1,8000000,11256,4130,0.09,710732.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16164.33,7145,0.06,494916.79,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,8000000,56659,14815,0.02,141195.57,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16369.67,7839,0.06,488708.79,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,17383,6841.5,0.02,182327.87,100%
write,write,1,8000000,52988,22050,0.01,91163.94,100%
read,read,3,24000000,14920.67,7816,0.03,239148.63,100%
write,write,1,8000000,55594,25215,0.01,79716.21,100%
read,read,3,24000000,18188.67,7943.33,0.03,229215.41,100%
write,write,1,8000000,50139,17671,0.01,76405.14,100%
