Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,15,120000000,4455.13,1307.87,0.16,1257334.45,100%
write,write,3,24000000,9537,3269,0.03,251466.89,100%
read,read,13,104000000,3334.38,663.92,0.11,887644.67,100%
write,write,8,64000000,9227,3689.5,0.07,546242.87,100%
read,read,12,96000000,3703.83,828,0.11,874253.24,100%
write,write,6,48000000,10893.67,6058.17,0.05,437126.62,100%
read,read,16,128000000,4193.81,994.62,0.14,1151928.58,100%
write,write,5,40000000,8802.2,2684.2,0.04,359977.68,100%
read,read,9,72000000,4812.56,1144,0.08,624604.2,100%
write,write,6,48000000,11993.17,6531.17,0.05,416402.8,100%
read,read,11,88000000,3886.91,1239.55,0.09,745364.76,100%
write,write,8,64000000,9413.12,3755.88,0.07,542083.46,100%
read,read,9,72000000,5947.11,1258.22,0.08,640466.83,100%
write,write,5,40000000,11778.8,6505.2,0.04,355814.91,100%
read,read,7,56000000,5401.29,1110.43,0.06,510492.44,100%
write,write,6,48000000,11981.33,6364,0.05,437564.95,100%
read,read,16,128000000,5560.31,2177.38,0.14,1100355.9,100%
write,write,3,24000000,9120.33,4014.33,0.03,206316.73,100%
read,read,17,136000000,4472.94,902.18,0.16,1262145.83,100%
write,write,3,24000000,10570.67,4361,0.03,222731.62,100%
read,read,13,104000000,4878.46,1724.85,0.12,939026.48,100%
write,write,5,40000000,9466.6,3615.2,0.05,361164.03,100%
read,read,10,80000000,5225.9,1412.1,0.09,691628.7,100%
write,write,5,40000000,12682,7011.2,0.04,345814.35,100%
read,read,10,80000000,4281.4,1199.6,0.09,723235.76,100%
write,write,7,56000000,9685.71,4554.14,0.06,506265.03,100%
read,read,13,104000000,4919.15,1605.92,0.12,957378.26,100%
write,write,3,24000000,14893.67,10102,0.03,220933.44,100%
read,read,10,80000000,4433,1069.8,0.09,685694.69,100%
write,write,7,56000000,10334.29,4472.29,0.06,479986.29,100%
read,read,16,128000000,5009.44,1129,0.14,1082479.89,100%
write,write,4,32000000,9524,3378.25,0.03,270619.97,100%
read,read,10,80000000,6198.5,2244,0.09,680567.25,100%
write,write,5,40000000,11112.6,5526.6,0.04,340283.63,100%
read,read,7,56000000,4666.71,1679.57,0.06,500585.51,100%
write,write,6,48000000,13200.33,7320.17,0.05,429073.29,100%
read,read,17,136000000,4344,1451.59,0.15,1212456.2,100%
write,write,4,32000000,9579.5,3967.25,0.04,285283.81,100%
read,read,12,96000000,5579.17,1400.83,0.1,838589.07,100%
write,write,5,40000000,9505.6,3230.8,0.04,349412.11,100%
read,read,15,120000000,4734.8,1006.67,0.14,1086120.29,100%
write,write,4,32000000,9865.25,3895.75,0.04,289632.08,100%
read,read,14,112000000,4080.29,1366.21,0.13,1017155.42,100%
write,write,3,24000000,17661.33,12406.67,0.03,217961.87,100%
read,read,8,64000000,4382.62,1360.88,0.08,600144.41,100%
write,write,7,56000000,10225.57,5029.86,0.07,525126.36,100%
read,read,12,96000000,4419.75,1067.25,0.11,888222.72,100%
write,write,5,40000000,11008.8,5344.4,0.05,370092.8,100%
read,read,15,120000000,4357.87,1199.67,0.13,1028674.3,100%
write,write,5,40000000,10257,4852.2,0.04,342891.43,100%
read,read,9,72000000,5735.89,1376.89,0.08,612203.25,100%
write,write,6,48000000,10997.33,4812.67,0.05,408135.5,100%
read,read,13,104000000,4704.15,1209.85,0.11,906428.67,100%
write,write,5,40000000,10716.4,4622.6,0.04,348626.41,100%
read,read,15,120000000,5805.73,2035.93,0.13,1047230.08,100%
