Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,84,672000000,925.31,106.9,0.71,5662142.01,100%
write,write,39,312000000,1050.08,269.23,0.33,2628851.65,100%
read,read,95,760000000,927.2,106.35,0.8,6429508.06,100%
write,write,34,272000000,885.76,158.62,0.29,2301087.09,100%
read,read,92,736000000,852.39,101.65,0.78,6208350.91,100%
write,write,38,304000000,1055.84,238.61,0.32,2564318.85,100%
read,read,75,600000000,959.16,96.31,0.63,5060942.18,100%
write,write,46,368000000,1013.3,276.28,0.39,3104044.54,100%
read,read,77,616000000,951.49,85.23,0.65,5181695.83,100%
write,write,40,320000000,1140.28,273.03,0.34,2691790.04,100%
read,read,89,712000000,949.71,90.79,0.75,5995385.57,100%
write,write,38,304000000,900.76,178.53,0.32,2559827.55,100%
read,read,86,688000000,937.51,90.49,0.72,5798469.47,100%
write,write,38,304000000,1000.5,259.63,0.32,2562114.42,100%
read,read,84,672000000,953.94,141.11,0.71,5669546.44,100%
write,write,40,320000000,959.72,205.35,0.34,2699784.02,100%
