Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,43,172000,802.49,802.49,0.73,2932.1,100%
read,read,102,408000,294.32,293.18,1.71,6829.71,100%
write,write,42,168000,707.5,707.5,0.7,2812.23,100%
read,read,127,508000,262.16,261.09,2.12,8476.41,100%
write,write,39,156000,682.92,682.92,0.65,2602.99,100%
read,read,94,376000,268.46,267.53,1.57,6267.4,100%
write,write,49,196000,709.14,709.14,0.82,3267.05,100%
read,read,96,384000,295.54,294.86,1.61,6434.86,100%
write,write,39,156000,802.51,802.51,0.65,2614.16,100%
read,read,128,512000,266.99,266.37,2.14,8546.15,100%
write,write,39,156000,659.62,659.62,0.65,2603.91,100%
read,read,101,404000,331.05,330.39,1.69,6742.77,100%
write,write,39,156000,678.92,678.92,0.65,2603.65,100%
read,read,86,344000,262.83,262.08,1.46,5820.05,100%
write,write,48,192000,760.4,760.4,0.81,3248.4,100%
read,read,97,388000,287.21,286.48,1.63,6537.6,100%
write,write,48,192000,655.81,655.81,0.81,3235.1,100%
read,read,90,360000,242.06,241.36,1.52,6086.94,100%
write,write,45,180000,830.09,830.09,0.76,3043.47,100%
read,read,109,436000,283.56,282.34,1.82,7269.33,100%
write,write,39,156000,745.31,745.31,0.65,2600.95,100%
read,read,98,392000,291.4,290.65,1.63,6538.78,100%
write,write,45,180000,697.56,697.56,0.75,3002.5,100%
read,read,124,496000,247.75,246.81,2.07,8268.6,100%
write,write,44,176000,665.05,665.05,0.73,2934.02,100%
read,read,91,364000,244.19,243.3,1.52,6068.59,100%
write,write,52,208000,726.04,726.04,0.87,3467.76,100%
read,read,114,456000,240.88,240.12,1.92,7689.58,100%
write,write,48,192000,663.15,663.15,0.81,3237.72,100%
read,read,110,440000,257.17,256.32,1.84,7378.22,100%
write,write,47,188000,666.79,666.79,0.79,3152.51,100%
read,read,82,328000,281.04,280.41,1.38,5526.91,100%
write,write,47,188000,772.3,772.3,0.79,3167.86,100%
read,read,103,412000,294.1,293.49,1.75,6986.48,100%
write,write,35,140000,819.23,819.23,0.59,2374.05,100%
read,read,101,404000,257.33,256.64,1.69,6751.11,100%
write,write,44,176000,769.2,769.2,0.74,2941.08,100%
read,read,100,400000,297.33,296.23,1.68,6705.11,100%
write,write,43,172000,695.81,695.81,0.72,2883.2,100%
read,read,110,440000,300.04,299.25,1.85,7394.83,100%
write,write,40,160000,662.22,662.22,0.67,2689.03,100%
read,read,94,376000,274.87,273.87,1.57,6267.4,100%
write,write,50,200000,682.94,682.94,0.83,3333.72,100%
read,read,102,408000,275.73,274.85,1.7,6805.78,100%
write,write,37,148000,860.05,860.05,0.62,2468.77,100%
read,read,96,384000,290.05,289.27,1.62,6489.34,100%
write,write,48,192000,652.58,652.58,0.81,3244.67,100%
read,read,100,400000,302.65,301.95,1.68,6701.29,100%
write,write,39,156000,754.38,754.38,0.65,2613.5,100%
read,read,96,384000,265.91,265.1,1.6,6402.24,100%
write,write,47,188000,732.91,732.91,0.78,3134.43,100%
read,read,113,452000,267.87,266.8,1.89,7554.99,100%
write,write,43,172000,687.23,687.23,0.72,2874.91,100%
read,read,116,464000,245.21,244.44,1.94,7773.37,100%
write,write,33,132000,946.64,946.64,0.55,2211.39,100%
read,read,112,448000,256.27,255.26,1.88,7508.97,100%
write,write,47,188000,658.68,658.68,0.79,3151.08,100%
read,read,124,496000,276.65,275.7,2.08,8302.37,100%
write,write,36,144000,706.47,706.47,0.6,2410.36,100%
read,read,109,436000,245.28,244.42,1.82,7279.41,100%
write,write,48,192000,690.67,690.67,0.8,3205.61,100%
read,read,95,380000,242.65,241.94,1.59,6347.62,100%
write,write,56,224000,657.3,657.3,0.94,3741.75,100%
read,read,105,420000,281.93,280.75,1.75,7000,100%
write,write,43,172000,706.79,706.79,0.72,2866.67,100%
read,read,118,472000,281.05,279.75,1.97,7887.17,100%
write,write,40,160000,666.92,666.92,0.67,2673.62,100%
read,read,100,400000,274.81,273.46,1.67,6679.8,100%
write,write,47,188000,689.34,689.34,0.78,3139.51,100%
read,read,100,400000,293.73,293.01,1.69,6766.13,100%
write,write,37,148000,803.7,803.7,0.63,2503.47,100%
read,read,110,440000,254.72,253.74,1.84,7358.23,100%
write,write,40,160000,794.28,794.28,0.67,2675.72,100%
read,read,121,484000,259.7,258.95,2.03,8139.1,100%
write,write,44,176000,637.23,637.23,0.74,2959.67,100%
read,read,115,460000,276.23,275.51,1.92,7699.26,100%
write,write,44,176000,635.82,635.82,0.74,2945.8,100%
read,read,85,340000,283.65,282.81,1.42,5687.52,100%
write,write,47,188000,758.81,758.81,0.79,3144.86,100%
read,read,99,396000,242.32,241.62,1.68,6702.1,100%
write,write,47,188000,746.66,746.66,0.8,3181.8,100%
read,read,109,436000,248.68,247.94,1.82,7285.97,100%
write,write,50,200000,654.64,654.64,0.84,3342.19,100%
read,read,116,464000,251.61,250.76,1.94,7762.05,100%
write,write,45,180000,679.71,679.71,0.75,3011.14,100%
read,read,122,488000,266.66,265.56,2.04,8174.75,100%
write,write,41,164000,662.39,662.39,0.69,2747.25,100%
read,read,97,388000,264.73,264.02,1.62,6469.25,100%
write,write,48,192000,714.33,714.33,0.8,3201.28,100%
read,read,98,392000,295.63,294.92,1.66,6648.91,100%
write,write,47,188000,637.96,637.96,0.8,3188.76,100%
read,read,115,460000,258.53,257.5,1.94,7779.21,100%
write,write,46,184000,639.04,639.04,0.78,3111.68,100%
read,read,117,468000,244.81,243.99,1.95,7812.63,100%
write,write,40,160000,781.38,781.38,0.67,2670.98,100%
read,read,99,396000,238.14,237.49,1.66,6637.39,100%
write,write,48,192000,751.62,751.62,0.8,3218.13,100%
read,read,109,436000,260.46,259.68,1.84,7364.62,100%
write,write,42,168000,733.5,733.5,0.71,2837.74,100%
read,read,96,384000,285.65,284.97,1.6,6407.8,100%
write,write,40,160000,812.48,812.48,0.67,2669.92,100%
read,read,111,444000,278.88,278.05,1.87,7471.1,100%
write,write,39,156000,729.9,729.9,0.66,2624.98,100%
read,read,93,372000,303.35,302.53,1.6,6390.76,100%
write,write,49,196000,612.1,612.1,0.84,3367.18,100%
read,read,88,352000,291.84,290.69,1.47,5877.25,100%
write,write,48,192000,712.58,712.58,0.8,3205.77,100%
read,read,113,452000,258.15,257.25,1.9,7611.99,100%
write,write,43,172000,702.42,702.42,0.72,2896.6,100%
read,read,128,512000,257.15,256.2,2.16,8649.23,100%
write,write,48,192000,547.44,547.44,0.81,3243.46,100%
read,read,98,392000,275.66,274.74,1.67,6669.62,100%
write,write,46,184000,690.39,690.39,0.78,3130.64,100%
read,read,102,408000,300.85,299.86,1.7,6818.18,100%
write,write,35,140000,832.83,832.83,0.58,2339.57,100%
read,read,95,380000,309.24,308.58,1.59,6350.8,100%
write,write,42,168000,724.98,724.98,0.7,2807.72,100%
read,read,97,388000,298.7,297.85,1.62,6489.16,100%
write,write,44,176000,700.34,700.34,0.74,2943.54,100%
read,read,110,440000,240.6,239.85,1.85,7385.77,100%
write,write,50,200000,662.04,662.04,0.84,3357.17,100%
read,read,105,420000,282.07,281.28,1.75,7014.03,100%
write,write,45,180000,672.47,672.47,0.75,3006.01,100%
read,read,98,392000,281.67,280.79,1.66,6640.35,100%
write,write,40,160000,785.58,785.58,0.68,2710.35,100%
read,read,109,436000,266.41,265.09,1.83,7301.23,100%
write,write,46,184000,666.83,666.83,0.77,3081.25,100%
read,read,110,440000,263.43,262.16,1.84,7346.56,100%
write,write,45,180000,686.87,686.87,0.75,3005.41,100%
read,read,91,364000,286.43,285.36,1.52,6080.35,100%
write,write,52,208000,649.96,649.96,0.87,3474.48,100%
read,read,102,408000,264.68,263.91,1.71,6847.02,100%
write,write,46,184000,708.35,708.35,0.77,3087.87,100%
read,read,96,384000,237.78,236.93,1.62,6489.88,100%
write,write,48,192000,757.08,757.08,0.81,3244.94,100%
read,read,116,464000,271.8,271.06,1.94,7771.8,100%
write,write,48,192000,586.88,586.88,0.8,3215.92,100%
read,read,100,400000,289.08,288.13,1.67,6675.34,100%
write,write,42,168000,738.26,738.26,0.7,2803.64,100%
read,read,93,372000,236.95,236.15,1.55,6207.35,100%
write,write,48,192000,789.1,789.1,0.8,3203.79,100%
read,read,102,408000,304.5,303.7,1.7,6811.35,100%
write,write,42,168000,686.62,686.62,0.7,2804.67,100%
read,read,93,372000,259.73,259.03,1.57,6264,100%
write,write,53,212000,664.64,664.64,0.89,3569.8,100%
read,read,102,408000,308.08,306.38,1.7,6808.06,100%
write,write,46,184000,619.61,619.61,0.77,3070.3,100%
read,read,116,464000,245.15,244.37,1.96,7857.75,100%
write,write,49,196000,624.61,624.61,0.83,3319.22,100%
read,read,118,472000,289.29,288.34,1.97,7877.56,100%
write,write,37,148000,696.68,696.68,0.62,2470.08,100%
read,read,110,440000,277.38,276.26,1.86,7449.55,100%
write,write,38,152000,751.21,751.21,0.64,2573.48,100%
read,read,98,392000,249.48,248.65,1.67,6668.82,100%
write,write,45,180000,762.89,762.89,0.77,3062.21,100%
read,read,109,436000,269.51,268.41,1.84,7367.35,100%
write,write,45,180000,662.24,662.24,0.76,3041.57,100%
read,read,102,408000,256.14,255.23,1.7,6813.17,100%
write,write,44,176000,767.05,767.05,0.73,2939.02,100%
read,read,101,404000,285.55,284.83,1.69,6765.24,100%
write,write,44,176000,701.61,701.61,0.74,2947.23,100%
read,read,118,472000,262.17,261.36,1.99,7956.84,100%
write,write,40,160000,709.45,709.45,0.67,2697.24,100%
read,read,97,388000,263.49,262.68,1.64,6559.37,100%
write,write,54,216000,622.06,622.06,0.91,3651.61,100%
read,read,133,532000,226.92,226.11,2.22,8870.07,100%
write,write,46,184000,647.63,647.63,0.77,3067.84,100%
read,read,91,364000,276.21,275.01,1.54,6151.45,100%
write,write,47,188000,724.09,724.09,0.79,3177.12,100%
read,read,107,428000,242.72,241.89,1.79,7161.38,100%
write,write,50,200000,675.7,675.7,0.84,3346.44,100%
read,read,113,452000,234.56,233.91,1.88,7536.72,100%
write,write,45,180000,743.64,743.64,0.75,3001.35,100%
read,read,99,396000,280.92,280.13,1.66,6643.74,100%
write,write,42,168000,756.83,756.83,0.7,2818.56,100%
read,read,98,392000,278.82,278.06,1.67,6678.48,100%
write,write,47,188000,667.3,667.3,0.8,3202.94,100%
read,read,105,420000,258.77,257.73,1.76,7025.64,100%
write,write,49,196000,665.45,665.45,0.82,3278.63,100%
read,read,115,460000,284.13,283.24,1.96,7852.38,100%
write,write,35,140000,740.09,740.09,0.6,2389.85,100%
read,read,95,380000,236.37,235.46,1.62,6464.78,100%
write,write,46,184000,789.54,789.54,0.78,3130.32,100%
read,read,93,372000,308.76,308.12,1.56,6256.62,100%
write,write,40,160000,768.4,768.4,0.67,2691.02,100%
read,read,88,352000,275.9,275.12,1.5,5994.45,100%
write,write,44,176000,782.73,782.73,0.75,2997.22,100%
read,read,112,448000,270.08,269.05,1.87,7467.29,100%
write,write,44,176000,675.98,675.98,0.73,2933.58,100%
read,read,98,392000,290.67,289.57,1.64,6579.83,100%
write,write,46,184000,675.7,675.7,0.77,3088.49,100%
read,read,118,472000,247.95,247.25,1.99,7977.29,100%
write,write,44,176000,679.59,679.59,0.74,2974.58,100%
read,read,118,472000,303.03,302.09,2.01,8022.98,100%
write,write,39,156000,591.54,591.54,0.66,2651.66,100%
read,read,107,428000,245.34,244.6,1.8,7205.99,100%
write,write,47,188000,705.04,705.04,0.79,3165.25,100%
read,read,113,452000,243.64,242.52,1.9,7612.12,100%
write,write,47,188000,677.55,677.55,0.79,3166.1,100%
read,read,87,348000,303.62,302.93,1.47,5897.61,100%
write,write,42,168000,775.9,775.9,0.71,2847.12,100%
read,read,91,364000,285.87,284.92,1.53,6101.55,100%
write,write,51,204000,659.63,659.63,0.85,3419.55,100%
read,read,88,352000,292.82,292.06,1.49,5958.73,100%
write,write,45,180000,740.04,740.04,0.76,3047.08,100%
read,read,99,396000,294.75,293.97,1.66,6656.25,100%
write,write,49,196000,618.45,618.45,0.82,3294.51,100%
read,read,105,420000,280.64,279.95,1.75,7001.4,100%
write,write,54,216000,565.17,565.17,0.9,3600.72,100%
read,read,102,408000,283.22,282.18,1.71,6823.54,100%
write,write,43,172000,718.63,718.63,0.72,2876.59,100%
read,read,112,448000,257.85,257.1,1.87,7466.92,100%
write,write,46,184000,676.39,676.39,0.77,3066.77,100%
read,read,99,396000,290.08,289.08,1.65,6613.12,100%
write,write,41,164000,759.98,759.98,0.68,2738.77,100%
read,read,91,364000,289.64,288.4,1.53,6139.32,100%
write,write,44,176000,748.36,748.36,0.74,2968.46,100%
read,read,112,448000,235.81,235.06,1.89,7541.83,100%
write,write,41,164000,804.54,804.54,0.69,2760.85,100%
read,read,94,376000,274.84,274.13,1.57,6267.4,100%
write,write,47,188000,726.57,726.57,0.78,3133.7,100%
