Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,82,328000,364.3,364.3,1.37,5469.86,100%
read,read,167,668000,143.24,142.4,2.8,11213.89,100%
write,write,90,360000,396.01,396.01,1.51,6043.41,100%
read,read,199,796000,140.82,139.92,3.32,13281.94,100%
write,write,87,348000,366.68,366.68,1.45,5806.68,100%
read,read,197,788000,134.45,133.57,3.31,13249.49,100%
write,write,93,372000,354.55,354.55,1.56,6254.83,100%
read,read,195,780000,144.14,143.09,3.25,13004.77,100%
write,write,97,388000,328.43,328.43,1.62,6469.04,100%
read,read,203,812000,129.6,128.78,3.39,13569.97,100%
write,write,93,372000,360.42,360.41,1.55,6216.79,100%
read,read,222,888000,140.14,139.35,3.71,14828.17,100%
write,write,81,324000,355.16,355.16,1.35,5410.28,100%
read,read,188,752000,142.51,141.32,3.15,12587.46,100%
write,write,90,360000,366,366,1.51,6025.91,100%
read,read,201,804000,143.78,142.9,3.35,13405.59,100%
write,write,89,356000,349.07,349.07,1.48,5935.81,100%
read,read,216,864000,134.42,133.51,3.61,14439.71,100%
write,write,88,352000,349.85,349.85,1.47,5882.84,100%
read,read,229,916000,128.3,127.36,3.82,15295.22,100%
write,write,81,324000,376.54,376.54,1.35,5410.1,100%
read,read,200,800000,133.5,132.42,3.34,13343.79,100%
write,write,101,404000,329.17,329.17,1.68,6738.61,100%
read,read,222,888000,131.39,130.4,3.71,14837.09,100%
write,write,80,320000,383.38,383.38,1.34,5346.7,100%
read,read,203,812000,131.5,130.52,3.4,13596.56,100%
write,write,92,368000,358.85,358.85,1.54,6161.99,100%
read,read,211,844000,139.32,138.37,3.52,14091.8,100%
write,write,77,308000,395.92,395.92,1.29,5142.5,100%
read,read,212,848000,135.58,134.75,3.54,14151.49,100%
write,write,93,372000,335.17,335.17,1.55,6207.97,100%
read,read,213,852000,138.59,137.78,3.57,14294.82,100%
write,write,84,336000,358.04,358.04,1.41,5637.39,100%
read,read,201,804000,142.08,141.15,3.35,13415.43,100%
write,write,80,320000,392.01,392.01,1.33,5339.47,100%
read,read,232,928000,135.19,134.24,3.88,15522.29,100%
write,write,93,372000,305.48,305.48,1.56,6222.3,100%
read,read,232,928000,131.45,130.59,3.89,15575.17,100%
write,write,79,316000,368.09,368.09,1.33,5303.62,100%
read,read,230,920000,138.87,138.09,3.85,15410.9,100%
write,write,82,328000,338.45,338.45,1.37,5494.32,100%
read,read,204,816000,149.43,148.56,3.41,13622.93,100%
write,write,80,320000,367.52,367.52,1.34,5342.33,100%
read,read,194,776000,142.03,141.24,3.24,12961.42,100%
write,write,97,388000,333.04,333.04,1.62,6480.71,100%
read,read,214,856000,142.66,141.53,3.58,14307.44,100%
write,write,86,344000,340.62,340.62,1.44,5749.72,100%
read,read,198,792000,140.71,139.39,3.3,13201.32,100%
write,write,95,380000,338.15,338.15,1.58,6333.97,100%
read,read,178,712000,136.93,136.15,2.98,11930.49,100%
write,write,97,388000,363.85,363.85,1.63,6501.45,100%
read,read,195,780000,129.83,128.94,3.26,13043.7,100%
write,write,93,372000,370.63,370.63,1.56,6220.84,100%
read,read,192,768000,154.12,152.95,3.21,12829.29,100%
write,write,74,296000,408.99,408.99,1.24,4944.62,100%
read,read,210,840000,139.31,138.27,3.51,14054.81,100%
write,write,90,360000,338.88,338.88,1.51,6023.49,100%
read,read,189,756000,150.71,149.41,3.17,12673.72,100%
write,write,81,324000,384.64,384.64,1.36,5431.59,100%
read,read,179,716000,156.73,155.49,2.98,11936.52,100%
write,write,87,348000,366.91,366.91,1.45,5801.55,100%
read,read,199,796000,131.84,130.74,3.32,13281.28,100%
write,write,92,368000,366.15,366.15,1.54,6140.09,100%
