Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,380,3040000000,2024.38,461.4,0.49,3951639.22,100%
prepare,write,380,3040000000,2022.44,408.15,0.49,3955459.44,100%
prepare,write,380,3040000000,2003.73,465.61,0.5,3992356.74,100%
prepare,write,380,3040000000,2012.7,375.05,0.5,3974547.21,100%
prepare,write,380,3040000000,1989.7,455.62,0.5,4020430.13,100%
prepare,write,380,3040000000,2011.08,403.89,0.5,3977802.81,100%
prepare,write,380,3040000000,1856.09,311.85,0.54,4309849.85,100%
prepare,write,380,3040000000,1994.76,432.1,0.5,4010268.4,100%
prepare,write,380,3040000000,2017.82,404.35,0.5,3964486.55,100%
prepare,write,380,3040000000,2011.43,394.23,0.5,3977084.67,100%
prepare,write,380,3040000000,1988.16,495.83,0.5,4023617.58,100%
prepare,write,380,3040000000,2011.34,423.92,0.5,3977251.17,100%
prepare,write,360,2880000000,2055.37,423.57,0.49,3892107.54,100%
prepare,write,360,2880000000,2015.64,455.26,0.5,3968778.94,100%
prepare,write,360,2880000000,2094.04,325.71,0.48,3820180.9,100%
prepare,write,360,2880000000,2052.11,443.44,0.49,3898192.21,100%
