Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,6,48000000,5079.67,1994.83,0.1,822861.84,100%
write,write,3,24000000,9285,1556.33,0.05,411430.92,100%
read,read,6,48000000,4364.83,585.83,0.1,824147.52,100%
write,write,3,24000000,10684.33,4689.67,0.05,412073.76,100%
read,read,6,48000000,5600.5,1062.83,0.1,830334.9,100%
write,write,2,16000000,12102.5,4556.5,0.03,276778.3,100%
read,read,7,56000000,5315.57,1447.86,0.13,1014750.12,100%
write,write,2,16000000,8988,2798.5,0.04,289928.61,100%
read,read,4,32000000,5508.5,1074.5,0.07,558084.38,100%
write,write,2,16000000,17652,9796.5,0.03,279042.19,100%
read,read,6,48000000,5657.67,743.5,0.11,895505.68,100%
write,write,2,16000000,9827.5,3035.5,0.04,298501.89,100%
read,read,9,72000000,5217,1106,0.15,1228312.61,100%
write,write,1,8000000,11664,4640,0.02,136479.18,100%
read,read,8,64000000,4805.88,939.12,0.15,1224692.87,100%
write,write,1,8000000,13811,3679,0.02,153086.61,100%
read,read,8,64000000,5104.12,1120.75,0.14,1122767.62,100%
write,write,2,16000000,8084.5,2705,0.04,280691.91,100%
read,read,4,32000000,5224.75,1942,0.07,578285.38,100%
write,write,3,24000000,11478.67,4415,0.05,433714.04,100%
read,read,3,24000000,5243.33,904.33,0.05,409878.06,100%
write,write,4,32000000,10706,3121.25,0.07,546504.08,100%
read,read,7,56000000,6438.86,1201.57,0.12,935750.69,100%
write,write,1,8000000,14772,6308,0.02,133678.67,100%
read,read,8,64000000,5951.12,2250,0.14,1150458.39,100%
write,write,1,8000000,8020,2454,0.02,143807.3,100%
read,read,5,40000000,5728.4,1384,0.08,669568.13,100%
write,write,3,24000000,10366,3847,0.05,401740.88,100%
read,read,3,24000000,7292.33,992.33,0.06,468110.01,100%
write,write,3,24000000,9797.67,3998,0.06,468110.01,100%
read,read,6,48000000,5547.67,988.67,0.11,896090.8,100%
write,write,2,16000000,10140,3709,0.04,298696.93,100%
read,read,6,48000000,4327.17,1241.67,0.11,857694.23,100%
write,write,3,24000000,10000.33,3788,0.05,428847.12,100%
read,read,4,32000000,6156.5,1289.25,0.07,567024.01,100%
write,write,3,24000000,10603,3388,0.05,425268.01,100%
read,read,4,32000000,3943.25,638.75,0.08,630318.31,100%
write,write,4,32000000,8748.5,1648.5,0.08,630318.31,100%
read,read,5,40000000,6726,2011,0.1,768211.41,100%
