Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1,8000000,12202,2161,0.03,200964.63,100%
write,write,1,8000000,27606,10428,0.03,200964.63,100%
read,read,2,16000000,8575.5,3240.5,0.04,336785.38,100%
write,write,1,8000000,30357,7997,0.02,168392.69,100%
read,read,4,32000000,9596.75,2511.5,0.1,833615.55,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,8,64000000,6755.5,2496.75,0.15,1184220.26,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,9046,1344,0.02,141232.96,100%
write,write,2,16000000,23799,6758.5,0.04,282465.93,100%
read,read,1,8000000,10723,1762,0.03,201131.36,100%
write,write,1,8000000,29052,10445,0.03,201131.36,100%
read,read,6,48000000,8745.83,3144,0.11,914721.3,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,11965.33,2395.67,0.05,402299.81,100%
write,write,1,8000000,23761,8624,0.02,134099.94,100%
read,read,2,16000000,6442,3403,0.03,271803.76,100%
write,write,2,16000000,22990.5,6832,0.03,271803.76,100%
read,read,3,24000000,10501.33,2178.67,0.05,427449.37,100%
write,write,1,8000000,24643,6622,0.02,142483.12,100%
read,read,6,48000000,7862.17,2861.83,0.13,1017509.65,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,5103,2024,0.02,138652.99,100%
write,write,2,16000000,26297,8212.5,0.03,277305.97,100%
read,read,4,32000000,7958,3081,0.07,572624.95,100%
write,write,1,8000000,24051,8854,0.02,143156.24,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,16000000,27217,8323,0.04,293933.94,100%
read,read,3,24000000,9257.67,2865.67,0.05,424808.84,100%
write,write,1,8000000,28722,6451,0.02,141602.95,100%
read,read,8,64000000,7354.75,2208.12,0.14,1087732.42,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,11976,1796,0.02,134952.77,100%
write,write,2,16000000,23652,7444.5,0.03,269905.53,100%
read,read,5,40000000,8195.2,2665.2,0.12,976181.18,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,16000000,26801.5,7496,0.04,298490.76,100%
read,read,3,24000000,10739.33,3608.33,0.06,442363.7,100%
write,write,1,8000000,22036,9400,0.02,147454.57,100%
read,read,7,56000000,8483.57,3521.29,0.12,942999.07,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,7622,4751,0.02,175893.76,100%
write,write,1,8000000,37860,15010,0.02,175893.76,100%
read,read,3,24000000,7522,2339,0.06,466028.47,100%
write,write,1,8000000,28933,6168,0.02,155342.82,100%
read,read,3,24000000,8759.33,3157.33,0.06,490446.51,100%
write,write,1,8000000,22657,9218,0.02,163482.17,100%
read,read,2,16000000,6279,1885.5,0.04,322262.28,100%
write,write,1,8000000,37091,13752,0.02,161131.14,100%
read,read,4,32000000,7830.25,2197.75,0.07,569313.98,100%
write,write,1,8000000,24887,12069,0.02,142328.49,100%
read,read,5,40000000,9715.2,3519.6,0.1,823451.91,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,9022.33,2441.33,0.06,471623.96,100%
write,write,1,8000000,23821,10046,0.02,157207.99,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,8000000,30344,7957,0.03,263643.55,100%
read,read,3,24000000,9984,3328,0.05,438180.09,100%
write,write,1,8000000,24820,10465,0.02,146060.03,100%
read,read,2,16000000,12956.5,4208.5,0.04,336424.23,100%
write,write,1,8000000,21646,10474,0.02,168212.12,100%
read,read,7,56000000,7583.14,2642.29,0.13,1054971.55,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,8153,1721,0.02,178810.91,100%
write,write,1,8000000,36587,16709,0.02,178810.91,100%
read,read,3,24000000,8851,2751.33,0.06,469658.13,100%
write,write,1,8000000,24548,10914,0.02,156552.71,100%
read,read,6,48000000,7979.67,2679.5,0.13,1002527.2,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,5109,1111,0.02,134975.54,100%
write,write,2,16000000,27079.5,7863,0.03,269951.07,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,16000000,29389.5,9956.5,0.03,272206.06,100%
