Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
10:29:47,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0
10:29:52,34,13,272000000,104000000,4552.65,5548.77,484.74,1066.62,4.71,1.65,37646904.08,13184987.77,100%,100%,1,1,1
10:29:57,17,12,136000000,96000000,5141.47,5784.83,506.18,1070.83,2.47,2.09,19763899.09,16721348.51,100%,100%,2,2,2
10:30:02,16,6,128000000,48000000,4682.44,6119,446.38,774,3.14,1.21,25082052.75,9696141.43,100%,100%,3,3,3
10:30:07,21,12,168000000,96000000,4502.33,6543.75,234.48,1084.67,4.56,2.81,36508416.95,22492636.93,100%,100%,4,4,4
10:30:12,18,12,144000000,96000000,4648.11,6363.92,272,727.33,3.54,2.25,28284649.5,17991121.11,100%,100%,5,5,5
10:30:17,28,13,224000000,104000000,4026.82,5694.23,364.46,1282.31,5.5,2.54,43999456.67,20306100.75,100%,100%,6,6,6
10:30:22,33,10,264000000,80000000,3044.85,4564.9,569.42,1418.3,6.36,1.79,50887060.41,14333468.05,100%,100%,7,7,7
10:30:27,36,14,288000000,112000000,3184.08,3872.14,668.78,846,7.54,3.04,60331107.57,24342398.55,100%,100%,8,8,8
10:30:32,41,12,328000000,96000000,2880.22,3827,558.15,1298.67,8.15,2.26,65174888.34,18104835.05,100%,100%,9,9,9
10:30:37,33,15,264000000,120000000,3280.94,4004.2,493.67,1350.53,6.19,2.67,49549695.92,21372963.46,100%,100%,10,10,10
10:30:42,26,13,208000000,104000000,3150.69,4132.08,576.73,1284.38,5.57,2.73,44523888.72,21835610.69,100%,100%,11,11,11
10:30:47,9,5,72000000,40000000,2441.67,2306.6,392.44,155.6,3.12,2.09,24944391.36,16681595.88,100%,100%,12,12,12
