Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1,8000000,29618,6592,0.03,270106.02,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,26928,5296,0.04,297088.53,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,41353,9374,0.02,193456.34,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,32336,6994,0.03,247402.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,30187,6649,0.03,265014.74,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,33906,7166,0.03,235946.44,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,35020,6947,0.03,228440.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,34116,6323,0.03,234494.08,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,18405,3011,0.05,434664.49,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,29498,6551,0.03,271204.83,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,38967,8109,0.03,205301.92,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,33119,7047,0.03,241553.19,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,24508,5351,0.04,326424.02,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,33905,6842,0.03,235953.4,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,31512,6538,0.03,253871.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,28731,6317,0.03,278444.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,29238,6431,0.03,273616.53,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,38783,8075,0.03,206275.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,36236,7427,0.03,220774.92,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,21572,4237,0.05,370851.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,25895,5331,0.04,308939.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,26968,5638,0.04,296647.88,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,35918,7107,0.03,222729.55,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,30929,6679,0.03,258656.92,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,34284,7272,0.03,233345,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,29825.5,13202,0.03,268226.85,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,29963,6602,0.03,266995.96,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,20599,3731,0.05,388368.37,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,12937,1663,0.08,618381.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,29179,13526,0.03,274169.78,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,26613,6190,0.04,300604.97,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,26538,5580,0.04,301454.52,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,28556.5,13757,0.04,280146.38,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,29030,6351,0.03,275576.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,39032,7673,0.03,204960.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,29378,6502,0.03,272312.61,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,37340,7417,0.03,214247.46,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,8894,1571,0.11,899482.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,30599,6559,0.03,261446.45,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,41333,8005,0.02,193549.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,17806,4267,0.02,136798.91,50%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,27416,6296,0.04,291800.41,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,35675,7495,0.03,224246.67,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,34172,7178,0.03,234109.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,27203,6223,0.04,294085.21,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,22944,4235,0.04,348675.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,34261,7157,0.03,233501.65,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,28437.5,13950.5,0.04,281318.68,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,28882,6339,0.03,276989.13,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,12668,1602,0.08,631512.47,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,31688,6783,0.03,252461.5,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,20135,3742,0.05,397318.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,12000,1586,0.08,666666.67,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,33979,6949,0.03,235439.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,39349,8118,0.03,203308.85,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,23976,5265,0.04,333667,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,32223,6713,0.03,248269.87,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,31517,6774,0.03,253831.27,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,36992,7427,0.03,216262.98,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,31529,6731,0.03,253734.66,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,38907,7987,0.03,205618.53,100%
