Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,23,184000000,1667.96,214.61,0.38,3068661.3,100%
write,write,10,80000000,2159.4,288.8,0.17,1334200.56,100%
read,read,24,192000000,1541.79,194.54,0.41,3256942.21,100%
write,write,12,96000000,1828.83,294.42,0.2,1628471.1,100%
read,read,23,184000000,1477.13,161.57,0.39,3082438.48,100%
write,write,12,96000000,2143.17,448.08,0.2,1608228.77,100%
read,read,23,184000000,1422.48,127.09,0.39,3126646.16,100%
write,write,12,96000000,2177.5,441.92,0.2,1631293.65,100%
read,read,21,168000000,1443.81,168.14,0.36,2875136.91,100%
write,write,13,104000000,2162.15,469.31,0.22,1779846.66,100%
read,read,22,176000000,1720.55,228.09,0.37,2935486.02,100%
write,write,11,88000000,2009.27,358,0.18,1467743.01,100%
read,read,18,144000000,1707.5,237.06,0.31,2460865.4,100%
write,write,11,88000000,2525.45,343.09,0.19,1503862.19,100%
read,read,26,208000000,1540.27,163.35,0.45,3565612.41,100%
write,write,11,88000000,1662.45,321.27,0.19,1508528.33,100%
read,read,18,144000000,1574.89,252.61,0.3,2426489.17,100%
write,write,13,104000000,2384.31,626.38,0.22,1752464.4,100%
read,read,22,176000000,1369.55,155.36,0.37,2949308.76,100%
write,write,14,112000000,2110.29,331.29,0.23,1876832.84,100%
read,read,30,240000000,1565.07,162.13,0.5,4004872.59,100%
write,write,6,48000000,2162.33,411.83,0.1,800974.52,100%
read,read,22,176000000,1555.23,192.45,0.38,3040826.55,100%
write,write,11,88000000,2151.09,426.27,0.19,1520413.28,100%
read,read,23,184000000,1510.83,129.09,0.4,3167062.55,100%
write,write,11,88000000,2122.64,310.36,0.19,1514682.09,100%
read,read,26,208000000,1613.46,203.31,0.44,3503157.89,100%
write,write,9,72000000,1936,389.56,0.15,1212631.58,100%
read,read,26,208000000,1505.69,159.88,0.47,3739191.4,100%
write,write,10,80000000,1647.8,295.8,0.18,1438150.54,100%
read,read,24,192000000,1543.71,164.5,0.4,3215057.18,100%
write,write,11,88000000,2060.64,537.36,0.18,1473567.88,100%
