Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,2,16000000,18409,6183,0.05,434570.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16507.67,5954.33,0.06,484623.31,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18160.33,6717,0.06,440520.55,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,21580.5,7175,0.05,370705.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,15583.33,8786.67,0.06,513368.98,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18656.33,5124,0.05,428808.8,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,24029,4103,0.04,332931.04,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,18469.5,6059,0.05,433146.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,19615,3531,0.05,407851.13,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16148,7728,0.06,495417.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17897,5133.67,0.06,447002.29,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,21930,6922,0.05,364797.08,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17345.67,5522.33,0.06,461210.29,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17433,7967,0.06,458899.79,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17347,4447.33,0.06,461174.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,14520,2965,0.07,550964.19,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,18218,3415,0.05,439126.14,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18310.33,7977,0.05,436911.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,15811,4735.5,0.06,505976.85,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18067.33,7800.67,0.06,442779.92,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,25878,3956,0.04,309142.9,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18766,5364,0.05,426302.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,19610,3290,0.05,407955.12,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18157,6294,0.06,440601.42,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,15929,4990.5,0.06,502228.64,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,15910,3099,0.06,502828.41,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19651.67,5790.67,0.05,407083.25,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19646.67,8232.67,0.05,407193.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,19586.5,7670,0.05,408444.59,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,20051,3671,0.05,398982.59,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,10324,2503,0.1,774893.45,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,15873.5,6249,0.06,503984.63,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18517,7770,0.05,432035.43,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,5923,1562,0.17,1350666.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18502.33,7035,0.05,432377.9,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,22867.5,7349,0.04,349841.48,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,25162,9136,0.04,317939.75,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19013.67,6241.33,0.05,420749.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,16683.5,4255.5,0.06,479515.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,17387.5,3608,0.06,460100.65,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,20958,3839,0.05,381715.81,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,16056,4568.5,0.06,498256.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16453.67,5543.33,0.06,486213.81,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,22841,7060,0.04,350247.36,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19154.33,7382.33,0.05,417660.06,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,7415,1533,0.13,1078894.13,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,15727.33,8482.33,0.06,508668.56,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,15705.67,6093.33,0.06,509359.48,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18450,5761.33,0.05,433604.34,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,22158,7786,0.05,361043.42,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17619.67,7209.33,0.06,454038.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16861.33,6867,0.06,474458.33,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18147.67,6059.33,0.06,440828.02,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,19997.5,4562,0.05,400050.01,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19379.33,5963.67,0.05,412810.9,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18567.67,5341.33,0.05,430848.77,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,25149,3942,0.04,318104.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,21241,3775,0.05,376630.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18389,6449.33,0.05,435042.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,18966.33,7136.33,0.05,421800.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,20288,3759,0.05,394321.77,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,7771,1570,0.13,1029468.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17552.67,5215.67,0.06,455771.2,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,16370,3128,0.06,488698.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,19363,9002,0.05,413159.12,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17752.33,6715,0.06,450644.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,8000000,19758,3629,0.05,404899.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,15890.5,6995,0.06,503445.45,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,17391,6111,0.06,460008.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16204,6400,0.06,493705.26,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,18260,3811,0.05,438116.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,16325.33,5385.67,0.06,490035.94,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,24000000,17967.67,6201.67,0.06,445244.24,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,16000000,19481,3409,0.05,410646,100%
