Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
12:30:04,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0
12:30:09,1,0,16000000,0,5292,N/A,646,N/A,0.19,0,3023431.59,0,100%,N/A,1,1,1
12:30:14,2,0,32000000,0,11337.5,N/A,548,N/A,0.35,0,5667052.1,0,100%,N/A,2,2,2
12:30:19,2,0,32000000,0,17381.5,N/A,527,N/A,0.35,0,5539889.97,0,100%,N/A,3,3,3
12:30:24,7,0,112000000,0,23505.57,N/A,853.29,N/A,1.19,0,19103264.58,0,100%,N/A,4,4,4
12:30:29,18,0,288000000,0,28111.56,N/A,1440.94,N/A,3.21,0,51328623.48,0,100%,N/A,5,5,5
12:30:34,72,0,1152000000,0,32895.11,N/A,2248.51,N/A,13.16,0,210483023.56,0,100%,N/A,6,6,6
12:30:39,56,0,896000000,0,37699.93,N/A,2921.46,N/A,10.41,0,166571657.57,0,100%,N/A,7,7,7
12:30:44,13,0,208000000,0,41292.08,N/A,3095.92,N/A,2.52,0,40312173.27,0,100%,N/A,8,8,8
12:30:49,4,0,64000000,0,36709,N/A,18648,N/A,0.76,0,12191849.52,0,100%,N/A,9,9,9
12:30:54,5,0,80000000,0,30082.8,N/A,14937.2,N/A,1,0,15946089.34,0,100%,N/A,10,10,10
12:30:59,27,0,432000000,0,27333.22,N/A,8991.04,N/A,5.31,0,84925788.59,0,100%,N/A,11,11,11
12:31:04,37,0,592000000,0,28437.24,N/A,6859.38,N/A,7.5,0,119957952.95,0,100%,N/A,12,12,12
12:31:09,31,0,496000000,0,29765.77,N/A,6739.45,N/A,6.35,0,101602174.97,0,100%,N/A,13,13,13
12:31:14,8,0,128000000,0,32079,N/A,9114.5,N/A,1.62,0,25925800.29,0,100%,N/A,14,14,14
12:31:19,5,0,80000000,0,27374.6,N/A,11817.2,N/A,0.99,0,15778833.47,0,100%,N/A,15,15,15
12:31:24,19,0,304000000,0,25040.89,N/A,8577.21,N/A,3.63,0,58075948.11,0,100%,N/A,16,16,16
12:31:29,27,0,432000000,0,26344.89,N/A,7840.67,N/A,5.43,0,86918083.26,0,100%,N/A,17,17,17
12:31:34,19,0,304000000,0,25343,N/A,6671.95,N/A,3.79,0,60640991.41,0,100%,N/A,18,18,18
12:31:39,14,0,224000000,0,27498.21,N/A,7908.57,N/A,2.84,0,45368808.81,0,100%,N/A,19,19,19
12:31:44,10,0,160000000,0,22320.1,N/A,7587.8,N/A,1.92,0,30762981.98,0,100%,N/A,20,20,20
12:31:49,16,0,256000000,0,21941,N/A,6518.25,N/A,3.15,0,50391022.23,0,100%,N/A,21,21,21
12:31:54,20,0,320000000,0,22769.25,N/A,6766.75,N/A,4.04,0,64701953.38,0,100%,N/A,22,22,22
12:31:59,10,0,160000000,0,24789.8,N/A,7813.5,N/A,2.05,0,32802217.55,0,100%,N/A,23,23,23
12:32:04,12,0,192000000,0,22402.25,N/A,8402.67,N/A,2.43,0,38804812.26,0,100%,N/A,24,24,24
12:32:09,14,0,224000000,0,19957.21,N/A,5956.64,N/A,2.8,0,44806816.84,0,100%,N/A,25,25,25
12:32:14,13,0,208000000,0,19749.31,N/A,6783,N/A,2.45,0,39172365.47,0,100%,N/A,26,26,26
12:32:19,8,52,128000000,832000000,16104.75,138543.38,5284.25,16102.37,1.6,10.13,25573087.2,162150430.45,100%,100%,27,27,27
12:32:24,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,28,28,28
12:32:29,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,29,29,29
12:32:34,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,30,30,30
12:32:39,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,31,31,31
12:32:44,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,32,32,32
12:32:49,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,33,33,33
12:32:54,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,34,34,34
