Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,7,112000000,15429.29,3208.86,0.06,1036989.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,21548,4014,0.02,296331.97,100%
write,write,1,16000000,64891,13153,0.01,148165.98,100%
read,read,1,16000000,20995,4134,0.01,189167.78,100%
write,write,1,16000000,63586,14899,0.01,189167.78,100%
read,read,4,64000000,16001.5,4240.5,0.06,999906.26,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,7,112000000,16048.14,4433.86,0.06,997000.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,96000000,16832,4175,0.06,950551.52,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,17380.67,4801,0.06,920563.08,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,17497,4172,0.01,183269.76,100%
write,write,1,16000000,69806,12749,0.01,183269.76,100%
read,read,2,32000000,14583,3422.5,0.07,1097167.94,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,21443,3623,0.01,177692.88,100%
write,write,1,16000000,68600,6969,0.01,177692.88,100%
read,read,2,32000000,20307,6096.5,0.02,294120.35,100%
write,write,1,16000000,68184,9349,0.01,147060.18,100%
read,read,2,32000000,20277,6153.5,0.02,303004.48,100%
write,write,1,16000000,65055,16191,0.01,151502.24,100%
read,read,3,48000000,15803.67,3973.67,0.06,1012423.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,15671,6056,0.06,1020950.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,17505,4850,0.01,168088.41,100%
write,write,1,16000000,77683,15197,0.01,168088.41,100%
read,read,2,32000000,18851,3687,0.02,305684.78,100%
write,write,1,16000000,66980,16348,0.01,152842.39,100%
read,read,1,16000000,20775,7207,0.01,179255.64,100%
write,write,1,16000000,68483,20635,0.01,179255.64,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,16322,3844.67,0.06,980272.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,20315.5,6189,0.05,787575.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,24217,6688,0.01,180731.74,100%
write,write,1,16000000,64311,17205,0.01,180731.74,100%
read,read,5,80000000,15348,4834.4,0.07,1042481.11,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,17682,4200,0.01,177034.23,100%
write,write,1,16000000,72696,12747,0.01,177034.23,100%
read,read,3,48000000,14434.67,3862.33,0.07,1108417.04,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18548,4237,0.02,286527.82,100%
write,write,1,16000000,74586,24854,0.01,143263.91,100%
read,read,3,48000000,16252.67,5485,0.06,984453.83,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,16037.5,5004,0.02,314765.45,100%
write,write,1,16000000,69588,11005,0.01,157382.73,100%
read,read,3,48000000,15939,4045.33,0.06,1003827.09,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18920,4927,0.02,313185.09,100%
write,write,1,16000000,64335,14797,0.01,156592.55,100%
read,read,2,32000000,19392.5,5203,0.02,303709.05,100%
write,write,1,16000000,66579,9095,0.01,151854.52,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18493.5,5918.5,0.02,308939.95,100%
write,write,1,16000000,66592,9591,0.01,154469.97,100%
read,read,3,48000000,16178.67,3961.67,0.06,988956.65,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,17692.5,6974,0.02,305218.28,100%
write,write,1,16000000,69458,11492,0.01,152609.14,100%
read,read,1,16000000,30182,4739,0.01,169210.11,100%
write,write,1,16000000,64375,14595,0.01,169210.11,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,16000000,69672,6859,0.01,229647.49,100%
read,read,7,112000000,15087.14,4081.71,0.07,1060485.55,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,96000000,15641,4355.33,0.06,1022930.7,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,16642,3796.5,0.02,314901.74,100%
write,write,1,16000000,68335,8516,0.01,157450.87,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,15745,5623,0.06,1016195.62,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,16442.5,3192.25,0.06,973088.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,16424.75,5255.75,0.06,974139.64,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18118,4751,0.02,296936.91,100%
write,write,1,16000000,71530,10943,0.01,148468.46,100%
read,read,4,64000000,16527.5,6053.25,0.06,968068.85,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,17521.5,6231,0.02,305635.15,100%
write,write,1,16000000,69657,11099,0.01,152817.57,100%
read,read,1,16000000,15294,2665,0.07,1046161.89,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,21126,3581.5,0.02,306986.83,100%
write,write,1,16000000,61987,12036,0.01,153493.41,100%
read,read,2,32000000,15818.5,3956.5,0.02,322655.45,100%
write,write,1,16000000,67540,10429,0.01,161327.73,100%
read,read,1,16000000,15378,2887,0.07,1040447.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,16000000,68819,8606,0.01,232493.93,100%
read,read,7,112000000,15015.57,3929,0.07,1065550.38,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,15824.5,4576,0.02,320914.61,100%
write,write,1,16000000,68066,6342,0.01,160457.3,100%
read,read,7,112000000,14663.43,4064.71,0.07,1091149.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,19005,4274,0.02,318918.87,100%
write,write,1,16000000,62329,16183,0.01,159459.43,100%
read,read,1,16000000,15572,4380,0.06,1027485.23,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,21993,8066,0.01,163326.97,100%
write,write,1,16000000,75970,21180,0.01,163326.97,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,16000000,72620,7651,0.01,220324.98,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,16000000,67843,8358,0.01,235838.63,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,80000000,17204.2,4452.6,0.06,929994.65,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,96000000,16812.67,5718.5,0.06,951653.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,14725.67,3725.33,0.07,1086538.24,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,20829.5,8755.5,0.05,768141.34,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,14375,4226,0.07,1113043.48,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,7,112000000,14220.43,3498.86,0.07,1125141.9,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,14253.33,3325,0.07,1122544.43,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18297,6603.5,0.02,297652.27,100%
write,write,1,16000000,70913,9008,0.01,148826.13,100%
read,read,2,32000000,18613,3814.5,0.05,859614.25,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,17952.33,3707,0.06,891249.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,17961.5,4076.5,0.02,299774.23,100%
write,write,1,16000000,70824,24055,0.01,149887.12,100%
read,read,1,16000000,18964,4510,0.01,166725.72,100%
write,write,1,16000000,77001,18677,0.01,166725.72,100%
read,read,2,32000000,14108.5,3655.5,0.02,296705.64,100%
write,write,1,16000000,79634,20340,0.01,148352.82,100%
read,read,2,32000000,16734.5,6270.5,0.02,330257.81,100%
write,write,1,16000000,63425,16733,0.01,165128.9,100%
read,read,3,48000000,18422.33,6937.33,0.05,868511.05,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,21710.5,2949.5,0.02,296411.57,100%
write,write,1,16000000,64537,17453,0.01,148205.78,100%
read,read,1,16000000,22272,7921,0.01,179973.45,100%
write,write,1,16000000,66630,10273,0.01,179973.45,100%
read,read,5,80000000,19886,7031.4,0.05,804586.14,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,17637,4101.5,0.02,307902.51,100%
write,write,1,16000000,68655,25081,0.01,153951.26,100%
read,read,1,16000000,19557,3559,0.05,818121.39,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,17717.67,5468.33,0.06,903053.45,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,16079,4286.5,0.06,995086.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,19888.5,8572.5,0.05,804485,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,16057,4322.67,0.06,996450.15,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,16944.5,3267.5,0.02,327001.09,100%
write,write,1,16000000,63970,18076,0.01,163500.55,100%
read,read,6,96000000,16988,4511.17,0.06,941832.06,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,25094,6966,0.01,174263.46,100%
write,write,1,16000000,66721,19231,0.01,174263.46,100%
read,read,7,112000000,16006.86,4994.71,0.06,999571.61,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,17192.5,8292,0.06,930638.36,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,15021.25,4671.5,0.07,1065157.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,22230.5,7763.5,0.02,298485.19,100%
write,write,1,16000000,62746,10898,0.01,149242.59,100%
read,read,2,32000000,13244.5,4738,0.02,294700,100%
write,write,1,16000000,82095,24845,0.01,147350,100%
read,read,7,112000000,14972.57,3757,0.07,1068610.52,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,16235,2950.75,0.06,985525.1,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,15007.75,4502,0.07,1066115.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,96000000,15182.83,3948.5,0.07,1053821.75,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,18785.5,3069,0.02,293319.65,100%
write,write,1,16000000,71525,24361,0.01,146659.82,100%
