Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,26877.67,9248.33,0.04,595289.77,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,24696.75,9772.75,0.04,647851.97,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,26186,6017,0.04,611013.52,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,25325,9283,0.04,631786.77,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,29810,7717,0.03,536732.64,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,23028.75,6925.75,0.04,694776.15,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,24259,7547.25,0.04,659549.03,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,28176,7334,0.04,567859.17,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,26038,6533.67,0.04,614486.52,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,28135,8955.33,0.04,568686.69,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,64000000,24592.25,8884.25,0.04,650611.47,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,25652,7517,0.04,623733.04,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,25381,4851,0.04,630380.4,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,32000000,26227,9321.5,0.04,610058.34,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,29024.33,7941,0.03,551261.59,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,30232,9357,0.03,529240.54,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,25336,6063,0.04,631512.47,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,48000000,27975,8387,0.04,571939.23,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,16000000,28031,5904,0.04,570796.62,100%
