Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
12:22:18,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0
12:22:23,23,0,368000000,0,6083.35,N/A,635.04,N/A,3.48,0,55713061.49,0,100%,N/A,1,1,1
12:22:28,19,10,304000000,160000000,4828.74,10327.4,1217.32,1086,3.11,1.5,49816027.23,24043948.55,100%,100%,2,2,2
12:22:33,18,6,288000000,96000000,4686.06,9510.83,510.56,1652.67,3.41,1.02,54625994.7,16271027.86,100%,100%,3,3,3
12:22:38,18,5,288000000,80000000,6168.56,11864.8,1796.89,3269.8,3.7,0.9,59240177.51,14442294.11,100%,100%,4,4,4
12:22:43,21,7,336000000,112000000,4629.33,9006.43,687,1781.29,3.85,1.26,61549451.2,20083093.69,100%,100%,5,5,5
12:22:48,12,7,192000000,112000000,5219.75,12434.29,1623.67,4622.43,2.9,1.32,46376427.5,21180125.35,100%,100%,6,6,6
12:22:53,25,3,400000000,48000000,4701.72,10750.67,719.72,2797.33,5.28,0.74,84501310.02,11839083.88,100%,100%,7,7,7
12:22:58,25,7,400000000,112000000,5164.96,11565,1354.88,1610.43,4.69,1.3,74970674.39,20812087.67,100%,100%,8,8,8
12:23:03,13,2,208000000,32000000,5105.77,10727.5,1477.92,1158.5,2.49,0.37,39784795.38,5966017.41,100%,100%,9,9,9
12:23:08,19,6,304000000,96000000,5591.11,10861.17,1280.74,2014.17,4.09,1.24,65496575.51,19860710.11,100%,100%,10,10,10
12:23:13,18,11,288000000,176000000,4959.72,11833.64,812.33,3130.82,3.27,1.98,52311998.41,31726831.5,100%,100%,11,11,11
12:23:18,16,4,256000000,64000000,5157,8897.75,951.69,1323.25,3.01,0.84,48170790.1,13515295.73,100%,100%,12,12,12
12:23:23,18,11,288000000,176000000,5001.61,9446.82,709.33,2061.55,3.67,2.14,58727091.83,34222614.9,100%,100%,13,13,13
12:23:28,17,9,272000000,144000000,4683.88,9365.56,751.41,2525.89,3.06,1.8,49036242.65,28849858.59,100%,100%,14,14,14
12:23:33,14,5,224000000,80000000,4727.71,9653.6,676.86,1391.6,3.07,1.08,49128373.81,17243063.55,100%,100%,15,15,15
12:23:38,21,8,336000000,128000000,4811.95,11211,937.38,2144.62,4.27,1.76,68250195.65,28218953.31,100%,100%,16,16,16
12:23:43,10,8,160000000,128000000,4504.8,8067.88,611.5,1341,1.81,1.35,28947326.89,21574515.21,100%,100%,17,17,17
12:23:48,18,8,288000000,128000000,5209.61,11365.5,649.67,3800.5,4.55,1.63,72778808.13,26040211.5,100%,100%,18,18,18
12:23:53,21,9,336000000,144000000,5530.86,8441.22,545.52,1737.78,3.88,1.95,62120280.85,31178515.58,100%,100%,19,19,19
12:23:58,11,7,176000000,112000000,3952,11262.57,451.91,2518.29,2.15,1.35,34337141.11,21539543.78,100%,100%,20,20,20
12:24:03,13,7,208000000,112000000,6001.31,9892,263.54,2044.43,2.9,1.44,46477438.41,23071663.47,100%,100%,21,21,21
12:24:08,20,8,320000000,128000000,5351.05,8894,388.35,1784.88,3.73,1.33,59708375.05,21333189.24,100%,100%,22,22,22
12:24:13,17,9,272000000,144000000,4042.59,11605.33,546.24,3934.67,3.52,1.94,56349622.61,30969414.55,100%,100%,23,23,23
12:24:18,23,7,368000000,112000000,4711.48,9857.43,1014.91,2819.14,4.86,1.38,77692780.39,22014511.52,100%,100%,24,24,24
12:24:23,14,7,224000000,112000000,4466.36,10239.86,665.36,1392.57,2.64,1.17,42243883.56,18662471.19,100%,100%,25,25,25
12:24:28,13,11,208000000,176000000,4461.62,10725.45,711.77,2418.91,2.7,2.31,43184451.89,36941782.28,100%,100%,26,26,26
12:24:33,14,8,224000000,128000000,5153.21,8461.25,612.57,1268.5,3.09,1.7,49403921.56,27222518.79,100%,100%,27,27,27
12:24:38,4,6,64000000,96000000,3055,4404.83,582.75,98.17,1.37,1.37,21985155.35,21974781.28,100%,100%,28,28,28
