Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,27,432000000,2904.33,366.93,0.23,3732245.91,100%
write,write,7,112000000,5332.57,1118.71,0.06,967619.31,100%
read,read,26,416000000,2836.96,329.88,0.22,3549366.92,100%
write,write,10,160000000,4344,453,0.09,1365141.12,100%
read,read,18,288000000,3071,420.89,0.16,2627569.41,100%
write,write,12,192000000,4527.25,580.42,0.11,1751712.94,100%
read,read,21,336000000,3030.52,259.29,0.18,2863107.66,100%
write,write,13,208000000,4131.77,769.23,0.11,1772399.98,100%
read,read,19,304000000,3072.37,459.79,0.16,2590828.13,100%
write,write,12,192000000,4913.33,1304.67,0.1,1636312.5,100%
read,read,17,272000000,3269.06,496.59,0.14,2316944.36,100%
write,write,11,176000000,5620.09,1536.18,0.09,1499199.29,100%
read,read,22,352000000,2689.91,228.55,0.2,3165666.9,100%
write,write,11,176000000,4728.36,975.91,0.1,1582833.45,100%
read,read,26,416000000,2818.73,225.77,0.23,3639831.66,100%
write,write,10,160000000,4100.3,673.2,0.09,1399935.25,100%
read,read,28,448000000,3110,274.29,0.24,3847342.93,100%
write,write,6,96000000,4893.5,1106.67,0.05,824430.63,100%
read,read,24,384000000,2818.62,228.92,0.21,3293338.71,100%
write,write,11,176000000,4450.09,551,0.09,1509446.91,100%
read,read,20,320000000,2730.55,224.1,0.17,2690952.51,100%
write,write,14,224000000,4593.07,1084.21,0.12,1883666.76,100%
read,read,22,352000000,3205.45,462.77,0.19,2976920.41,100%
write,write,9,144000000,5302.44,1023.56,0.08,1217831.08,100%
read,read,25,400000000,2998.84,325.16,0.21,3415096.43,100%
write,write,11,176000000,3832.09,752.27,0.09,1502642.43,100%
read,read,25,400000000,3005.6,350.44,0.21,3408751.97,100%
write,write,9,144000000,4689.22,814.78,0.08,1227150.71,100%
read,read,23,368000000,2901.43,206.22,0.19,3097721.32,100%
write,write,12,192000000,4338.42,790.42,0.1,1616202.43,100%
read,read,30,480000000,2819.87,293.77,0.25,4060295.39,100%
write,write,8,128000000,4202.38,528,0.07,1082745.44,100%
