Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,8,128000000,5771.25,1158.75,0.07,1135667.96,100%
write,write,6,96000000,11089.67,1486.17,0.05,851750.97,100%
read,read,10,160000000,5851.4,676.2,0.09,1386565.91,100%
write,write,5,80000000,11375.8,3830,0.04,693282.95,100%
read,read,12,192000000,4595.42,865.58,0.1,1666232.75,100%
write,write,6,96000000,10014,2618.83,0.05,833116.38,100%
read,read,15,240000000,4258.87,797.67,0.15,2443643.47,100%
write,write,3,48000000,11443.33,2044.67,0.03,488728.69,100%
read,read,17,272000000,4770.06,612.18,0.15,2368141.53,100%
write,write,3,48000000,11255.33,1705,0.03,417907.33,100%
read,read,16,256000000,4707.75,870.88,0.14,2206344.97,100%
write,write,5,80000000,8140.4,1271.2,0.04,689482.8,100%
read,read,11,176000000,4763.73,628.55,0.1,1589624.09,100%
write,write,6,96000000,9719.5,657.83,0.05,867067.69,100%
read,read,14,224000000,4741,596.79,0.12,1982423.69,100%
write,write,5,80000000,9323,2191.2,0.04,708008.46,100%
read,read,16,256000000,5025.38,774,0.14,2267232.29,100%
write,write,3,48000000,10835.33,3267.67,0.03,425106.06,100%
read,read,14,224000000,4430.71,534.07,0.13,2156874.07,100%
write,write,5,80000000,8364.6,1621.2,0.05,770312.17,100%
read,read,6,96000000,4686,510.83,0.06,927706.54,100%
write,write,7,112000000,10766.43,3250.43,0.07,1082324.29,100%
read,read,13,208000000,3804.62,400.92,0.12,1956192.57,100%
write,write,5,80000000,11373.8,3642.4,0.05,752381.76,100%
read,read,14,224000000,5041.64,1445,0.13,2005156.12,100%
write,write,4,64000000,10282.25,3978.5,0.04,572901.75,100%
read,read,14,224000000,5628.43,1421.5,0.12,1896505.01,100%
write,write,4,64000000,9828.25,2216.5,0.03,541858.57,100%
read,read,14,224000000,4178.79,569.71,0.13,2059751.17,100%
write,write,6,96000000,8374.67,1103,0.06,882750.5,100%
read,read,16,256000000,4702,944.69,0.13,2138965.94,100%
write,write,4,64000000,11113,2793.5,0.03,534741.49,100%
read,read,10,160000000,4633.2,722.6,0.09,1397782.77,100%
write,write,7,112000000,9733.14,2039.71,0.06,978447.94,100%
read,read,11,176000000,6045.55,936.64,0.1,1557632.4,100%
write,write,4,64000000,11622.75,3191,0.04,566411.78,100%
read,read,14,224000000,5592.79,696.29,0.12,1985322.79,100%
write,write,4,64000000,8632.25,2490.5,0.04,567235.08,100%
read,read,14,224000000,4913.71,812.79,0.13,2065296.56,100%
write,write,4,64000000,9916,1622.5,0.04,590084.73,100%
read,read,5,80000000,5221.2,633,0.05,768742.91,100%
write,write,7,112000000,11136.71,2285.43,0.07,1076240.08,100%
read,read,17,272000000,4740.24,946.41,0.15,2341073.8,100%
write,write,4,64000000,8900,1831.25,0.03,550840.89,100%
read,read,17,272000000,4431.18,767.29,0.16,2574246.18,100%
write,write,4,64000000,7582.75,1469.75,0.04,605704.98,100%
read,read,12,192000000,4644.5,711.67,0.11,1680510.46,100%
write,write,6,96000000,9752.5,1372.83,0.05,840255.23,100%
read,read,17,272000000,4557.24,465.82,0.14,2315366.54,100%
write,write,4,64000000,10000.75,1387,0.03,544792.13,100%
read,read,12,192000000,5469,1079.17,0.11,1822911.72,100%
write,write,3,48000000,13232.33,3604,0.03,455727.93,100%
read,read,11,176000000,5093.45,974.55,0.09,1487768.18,100%
write,write,7,112000000,8895.57,1590.14,0.06,946761.57,100%
read,read,5,80000000,4829.8,594,0.05,739521.9,100%
write,write,8,128000000,10503.62,1941.38,0.07,1183235.04,100%
read,read,13,208000000,5048,389.77,0.12,1867497.46,100%
write,write,4,64000000,11438.5,2863.25,0.04,574614.6,100%
read,read,9,144000000,5904.56,1072.56,0.08,1283811.49,100%
write,write,5,80000000,11804.6,3658,0.04,713228.61,100%
read,read,17,272000000,5241.35,1430.29,0.15,2325561.51,100%
write,write,3,48000000,9285.67,2454.33,0.03,410393.21,100%
read,read,9,144000000,5805,1454.78,0.08,1207486.42,100%
write,write,5,80000000,13402,5943,0.04,670825.79,100%
