Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,3,12000000,18028.33,10043.33,0.03,114320.55,100%
write,write,1,4000000,50883,30045,0.01,38106.85,100%
read,read,7,28000000,15886.29,10237.14,0.06,251787.24,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,15906.33,9422.33,0.06,251472.16,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,4000000,47738,30042,0.02,83790.69,100%
read,read,2,8000000,14573.5,8422,0.02,97329.52,100%
write,write,1,4000000,53048,30015,0.01,48664.76,100%
read,read,3,12000000,17270.67,10525,0.03,113402.26,100%
write,write,1,4000000,54006,30023,0.01,37800.75,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,4000000,51803,30106,0.02,77215.61,100%
read,read,3,12000000,15419,8647,0.06,259420.2,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,4000000,12634,4672,0.08,316605.98,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,19349,12347.67,0.03,105530.69,100%
write,write,1,4000000,55664,30049,0.01,35176.9,100%
read,read,4,16000000,17192.5,8866,0.06,232659.59,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,15884.67,11262.67,0.06,251815.17,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,4000000,21282,13676,0.01,54478.84,100%
write,write,1,4000000,52141,30043,0.01,54478.84,100%
read,read,3,12000000,15792,8987.33,0.06,253292.81,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,1,4000000,54441,30042,0.02,73474.04,100%
read,read,4,16000000,15864.25,9635.75,0.06,252139.24,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,20000000,18370.2,11741.8,0.05,217743.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,24000000,15893,9327.33,0.06,251683.13,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,18421,11913.5,0.02,89336.56,100%
write,write,1,4000000,52707,28411,0.01,44668.28,100%
