Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
10:38:11,10,4,40000000,16000000,2379.9,4194.5,696.9,1756,1.97,0.79,7880082.31,3159678,100%,100%,0,0,0
10:38:16,78,23,312000000,92000000,3331.53,3927.3,1045.38,1922.35,11.56,3.49,46243702.1,13956409.74,100%,100%,1,1,1
10:38:21,76,27,304000000,108000000,3134.32,3546.11,1059.76,2071.41,13.27,4.34,53072068.2,17342218.7,100%,100%,2,2,2
10:38:26,64,28,256000000,112000000,3247.48,4634.86,1131.97,3288.71,11.88,5.31,47525908.66,21239277.28,100%,100%,3,3,3
10:38:31,59,18,236000000,72000000,3353.36,3729.39,1195.58,2395.33,12.19,4.03,48762293.86,16104620.26,100%,100%,4,4,4
10:38:36,76,27,304000000,108000000,2729.17,4757.56,801.21,3529.81,16.2,5.62,64805561.19,22476035.47,100%,100%,5,5,5
10:38:41,63,30,252000000,120000000,2767.3,3245.3,849.48,1753.4,11.74,6.05,46969177.85,24209755.39,100%,100%,6,6,6
10:38:46,78,25,312000000,100000000,3288.1,2858.28,1236.6,1389.84,14.13,5.11,56526765.39,20455808.37,100%,100%,7,7,7
10:38:51,57,30,228000000,120000000,2924.72,5548.73,1041.6,4221.73,10.56,5.77,42253292.38,23090615.17,100%,100%,8,8,8
10:38:56,72,30,288000000,120000000,2863.4,6036.77,1041.81,4834.57,14.14,6.17,56566544.15,24688907.05,100%,100%,9,9,9
10:39:01,70,29,280000000,116000000,2603.7,4420.41,707.17,2811.59,13.89,5.74,55579543.95,22944127.89,100%,100%,10,10,10
10:39:06,52,17,208000000,68000000,3157.17,3587.53,968.73,2398.71,11.04,3.49,44175571.19,13961939.54,100%,100%,11,11,11
10:39:11,66,42,264000000,168000000,3072.58,5371,936.08,4067.12,14.86,8.79,59425818.12,35157668.04,100%,100%,12,12,12
10:39:16,73,28,292000000,112000000,2581.77,3131,680.6,1788.86,13.33,5.55,53323316.78,22209540.25,100%,100%,13,13,13
10:39:21,58,28,232000000,112000000,3408.41,3691.75,1199.88,2397.18,11.27,5.54,45084775.18,22162850.42,100%,100%,14,14,14
10:39:26,69,29,276000000,116000000,3001.81,3911.76,1137.88,2776.66,13.74,5.53,54977038.66,22139860.13,100%,100%,15,15,15
10:39:31,64,31,256000000,124000000,2975.56,3253.81,988.8,1979.23,12,6.02,48016773.15,24093482.25,100%,100%,16,16,16
10:39:36,54,22,216000000,88000000,3629.2,5666.09,1102.67,4345.27,10.5,4.51,41997676,18046001.84,100%,100%,17,17,17
10:39:41,78,32,312000000,128000000,3050.91,4575.09,1123.96,3103.19,16.02,6.59,64091166.57,26376486.93,100%,100%,18,18,18
10:39:46,71,23,284000000,92000000,2843.27,3972.3,766.77,2351.57,13.3,4.72,53184399.79,18888652.12,100%,100%,19,19,19
10:39:51,70,35,280000000,140000000,2957.23,4702.11,1069.33,3297.91,14.1,7.2,56419374.97,28786762.17,100%,100%,20,20,20
10:39:56,68,24,272000000,96000000,2780.99,4706.38,977.26,3260.75,14.18,4.8,56733922.23,19199063.3,100%,100%,21,21,21
10:40:01,60,22,240000000,88000000,3058.98,3440.64,867.68,2238.64,11.32,4.48,45287878.12,17924244.62,100%,100%,22,22,22
10:40:06,52,20,208000000,80000000,3033.96,5486.8,934.48,4145.85,10.38,4.44,41533585,17757943.57,100%,100%,23,23,23
10:40:11,68,28,272000000,112000000,3334.68,5232.21,1289.53,3851.04,13.82,5.88,55271549.66,23506899.86,100%,100%,24,24,24
10:40:16,76,28,304000000,112000000,3085.09,4767.07,1049.76,3370.93,15.05,5.51,60184162.05,22042427.04,100%,100%,25,25,25
10:40:21,59,28,236000000,112000000,2950.24,4278.64,819.56,2963.68,10.74,5.62,42952468.46,22481401.83,100%,100%,26,26,26
10:40:26,65,24,260000000,96000000,3038.88,4063.38,834.31,2736.04,18.67,5.11,74679334.57,20439723.47,100%,100%,27,27,27
10:40:31,29,13,116000000,52000000,2123.45,2842.85,744.17,1473.46,9.36,4.19,37437199.58,16770460.69,100%,100%,28,28,28
