Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
10:33:15,15,8,60000000,32000000,933.67,798.25,151.33,111.88,2.93,1.57,11715045.62,6295884.12,100%,100%,0,0,0
10:33:20,60,23,240000000,92000000,907.13,863.61,165.23,318.13,10.56,4.02,42230097.44,16073470.04,100%,100%,1,1,1
10:33:25,59,34,236000000,136000000,964.63,764.32,146.2,223.18,13.33,7.15,53314769.55,28584101.83,100%,100%,2,2,2
10:33:30,64,37,256000000,148000000,872.92,892.22,180.98,307.41,12.15,6.91,48582955.04,27645859.04,100%,100%,3,3,3
10:33:35,76,30,304000000,120000000,823.46,865.63,130.41,276.17,13.79,5.52,55146614.04,22061947.02,100%,100%,4,4,4
10:33:40,66,33,264000000,132000000,917.44,849.12,191.39,268,11.95,5.92,47815563.45,23666821.4,100%,100%,5,5,5
10:33:45,72,29,288000000,116000000,893.53,768.52,197.93,287.03,13.36,5.35,53454211.81,21415531.58,100%,100%,6,6,6
10:33:50,67,28,268000000,112000000,868.28,829.68,163.1,309.79,12.3,5.21,49209344.78,20821129.37,100%,100%,7,7,7
10:33:55,67,24,268000000,96000000,855.19,758.38,163.99,213.92,13.14,4.81,52564401.43,19251715.83,100%,100%,8,8,8
10:34:00,62,25,248000000,100000000,865.19,1003.84,188.05,426.72,12.32,5.01,49288295.43,20027243.58,100%,100%,9,9,9
10:34:05,59,25,236000000,100000000,824.54,940.92,191.95,341.96,12.22,5.21,48869405.23,20831159.66,100%,100%,10,10,10
10:34:10,58,19,232000000,76000000,944.05,870.26,191.09,242.26,13.17,4.13,52673912.05,16505381.11,100%,100%,11,11,11
10:34:15,62,22,248000000,88000000,887.03,787.41,176.73,342.5,13.16,5.45,52622913.78,21784101.37,100%,100%,12,12,12
10:34:20,67,30,268000000,120000000,868.96,896.07,135,311.47,13.58,6.53,54317980.32,26112964.55,100%,100%,13,13,13
10:34:25,68,32,272000000,128000000,922.19,874,190.49,304.53,12.92,5.93,51697734.84,23715168.77,100%,100%,14,14,14
10:34:30,51,31,204000000,124000000,903.96,791.06,180.45,276.77,9.47,5.66,37896259.45,22624043.75,100%,100%,15,15,15
10:34:35,61,36,244000000,144000000,948.25,789.83,203.85,287.42,12.42,7.69,49694271.18,30771182.77,100%,100%,16,16,16
10:34:40,67,28,268000000,112000000,851.4,888.04,133.66,299.79,12.96,5.55,51830795.27,22188296.12,100%,100%,17,17,17
10:34:45,62,31,248000000,124000000,885.82,843.58,171.19,316.1,12.07,6.27,48297267.65,25074566.88,100%,100%,18,18,18
10:34:50,66,22,264000000,88000000,886.15,860.68,147.05,309.27,12.82,4.41,51273378.82,17656842.31,100%,100%,19,19,19
10:34:55,62,31,248000000,124000000,829.55,855.29,146.89,341.23,13.01,6.21,52047273.98,24846151.3,100%,100%,20,20,20
10:35:00,69,30,276000000,120000000,831.16,1029.67,174.35,435.17,14.08,6.41,56328549.92,25627620.78,100%,100%,21,21,21
10:35:05,69,27,276000000,108000000,857,834.19,174.19,210.19,12.8,4.9,51194947.16,19599630.12,100%,100%,22,22,22
10:35:10,51,34,204000000,136000000,874.16,953.97,160.33,375.71,10.24,6.43,40940239.66,25721214.03,100%,100%,23,23,23
10:35:15,64,21,256000000,84000000,878.83,822.48,156.53,250.57,13.54,3.92,54141625.19,15695172.67,100%,100%,24,24,24
10:35:20,52,36,208000000,144000000,777.27,1014.44,143.15,332.03,11.4,8.06,45609785.44,32243935.6,100%,100%,25,25,25
10:35:25,66,30,264000000,120000000,840.11,841.73,173.18,324,13.64,6.83,54563560.76,27333418.66,100%,100%,26,26,26
10:35:30,54,23,216000000,92000000,922.11,750.7,224.8,274.09,14.08,6.14,56334254.58,24547737.68,100%,100%,27,27,27
10:35:35,21,5,84000000,20000000,751.38,604.2,174.81,184.8,10.11,1.67,40430811.73,6665329.79,100%,100%,28,28,28
