Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,11,44000000,4650.36,1674.73,0.09,376725.23,100%
write,write,5,20000000,13128.4,9041.6,0.04,171238.74,100%
read,read,13,52000000,5499.23,2137.38,0.12,483069.35,100%
write,write,3,12000000,12051.33,7913.67,0.03,111477.54,100%
read,read,16,64000000,5250.81,2083.25,0.14,557103.06,100%
write,write,3,12000000,10289,6009,0.03,104456.82,100%
read,read,11,44000000,5211.91,2780.45,0.1,391615.86,100%
write,write,3,12000000,18341,14437.33,0.03,106804.33,100%
read,read,13,52000000,5614.15,2714.77,0.11,453851.19,100%
write,write,4,16000000,10397.75,6438.25,0.03,139646.52,100%
read,read,5,20000000,3937.8,1905.8,0.04,172830.97,100%
write,write,6,24000000,16005,12094.83,0.05,207397.17,100%
read,read,12,48000000,7087.5,3874.08,0.1,419587.76,100%
write,write,2,8000000,14673,10101,0.02,69931.29,100%
read,read,10,40000000,4060.3,1705.4,0.09,347777.7,100%
write,write,6,24000000,12401.83,8102,0.05,208666.62,100%
read,read,13,52000000,3813.38,1674.46,0.12,475724.34,100%
write,write,5,20000000,11946.4,7549.8,0.05,182970.9,100%
read,read,11,44000000,8470.91,3784.45,0.09,374665.78,100%
write,write,2,8000000,12128.5,7780.5,0.02,68121.05,100%
read,read,13,52000000,5226.85,2154.46,0.11,439449,100%
write,write,3,12000000,16793.67,12809,0.03,101411.31,100%
read,read,9,36000000,4194.78,1350.44,0.08,319304.63,100%
write,write,6,24000000,12498.5,8477.17,0.05,212869.75,100%
read,read,10,40000000,7045.9,4032.2,0.1,410985.65,100%
write,write,3,12000000,8955.33,5114.33,0.03,123295.69,100%
read,read,13,52000000,5960.69,1994.62,0.12,474513.17,100%
write,write,2,8000000,16048.5,11134.5,0.02,73002.03,100%
read,read,13,52000000,5150.85,1798.08,0.11,458934.21,100%
write,write,5,20000000,9268.8,5939.4,0.04,176513.16,100%
read,read,18,72000000,5258,2872.33,0.16,645699.37,100%
write,write,2,8000000,8431.5,4638.5,0.02,71744.37,100%
read,read,13,52000000,5238.08,1977.15,0.11,445304.61,100%
write,write,5,20000000,9735.4,5737.2,0.04,171271,100%
read,read,12,48000000,5873.67,1834.58,0.11,427567.41,100%
write,write,4,16000000,10444.75,6645.25,0.04,142522.47,100%
read,read,11,44000000,4316.45,2090.09,0.1,388328.95,100%
write,write,4,16000000,16456,11957.75,0.04,141210.53,100%
read,read,11,44000000,4605.64,1543.64,0.1,408106.48,100%
write,write,5,20000000,11430.6,7200.2,0.05,185502.94,100%
read,read,10,40000000,4422.8,2215,0.1,387495.52,100%
write,write,6,24000000,9832.83,6180.33,0.06,232497.31,100%
read,read,9,36000000,6744,4721.67,0.08,316241.64,100%
write,write,5,20000000,10628,6107.4,0.04,175689.8,100%
read,read,5,20000000,6304.8,2258.2,0.05,188654.33,100%
write,write,4,16000000,18622.25,14325.5,0.04,150923.46,100%
read,read,12,48000000,4735.5,1918.5,0.1,404343.32,100%
write,write,5,20000000,12377,8382,0.04,168476.38,100%
read,read,9,36000000,6744,1812.33,0.08,315236.43,100%
write,write,4,16000000,13375.75,9240.5,0.04,140105.08,100%
read,read,9,36000000,6849.78,2070.67,0.08,339850.28,100%
write,write,4,16000000,11070,7183.75,0.04,151044.57,100%
read,read,14,56000000,6748.64,2827.71,0.12,494647.21,100%
write,write,2,8000000,9365.5,5329.5,0.02,70663.89,100%
read,read,11,44000000,6453.73,2297.91,0.1,387034.35,100%
write,write,4,16000000,10673.5,6229.25,0.04,140739.76,100%
read,read,15,60000000,4436.67,1721.93,0.14,571015.27,100%
write,write,4,16000000,9631.25,6170,0.04,152270.74,100%
read,read,9,36000000,5808.11,2357,0.08,310045.47,100%
write,write,6,24000000,10639.67,6941.17,0.05,206696.98,100%
read,read,12,48000000,5989.92,3287.25,0.11,426541.55,100%
write,write,4,16000000,10162.75,5904.75,0.04,142180.52,100%
read,read,11,44000000,4638,1808.55,0.1,405814.21,100%
write,write,4,16000000,14351.5,9838.25,0.04,147568.8,100%
read,read,16,64000000,4309,2026.62,0.14,577247.43,100%
write,write,5,20000000,8385.2,4489.6,0.05,180389.82,100%
read,read,13,52000000,4222.69,1726.69,0.11,444893.14,100%
write,write,6,24000000,10331.17,6274.5,0.05,205335.3,100%
read,read,16,64000000,4371.5,1821.56,0.14,560292.75,100%
write,write,3,12000000,14760.33,10695.67,0.03,105054.89,100%
