Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,4,16000000,9648.75,4680.25,0.05,188521.4,100%
write,write,2,8000000,23138,12162,0.02,94260.7,100%
read,read,5,20000000,8151.6,4751.6,0.04,173425.94,100%
write,write,3,12000000,24855,17193,0.03,104055.57,100%
read,read,4,16000000,7351.25,3888,0.04,155651.11,100%
write,write,3,12000000,24462.67,14246.33,0.03,116738.33,100%
read,read,7,28000000,8468,4589.29,0.08,331871.52,100%
write,write,1,4000000,25093,14705,0.01,47410.22,100%
read,read,9,36000000,8589.44,4505.33,0.08,339603.42,100%
write,write,1,4000000,28701,21804,0.01,37733.71,100%
read,read,8,32000000,8167.12,4409.75,0.09,363273.09,100%
write,write,1,4000000,22751,12588,0.01,45409.14,100%
read,read,5,20000000,8259.8,3930.6,0.04,177966.03,100%
write,write,3,12000000,23694,14062.33,0.03,106779.62,100%
read,read,5,20000000,9199.2,4744.4,0.05,181503.03,100%
write,write,3,12000000,21398,14729.67,0.03,108901.82,100%
read,read,7,28000000,8638.86,4414.29,0.06,254099.63,100%
write,write,2,8000000,24857.5,13968,0.02,72599.89,100%
read,read,5,20000000,8917.4,4528.2,0.05,204033.75,100%
write,write,2,8000000,26718,16885,0.02,81613.5,100%
read,read,2,8000000,8577,4662,0.03,109000.74,100%
write,write,2,8000000,28120,18499.5,0.03,109000.74,100%
read,read,4,16000000,8751,4213.75,0.05,192659.67,100%
write,write,2,8000000,24021.5,14305.5,0.02,96329.83,100%
read,read,3,12000000,7494.33,3625.33,0.03,125410.2,100%
write,write,3,12000000,24401,14320.33,0.03,125410.2,100%
read,read,5,20000000,10093.4,5067.4,0.07,276858.76,100%
write,write,1,4000000,21771,12586,0.01,55371.75,100%
read,read,8,32000000,8036.25,4261.25,0.09,367930.28,100%
write,write,1,4000000,22683,10078,0.01,45991.28,100%
read,read,2,8000000,11286,7740,0.02,80131.42,100%
write,write,3,12000000,25754.33,17906.33,0.03,120197.12,100%
read,read,1,4000000,9259,2851,0.01,39598.47,100%
write,write,3,12000000,30585,19860.33,0.03,118795.41,100%
read,read,8,32000000,8022.88,4362.75,0.07,274268.47,100%
write,write,2,8000000,26245,15780.5,0.02,68567.12,100%
read,read,3,12000000,8804.67,3997,0.04,149962.51,100%
write,write,2,8000000,26803,17897,0.02,99975.01,100%
read,read,5,20000000,9668.6,6429.2,0.05,194770.41,100%
write,write,2,8000000,27171,17642,0.02,77908.17,100%
read,read,2,8000000,10185,4527,0.02,82825.17,100%
write,write,3,12000000,25406,15902,0.03,124237.75,100%
read,read,8,32000000,9245.5,4913.25,0.08,320288.26,100%
write,write,1,4000000,25945,16250,0.01,40036.03,100%
read,read,9,36000000,7737.11,4614.78,0.13,516988.83,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,11,44000000,8467.64,4754.64,0.12,472386.84,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,7710,3858.67,0.04,143037.64,100%
write,write,2,8000000,30382,20745.5,0.02,95358.43,100%
read,read,3,12000000,9780.67,5565.67,0.03,124937.53,100%
write,write,3,12000000,22235,11596.67,0.03,124937.53,100%
read,read,5,20000000,10046.8,4073,0.07,265911.48,100%
write,write,1,4000000,24978,13080,0.01,53182.3,100%
read,read,2,8000000,6747.5,3436,0.02,73114.11,100%
write,write,4,16000000,23980.5,13468.5,0.04,146228.23,100%
read,read,7,28000000,9177.14,5779.57,0.08,309720.81,100%
write,write,1,4000000,26164,16011,0.01,44245.83,100%
read,read,7,28000000,9213.43,5147.43,0.06,255899.39,100%
write,write,2,8000000,22461.5,12167.5,0.02,73114.11,100%
read,read,3,12000000,8288.67,4330.67,0.04,152934.43,100%
write,write,2,8000000,26799.5,20617.5,0.03,101956.29,100%
read,read,5,20000000,7674,3790.4,0.05,206364.27,100%
write,write,2,8000000,29273,18436.5,0.02,82545.71,100%
read,read,6,24000000,7711.83,4368,0.06,245479.09,100%
write,write,2,8000000,25748.5,16013.5,0.02,81826.36,100%
read,read,7,28000000,7666.86,4634.29,0.07,267888.75,100%
write,write,2,8000000,25426.5,15281.5,0.02,76539.64,100%
read,read,3,12000000,8955.33,5354.67,0.04,150033.76,100%
write,write,2,8000000,26558,16787.5,0.03,100022.51,100%
read,read,2,8000000,10716.5,7088.5,0.02,82532.08,100%
write,write,3,12000000,25166.33,15005.67,0.03,123798.13,100%
read,read,11,44000000,8998.55,4923.82,0.11,444516.29,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,20000000,8835.6,4436.2,0.05,182416.84,100%
write,write,3,12000000,21820.33,13668.67,0.03,109450.1,100%
read,read,4,16000000,7737.25,4010,0.05,183381.09,100%
write,write,2,8000000,28150,16607,0.02,91690.54,100%
read,read,6,24000000,7315.67,4009.33,0.06,255419.69,100%
write,write,2,8000000,25034,15459,0.02,85139.9,100%
read,read,3,12000000,7895.33,4808.33,0.03,128711.17,100%
write,write,3,12000000,23181.67,15138,0.03,128711.17,100%
read,read,4,16000000,7777.5,4448.75,0.05,181882.25,100%
write,write,2,8000000,28429.5,19335,0.02,90941.13,100%
read,read,8,32000000,8634,4774.62,0.09,343226.11,100%
write,write,1,4000000,24155,14812,0.01,42903.26,100%
read,read,6,24000000,8770,4651.83,0.06,225684.81,100%
write,write,2,8000000,26860,17562,0.02,75228.27,100%
read,read,6,24000000,8202.67,4954.33,0.06,243420.05,100%
write,write,2,8000000,24688.5,15552.5,0.02,81140.02,100%
read,read,7,28000000,9193.29,4538.43,0.06,250997.27,100%
write,write,2,8000000,23600.5,13953.5,0.02,71713.5,100%
read,read,7,28000000,7798.57,4041.29,0.07,272227.89,100%
write,write,2,8000000,24132.5,12996,0.02,77779.4,100%
read,read,6,24000000,9277.17,5554.5,0.06,233342.73,100%
write,write,2,8000000,23595,12064.5,0.02,77780.91,100%
read,read,9,36000000,7284,4150,0.1,395005.38,100%
write,write,1,4000000,25580,12890,0.01,43889.49,100%
read,read,5,20000000,9592.2,5845.2,0.04,173211.16,100%
write,write,3,12000000,22501.67,12121,0.03,103926.7,100%
read,read,6,24000000,9181,5046.67,0.05,216808.04,100%
write,write,2,8000000,27805,17494,0.02,72269.35,100%
read,read,8,32000000,8862.62,4798.12,0.08,332391.56,100%
write,write,1,4000000,25371,17150,0.01,41548.94,100%
read,read,7,28000000,7829,4313,0.07,263817.44,100%
write,write,2,8000000,25665,14184.5,0.02,75376.41,100%
read,read,10,40000000,8521.9,3883.8,0.09,359560.26,100%
write,write,1,4000000,26028,14866,0.01,35956.03,100%
read,read,8,32000000,8037.25,4164.75,0.09,366312.95,100%
write,write,1,4000000,23058,12456,0.01,45789.12,100%
read,read,5,20000000,9589.2,3528.6,0.05,215208.81,100%
write,write,2,8000000,22489,11861,0.02,86083.52,100%
read,read,3,12000000,8557.67,4521.67,0.03,121181.52,100%
write,write,3,12000000,24450.67,14094.67,0.03,121181.52,100%
read,read,3,12000000,11859.33,7125,0.03,112465.91,100%
write,write,3,12000000,23707,15812.33,0.03,112465.91,100%
read,read,6,24000000,7693.67,4608.33,0.06,237984.27,100%
write,write,2,8000000,27342.5,17369.5,0.02,79328.09,100%
read,read,4,16000000,10058.75,6255,0.04,175158.19,100%
write,write,2,8000000,25555,17547.5,0.02,87579.09,100%
read,read,4,16000000,6623.25,3256.5,0.05,212853.7,100%
write,write,2,8000000,24338,12482,0.03,106426.85,100%
read,read,6,24000000,8494.33,5036.33,0.06,237590.83,100%
write,write,2,8000000,25024,14583,0.02,79196.94,100%
read,read,4,16000000,7780.5,4457.75,0.04,143835.74,100%
write,write,3,12000000,26705.33,16905,0.03,107876.8,100%
read,read,7,28000000,8697,5211.43,0.07,299554.95,100%
write,write,1,4000000,32593,20771,0.01,42793.56,100%
read,read,10,40000000,8588,4559.9,0.09,366162.89,100%
write,write,1,4000000,23360,11079,0.01,36616.29,100%
read,read,3,12000000,10229.33,3748.67,0.04,143145.14,100%
write,write,2,8000000,26571,15098,0.02,95430.09,100%
read,read,7,28000000,8576.86,5051,0.06,248862.34,100%
write,write,2,8000000,26237,16475.5,0.02,71103.53,100%
read,read,4,16000000,8118.75,4654.5,0.05,188064.93,100%
write,write,2,8000000,26301,15722,0.02,94032.46,100%
read,read,4,16000000,8617,4632.5,0.05,187108.24,100%
write,write,2,8000000,25522,16974,0.02,93554.12,100%
read,read,7,28000000,7771,3802,0.06,259533.21,100%
write,write,2,8000000,26744.5,16257,0.02,74152.35,100%
read,read,9,36000000,9374.89,4646.78,0.08,323848.76,100%
write,write,1,4000000,26788,16252,0.01,35983.2,100%
read,read,8,32000000,6771.75,3739.75,0.08,321682.4,100%
write,write,2,8000000,22651,13324.5,0.02,80420.6,100%
read,read,2,8000000,7398,4042,0.02,81827.2,100%
write,write,3,12000000,27657,19168,0.03,122740.8,100%
read,read,5,20000000,7272.6,3615.2,0.05,190695.94,100%
write,write,3,12000000,22838,13911.67,0.03,114417.57,100%
read,read,4,16000000,8296.75,5159.5,0.04,176147.44,100%
write,write,2,8000000,28823,19355,0.02,88073.72,100%
read,read,6,24000000,8622.5,3936.67,0.08,304580.12,100%
write,write,1,4000000,27061,18380,0.01,50763.35,100%
read,read,5,20000000,9682.8,5570.6,0.07,279255.5,100%
write,write,1,4000000,23205,13525,0.01,55851.1,100%
read,read,7,28000000,8774,5743.71,0.06,247594.79,100%
write,write,2,8000000,25835,16848.5,0.02,70741.37,100%
read,read,7,28000000,8721.29,4388.86,0.08,311922.11,100%
write,write,1,4000000,28716,18106,0.01,44560.3,100%
read,read,5,20000000,8580.2,4772.6,0.07,293427.23,100%
write,write,1,4000000,25259,15280,0.01,58685.45,100%
read,read,8,32000000,8368.38,4605.5,0.07,295440.07,100%
write,write,2,8000000,20682.5,10813,0.02,73860.02,100%
read,read,7,28000000,8138.57,4487.57,0.09,341138.92,100%
write,write,1,4000000,25108,19885,0.01,48734.13,100%
read,read,3,12000000,11979,7543.67,0.03,126337.07,100%
write,write,2,8000000,29523.5,21509,0.02,84224.71,100%
read,read,1,4000000,7455,4481,0.01,38919.21,100%
write,write,4,16000000,23830.5,14524.25,0.04,155676.85,100%
read,read,6,24000000,7617.33,4274,0.06,242519.78,100%
write,write,2,8000000,26627.5,15907.5,0.02,80839.93,100%
read,read,8,32000000,8506.25,4484.5,0.09,346432.82,100%
write,write,1,4000000,24320,12138,0.01,43304.1,100%
read,read,7,28000000,7380.71,4751.57,0.07,278895.57,100%
write,write,2,8000000,24365,14468,0.02,79684.45,100%
read,read,8,32000000,7808.38,3930.5,0.09,357174.75,100%
write,write,1,4000000,27124,16550,0.01,44646.84,100%
read,read,2,8000000,9091,4541,0.03,114383.76,100%
write,write,2,8000000,25878.5,17112,0.03,114383.76,100%
read,read,5,20000000,9161.2,5019,0.05,205630.15,100%
write,write,2,8000000,25728,15688,0.02,82252.06,100%
read,read,7,28000000,8847.43,5080.71,0.07,292948.32,100%
write,write,1,4000000,33648,21972,0.01,41849.76,100%
read,read,7,28000000,8064.86,4612.86,0.07,264325.5,100%
write,write,2,8000000,24737.5,15473.5,0.02,75521.57,100%
read,read,3,12000000,8161.67,5039.33,0.03,121328.55,100%
write,write,3,12000000,24806.67,15260,0.03,121328.55,100%
read,read,5,20000000,7474.4,3535.2,0.06,225820.29,100%
write,write,2,8000000,25597,16285,0.02,90328.12,100%
read,read,3,12000000,8553.33,4467,0.03,104740.37,100%
write,write,3,12000000,29636.33,19832,0.03,104740.37,100%
read,read,11,44000000,8799.91,4396.18,0.11,454550.15,100%
write,write,0,0,N/A,N/A,0,0,N/A
