Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
13:51:18,902,365,3608000,1460000,27.25,42.49,26.36,42.49,179.86,72.78,719431.2,291100.23,100%,100%,0,0,0
13:51:23,904,351,3616000,1404000,27.51,43.25,26.62,43.25,180.46,70.07,721856.36,280272.94,100%,100%,1,1,1
13:51:28,821,373,3284000,1492000,27.98,45.85,27.06,45.85,163.8,74.42,655190.79,297664.12,100%,100%,2,2,2
13:51:33,832,379,3328000,1516000,27.96,44.47,27.1,44.47,165.75,75.51,663011.67,302023.55,100%,100%,3,3,3
13:51:38,823,380,3292000,1520000,28.06,44.74,27.17,44.74,164.04,75.75,656161.97,302998.6,100%,100%,4,4,4
13:51:43,811,358,3244000,1432000,28.74,46.88,27.83,46.88,161.64,71.34,646576.1,285374.47,100%,100%,5,5,5
13:51:48,814,347,3256000,1388000,29.31,46.9,28.41,46.9,162.12,69.12,648479.9,276498.18,100%,100%,6,6,6
13:51:53,800,361,3200000,1444000,28.88,47.01,27.98,47.01,159.56,72.01,638226.82,288038.33,100%,100%,7,7,7
13:51:58,859,341,3436000,1364000,28.6,45.62,27.68,45.62,171.11,67.92,684422.27,271683.14,100%,100%,8,8,8
13:52:03,741,300,2964000,1200000,28.14,47.53,27.28,47.53,147.6,59.77,590385.5,239075.65,100%,100%,9,9,9
13:52:08,818,339,3272000,1356000,29.36,47.52,28.41,47.52,181.79,78.01,727143.33,312055.89,100%,100%,10,10,10
13:52:13,754,340,3016000,1360000,30.62,49.96,29.7,49.96,150.41,67.81,601651.82,271259.66,100%,100%,11,11,11
13:52:18,678,287,2712000,1148000,30.69,49.61,29.78,49.61,135.3,57.28,541187.2,229109.43,100%,100%,12,12,12
13:52:23,675,321,2700000,1284000,29.51,47.33,28.61,47.33,154.36,72.3,617424.1,289203.76,100%,100%,13,13,13
13:52:28,817,337,3268000,1348000,29.48,47.71,28.56,47.71,183.39,76,733561.4,304010.91,100%,100%,14,14,14
13:52:33,510,221,2040000,884000,28.55,47.65,27.71,47.65,101.54,44,406142.4,175983.57,100%,100%,15,15,15
13:52:38,734,299,2936000,1196000,28.62,47.1,27.77,47.1,211,84.43,844007.86,337708.76,100%,100%,16,16,16
13:52:43,752,359,3008000,1436000,29.9,49.04,29.05,49.04,167.03,81.3,668130.84,325214.7,100%,100%,17,17,17
13:52:48,830,352,3320000,1408000,28.43,46.9,27.58,46.9,165.45,70.16,661807.97,280652.9,100%,100%,18,18,18
13:52:53,787,332,3148000,1328000,30.08,49.43,29.17,49.43,156.95,66.21,627793.82,264828.43,100%,100%,19,19,19
13:52:58,787,363,3148000,1452000,28.51,48.65,27.66,48.65,156.9,72.35,627595.39,289412.51,100%,100%,20,20,20
13:53:03,649,327,2596000,1308000,29.31,49.28,28.46,49.28,129.2,65.11,516810.92,260453.81,100%,100%,21,21,21
13:53:08,794,366,3176000,1464000,28.94,46.92,28.05,46.92,179.45,81.23,717795.59,324935.6,100%,100%,22,22,22
13:53:13,779,341,3116000,1364000,29.99,49.11,29.12,49.11,155.25,67.97,620990.5,271884.34,100%,100%,23,23,23
13:53:18,805,342,3220000,1368000,29.43,47.86,28.54,47.86,160.65,68.25,642583.77,273009.3,100%,100%,24,24,24
13:53:23,786,317,3144000,1268000,30.77,50.22,29.76,50.22,156.63,63.17,626522.54,252697.69,100%,100%,25,25,25
13:53:28,830,337,3320000,1348000,29.11,47.12,28.27,47.12,165.71,67.28,662839.71,269125.07,100%,100%,26,26,26
13:53:33,742,300,2968000,1200000,29.93,47.61,29.07,47.61,162.46,65.76,649836.49,263054.4,100%,100%,27,27,27
