Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,391,1564000,149.7,148.45,3.27,13063.05,100%
write,write,156,624000,392.19,392.19,1.3,5211.86,100%
read,read,363,1452000,156.56,155.59,3.04,12172.12,100%
write,write,162,648000,385.43,385.43,1.36,5432.19,100%
read,read,360,1440000,154.31,153.1,3,12018.33,100%
write,write,166,664000,387.02,387.02,1.39,5541.78,100%
read,read,373,1492000,141.45,140.29,3.11,12451.8,100%
write,write,174,696000,385.33,385.33,1.45,5808.62,100%
read,read,404,1616000,148.44,147.32,3.37,13484.08,100%
write,write,158,632000,378.87,378.87,1.32,5273.48,100%
read,read,411,1644000,154.1,153.14,3.43,13720.12,100%
write,write,159,636000,355.14,355.14,1.33,5307.78,100%
read,read,392,1568000,156.87,155.69,3.28,13117.17,100%
write,write,160,640000,362.65,362.65,1.34,5353.95,100%
read,read,371,1484000,160.47,159.28,3.1,12408.34,100%
write,write,160,640000,375.31,375.31,1.34,5351.3,100%
read,read,369,1476000,157.78,156.68,3.08,12318.58,100%
write,write,162,648000,380.14,380.14,1.35,5408.16,100%
read,read,355,1420000,145.43,144.04,2.96,11843.1,100%
write,write,173,692000,394.54,394.54,1.44,5771.43,100%
read,read,388,1552000,158.83,157.58,3.25,13010.2,100%
write,write,156,624000,369.56,369.56,1.31,5230.91,100%
read,read,397,1588000,150.82,149.55,3.32,13264.84,100%
write,write,153,612000,390.97,390.97,1.28,5112.14,100%
read,read,400,1600000,145.93,144.7,3.35,13401.79,100%
write,write,161,644000,378.86,378.86,1.35,5394.22,100%
read,read,385,1540000,154.96,153.9,3.21,12836.44,100%
write,write,166,664000,363.21,363.21,1.38,5534.67,100%
read,read,378,1512000,155.37,154.31,3.16,12636.12,100%
write,write,161,644000,378.32,378.32,1.35,5382.05,100%
read,read,384,1536000,152.79,151.61,3.21,12829.72,100%
write,write,165,660000,369.91,369.91,1.38,5512.77,100%
read,read,364,1456000,144.67,143.49,3.03,12137.38,100%
write,write,179,716000,375.87,375.87,1.49,5968.66,100%
read,read,353,1412000,153.36,152.25,2.95,11812.24,100%
write,write,177,708000,369.42,369.42,1.48,5922.85,100%
read,read,390,1560000,153.82,152.84,3.27,13077.59,100%
write,write,166,664000,357.09,357.09,1.39,5566.36,100%
read,read,351,1404000,155.78,154.45,2.94,11762.34,100%
write,write,159,636000,406.74,406.74,1.33,5328.24,100%
read,read,395,1580000,148.97,147.98,3.31,13224.3,100%
write,write,159,636000,381.26,381.26,1.33,5323.2,100%
read,read,398,1592000,149.73,148.52,3.33,13315.6,100%
write,write,162,648000,370.01,370.01,1.35,5419.92,100%
read,read,383,1532000,158.49,157.14,3.2,12791.93,100%
write,write,165,660000,357.81,357.81,1.38,5510.88,100%
read,read,384,1536000,159.31,157.84,3.21,12841.74,100%
write,write,151,604000,386.88,386.88,1.26,5049.75,100%
read,read,393,1572000,152.24,151.08,3.28,13116.5,100%
write,write,163,652000,368.12,368.12,1.36,5440.18,100%
read,read,424,1696000,147.85,146.93,3.53,14134.98,100%
write,write,167,668000,342.96,342.96,1.39,5567.32,100%
read,read,374,1496000,154.17,152.91,3.13,12503.66,100%
write,write,157,628000,394.75,394.75,1.31,5248.86,100%
read,read,408,1632000,150.44,149.19,3.4,13614.07,100%
write,write,148,592000,395.17,395.17,1.23,4938.44,100%
read,read,423,1692000,143.71,142.59,3.53,14121.42,100%
write,write,160,640000,368.81,368.81,1.34,5341.43,100%
read,read,414,1656000,145.4,144.18,3.48,13903.23,100%
write,write,157,628000,375.15,375.15,1.32,5272.48,100%
read,read,377,1508000,141.68,140.68,3.14,12574.42,100%
write,write,178,712000,373.57,373.57,1.48,5936.99,100%
read,read,390,1560000,151.72,150.74,3.26,13048.72,100%
write,write,166,664000,363.6,363.6,1.39,5554.07,100%
read,read,349,1396000,149.81,148.81,2.93,11716.42,100%
write,write,168,672000,397.92,397.92,1.41,5640,100%
read,read,387,1548000,150.3,148.99,3.23,12919.59,100%
write,write,164,656000,375.8,375.8,1.37,5474.97,100%
read,read,375,1500000,150.41,149.26,3.13,12523.59,100%
write,write,171,684000,370.5,370.5,1.43,5710.76,100%
read,read,401,1604000,159.83,158.33,3.34,13373.02,100%
write,write,146,584000,382.46,382.46,1.22,4868.98,100%
read,read,370,1480000,153.26,152.26,3.09,12377.17,100%
write,write,155,620000,405.48,405.48,1.3,5185.03,100%
read,read,349,1396000,156.58,155.44,2.91,11642.84,100%
write,write,153,612000,426.39,426.39,1.28,5104.17,100%
read,read,395,1580000,149.8,148.49,3.3,13185.13,100%
write,write,166,664000,365.37,365.37,1.39,5541.09,100%
read,read,355,1420000,151.23,150.08,2.97,11866.86,100%
write,write,174,696000,379.09,379.09,1.45,5816.43,100%
read,read,404,1616000,142.02,140.92,3.38,13503.13,100%
write,write,172,688000,362.08,362.08,1.44,5748.86,100%
read,read,379,1516000,148.13,146.77,3.17,12682.9,100%
write,write,166,664000,381.78,381.78,1.39,5555.04,100%
read,read,357,1428000,158.21,157.2,2.99,11962.2,100%
write,write,164,656000,383.45,383.45,1.37,5495.24,100%
read,read,383,1532000,149.82,148.84,3.19,12774.33,100%
write,write,162,648000,385.99,385.99,1.35,5403.24,100%
read,read,364,1456000,144.87,143.82,3.05,12194,100%
write,write,167,668000,399.11,399.11,1.4,5594.5,100%
read,read,382,1528000,153.15,152.01,3.19,12751.82,100%
write,write,154,616000,398.09,398.09,1.29,5140.79,100%
read,read,410,1640000,144.08,143.1,3.42,13694.4,100%
write,write,159,636000,381.52,381.52,1.33,5310.75,100%
read,read,363,1452000,148.58,147.52,3.03,12117.97,100%
write,write,174,696000,378.56,378.56,1.45,5808.62,100%
read,read,355,1420000,151.76,150.76,2.96,11849.23,100%
write,write,175,700000,376.87,376.87,1.46,5841.17,100%
read,read,379,1516000,149.73,148.72,3.16,12652.52,100%
write,write,161,644000,391.66,391.66,1.34,5374.82,100%
read,read,384,1536000,152.38,151.26,3.21,12830.9,100%
write,write,162,648000,377.7,377.7,1.35,5413.04,100%
read,read,376,1504000,147.71,146.55,3.14,12569.47,100%
write,write,174,696000,368.37,368.37,1.45,5816.72,100%
read,read,379,1516000,141.8,140.7,3.17,12660.76,100%
write,write,170,680000,388.13,388.13,1.42,5678.97,100%
read,read,378,1512000,150.1,148.94,3.15,12607.14,100%
write,write,173,692000,365.19,365.18,1.44,5769.94,100%
read,read,391,1564000,152.09,151.04,3.27,13065.67,100%
write,write,166,664000,362.73,362.73,1.39,5547.06,100%
read,read,414,1656000,151.85,150.67,3.48,13912.46,100%
write,write,154,616000,364.62,364.62,1.29,5175.17,100%
read,read,393,1572000,144.24,143.1,3.28,13123.51,100%
write,write,160,640000,394.25,394.25,1.34,5342.91,100%
read,read,384,1536000,144.32,143.31,3.22,12891.85,100%
write,write,171,684000,372.53,372.53,1.44,5740.9,100%
read,read,379,1516000,144.19,143,3.17,12671.77,100%
write,write,168,672000,386.74,386.74,1.4,5617.04,100%
read,read,375,1500000,144.9,143.77,3.15,12607.27,100%
write,write,161,644000,401.42,401.42,1.35,5412.72,100%
read,read,405,1620000,146.36,145.28,3.4,13582.29,100%
write,write,162,648000,370.27,370.27,1.36,5432.91,100%
read,read,329,1316000,154.56,153.34,2.76,11020.02,100%
write,write,175,700000,391.7,391.7,1.47,5861.71,100%
read,read,364,1456000,155.38,154.51,3.04,12145.48,100%
write,write,171,684000,370.23,370.23,1.43,5705.71,100%
read,read,389,1556000,143.89,142.76,3.25,13006.23,100%
write,write,160,640000,397.77,397.77,1.34,5349.61,100%
