Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
14:05:51,5,0,20000,0,2013.6,N/A,2012.8,N/A,0.99,0,3973.78,0,100%,N/A,0,0,0
14:05:56,882,388,3528000,1552000,1839.03,3974.15,1838.03,3974.15,144.82,59.96,579297.28,239833.33,100%,100%,1,1,1
14:06:01,1096,444,4384000,1776000,1181.55,3309.64,1180.79,3309.64,181.98,71.29,727935.38,285173.06,100%,100%,2,2,2
14:06:06,969,413,3876000,1652000,1100.43,3408.84,1099.58,3408.84,179.85,76.46,719401.09,305839.73,100%,100%,3,3,3
14:06:11,957,410,3828000,1640000,1248.41,3506.4,1247.18,3506.4,187.68,80.12,750729.36,320484.89,100%,100%,4,4,4
14:06:16,919,354,3676000,1416000,1195.42,3855.29,1194.54,3855.29,177.98,68.67,711937.59,274667.25,100%,100%,5,5,5
14:06:21,966,416,3864000,1664000,1236.7,3589.8,1235.84,3589.8,197.85,85.93,791417.93,343734.19,100%,100%,6,6,6
14:06:26,1017,375,4068000,1500000,1220.83,3407.75,1219.87,3407.75,202.82,75.34,811296,301372.11,100%,100%,7,7,7
14:06:31,894,425,3576000,1700000,1198.24,3565.69,1197.52,3565.69,178.43,84.81,713726.02,339235.51,100%,100%,8,8,8
14:06:36,942,410,3768000,1640000,1163.3,3569.66,1162.53,3569.66,185.9,79.78,743609.93,319115.24,100%,100%,9,9,9
14:06:41,927,390,3708000,1560000,1233.14,3622.25,1232.38,3622.25,188.27,79.99,753062.21,319953.19,100%,100%,10,10,10
14:06:46,926,413,3704000,1652000,1250.32,3592.54,1249.45,3592.54,185.5,80.81,741992.11,323249.93,100%,100%,11,11,11
14:06:51,883,388,3532000,1552000,1201.48,3591.35,1200.65,3591.35,175.12,76.74,700486.03,306961.64,100%,100%,12,12,12
14:06:56,960,385,3840000,1540000,1160.25,3615.22,1159.39,3615.22,200.72,79.36,802885.95,317422.12,100%,100%,13,13,13
14:07:01,947,327,3788000,1308000,1192.93,3705.48,1192.16,3705.48,193.6,64.88,774419.57,259511.78,100%,100%,14,14,14
14:07:06,936,428,3744000,1712000,1233.61,3837.69,1232.8,3837.69,185.65,83.26,742598.02,333030.76,100%,100%,15,15,15
14:07:11,961,428,3844000,1712000,1174.26,3334.63,1173.29,3334.63,189.43,85.67,757718.79,342679.8,100%,100%,16,16,16
14:07:16,904,409,3616000,1636000,1121.5,3764.42,1120.49,3764.42,179.55,82.22,718198.57,328893.65,100%,100%,17,17,17
14:07:21,917,393,3668000,1572000,1201.54,3614.11,1200.67,3614.11,185.52,79.12,742076.78,316493.9,100%,100%,18,18,18
14:07:26,885,401,3540000,1604000,1185.51,3582.49,1184.72,3582.49,184.54,81.45,738153.19,325798.61,100%,100%,19,19,19
14:07:31,914,406,3656000,1624000,1275.16,3470.68,1274.33,3470.68,181.7,78.37,726783.29,313490.34,100%,100%,20,20,20
14:07:36,949,401,3796000,1604000,1130.31,3742.83,1129.46,3742.83,179.24,77.8,716963.07,311186.8,100%,100%,21,21,21
14:07:41,887,395,3548000,1580000,1174.23,3594.7,1173.35,3594.7,178.47,80.02,713874.83,320083.35,100%,100%,22,22,22
14:07:46,885,405,3540000,1620000,1230.17,3712.28,1229.32,3712.28,180.83,81.77,723308.71,327063.12,100%,100%,23,23,23
14:07:51,939,384,3756000,1536000,1273.39,3790.16,1272.51,3790.16,181.22,72.85,724869.12,291407.38,100%,100%,24,24,24
14:07:56,938,407,3752000,1628000,1138.21,3656.85,1137.35,3656.85,184.19,81.97,736777.37,327863.69,100%,100%,25,25,25
14:08:01,955,408,3820000,1632000,1070.17,3796.74,1069.38,3796.74,201.13,85.97,804537.3,343890.87,100%,100%,26,26,26
14:08:06,998,421,3992000,1684000,1074.62,3631.64,1073.66,3631.64,204,85.24,816017.99,340949.21,100%,100%,27,27,27
14:08:11,486,222,1944000,888000,944.63,2110.35,943.62,2110.35,235.93,86.1,943728.68,344393.97,100%,100%,28,28,28
