Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,58,232000,1201.36,1200.66,0.5,1980.69,100%
write,write,11,44000,4313.82,4313.82,0.09,375.65,100%
read,read,54,216000,1169.96,1168.98,0.47,1881.16,100%
write,write,16,64000,3227.69,3227.69,0.14,557.38,100%
read,read,42,168000,1080.45,1079.5,0.37,1490.97,100%
write,write,20,80000,3364.8,3364.8,0.18,709.99,100%
read,read,51,204000,1268.86,1268.02,0.43,1729.58,100%
write,write,14,56000,3802.5,3802.5,0.12,474.79,100%
read,read,36,144000,1334.33,1333.72,0.31,1229.31,100%
write,write,22,88000,3140.82,3140.82,0.19,751.24,100%
read,read,42,168000,1227.71,1227,0.36,1442.01,100%
write,write,16,64000,4058.75,4058.75,0.14,549.34,100%
read,read,53,212000,1035.87,1034.98,0.45,1805.33,100%
write,write,12,48000,5210.67,5210.67,0.1,408.75,100%
read,read,47,188000,1071.32,1070.19,0.41,1626.56,100%
write,write,20,80000,3261.35,3261.35,0.17,692.16,100%
read,read,25,100000,1303.36,1302.76,0.22,898.9,100%
write,write,22,88000,3575.55,3575.55,0.2,791.03,100%
read,read,29,116000,1448.31,1447.45,0.25,992.68,100%
write,write,16,64000,4678.25,4678.25,0.14,547.69,100%
read,read,39,156000,1094.59,1093.56,0.33,1331.31,100%
write,write,16,64000,4655.25,4655.25,0.14,546.18,100%
read,read,44,176000,1132.84,1131.2,0.37,1470.45,100%
write,write,19,76000,3676,3676,0.16,634.97,100%
read,read,36,144000,1309.94,1309.06,0.3,1214.86,100%
write,write,20,80000,3568.65,3568.65,0.17,674.92,100%
read,read,45,180000,1307.22,1306.42,0.39,1546.96,100%
write,write,13,52000,4425.54,4425.54,0.11,446.9,100%
read,read,36,144000,1129.31,1128.44,0.31,1256.79,100%
write,write,21,84000,3520,3520,0.18,733.13,100%
read,read,32,128000,1235.62,1235.09,0.28,1109.27,100%
write,write,21,84000,3611.86,3611.86,0.18,727.96,100%
read,read,46,184000,1203.65,1202.98,0.39,1576.19,100%
write,write,16,64000,3835.5,3835.5,0.14,548.24,100%
read,read,35,140000,1168.46,1167.66,0.3,1206.42,100%
write,write,21,84000,3578.48,3578.48,0.18,723.85,100%
read,read,49,196000,1204.76,1204.1,0.41,1653.06,100%
write,write,18,72000,3307.5,3307.5,0.15,607.25,100%
read,read,57,228000,1080.16,1079.32,0.48,1902.25,100%
write,write,17,68000,3428.59,3428.59,0.14,567.34,100%
read,read,32,128000,1311.94,1311.16,0.28,1102.48,100%
write,write,21,84000,3529.52,3529.52,0.18,723.5,100%
read,read,41,164000,1291.73,1291.2,0.35,1393.12,100%
write,write,17,68000,3809.29,3809.29,0.14,577.64,100%
read,read,47,188000,1418.4,1417.28,0.4,1583.16,100%
write,write,16,64000,3255.25,3255.25,0.13,538.95,100%
read,read,53,212000,1184.38,1183.81,0.46,1852.81,100%
write,write,17,68000,3038.18,3038.18,0.15,594.3,100%
read,read,43,172000,1355.56,1354.65,0.38,1509.28,100%
write,write,13,52000,4282.31,4282.31,0.11,456.29,100%
read,read,45,180000,1189.09,1188.4,0.4,1593.17,100%
write,write,15,60000,3964.8,3964.8,0.13,531.06,100%
read,read,47,188000,1107.15,1106.28,0.4,1607.94,100%
write,write,17,68000,3816.41,3816.41,0.15,581.59,100%
read,read,38,152000,1112.55,1111.66,0.32,1294.15,100%
write,write,18,72000,4176.28,4176.28,0.15,613.02,100%
read,read,34,136000,1462.94,1462.35,0.29,1144.16,100%
write,write,24,96000,2880.08,2880.08,0.2,807.64,100%
read,read,52,208000,1284.33,1283.65,0.44,1743.85,100%
write,write,14,56000,3749.29,3749.29,0.12,469.5,100%
read,read,57,228000,858.98,858.25,0.5,1996.18,100%
write,write,17,68000,3838.53,3838.53,0.15,595.35,100%
read,read,41,164000,1449.07,1448.27,0.35,1398.37,100%
write,write,14,56000,4133.21,4133.21,0.12,477.49,100%
read,read,47,188000,1120.17,1118.94,0.4,1596.17,100%
write,write,23,92000,2831.78,2831.78,0.2,781.1,100%
read,read,37,148000,1598.51,1598,0.31,1249.85,100%
write,write,16,64000,3704.12,3704.12,0.14,540.48,100%
read,read,50,200000,1215.78,1214.68,0.42,1674.51,100%
write,write,15,60000,3909.67,3909.6,0.13,502.35,100%
read,read,41,164000,1479.22,1477.85,0.35,1405.23,100%
write,write,17,68000,3297.41,3297.41,0.15,582.66,100%
read,read,49,196000,1149.92,1149.14,0.41,1653.09,100%
write,write,17,68000,3659.94,3659.94,0.14,573.52,100%
read,read,46,184000,1186.35,1185.48,0.39,1579.05,100%
write,write,18,72000,3441.72,3441.72,0.15,617.89,100%
read,read,26,104000,1237.69,1237.19,0.23,904.23,100%
write,write,23,92000,3601.35,3601.35,0.2,799.9,100%
read,read,56,224000,1028.86,1028.27,0.49,1952.46,100%
write,write,18,72000,3172.67,3172.67,0.16,627.58,100%
read,read,37,148000,1013,1012.16,0.32,1261.66,100%
write,write,17,68000,4695.53,4695.53,0.14,579.68,100%
read,read,34,136000,1249.62,1248.79,0.29,1163.55,100%
write,write,20,80000,3719.8,3719.8,0.17,684.44,100%
read,read,34,136000,1069.21,1068.35,0.3,1200.08,100%
write,write,19,76000,4050.95,4050.95,0.17,670.63,100%
read,read,40,160000,1129.82,1129.15,0.33,1338.53,100%
write,write,19,76000,3912.63,3912.63,0.16,635.8,100%
