Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,5000,20000000,79.49,79.49,201.71,806846.98,100%
read,write,read,write,9336,4096,37344000,16384000,6.97,13.3,6.46,13.3,77.81,34.14,311238.9,136550.4,100%
100%
read,write,read,write,19062,8298,76248000,33192000,14.18,25.17,13.57,25.17,158.86,69.16,635452.7,276623.06,100%
100%
read,write,read,write,19210,8395,76840000,33580000,29.14,47.56,28.25,47.56,160.12,69.97,640482.26,279897.88,100%
100%
read,write,read,write,20463,8912,81852000,35648000,55.23,88.41,53.89,88.4,170.62,74.31,682479.83,297230.81,100%
100%
read,write,read,write,22036,9492,88144000,37968000,103.4,163.96,101.3,163.96,183.83,79.18,735320.97,316737.3,100%
100%
read,write,read,write,24439,10484,97756000,41936000,150.57,379.3,149.43,379.3,204.26,87.62,817037.89,350495.79,100%
100%
read,write,read,write,24721,10363,98884000,41452000,284.2,794.78,283.2,794.78,207.31,86.91,829247.01,347624.86,100%
100%
read,write,read,write,24028,10119,96112000,40476000,540.78,1702.66,539.72,1702.66,203.5,85.71,814011.06,342857.92,100%
100%
read,write,read,write,22255,9333,89020000,37332000,1181.68,3571.31,1180.81,3571.31,191.08,80.15,764336.54,320609.45,100%
100%
cleanup,delete,14000,0,73.38,73.38,218.13,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
