Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,6000,384000000,89.37,87.22,178.99,11455061.6,100%
read,write,read,write,3639,1577,232896000,100928000,9.47,16.12,7.37,14.11,60.65,26.28,3881729.39,1682189.41,100%
100%
read,write,read,write,7577,3257,484928000,208448000,18.44,30.65,15.72,28.6,126.32,54.3,8084249.37,3475030.2,100%
100%
read,write,read,write,8142,3361,521088000,215104000,35.27,57.21,31.63,55.02,135.76,56.04,8688394.85,3586546.94,100%
100%
read,write,read,write,8979,3840,574656000,245760000,62.9,102.64,58.23,100.4,149.76,64.05,9584716.74,4099065.99,100%
100%
read,write,read,write,9616,4128,615424000,264192000,116.06,193.83,111.34,191.52,160.55,68.92,10275150.32,4410930.37,100%
100%
read,write,read,write,10431,4377,667584000,280128000,197.1,403.54,193.07,401.13,174.63,73.28,11176375.58,4690066.71,100%
100%
read,write,read,write,10840,4438,693760000,284032000,357.94,840.58,353.81,838.04,182.29,74.64,11666468.66,4776975.92,100%
100%
read,write,read,write,11093,4743,709952000,303552000,663.05,1630.63,659.27,1628.07,188.25,80.47,12047896.44,5149980.88,100%
100%
read,write,read,write,9397,3835,601408000,245440000,1543.6,3939.1,1540.28,3936.08,162.5,66.35,10399982.04,4246402.23,100%
100%
cleanup,delete,24000,0,69.3,69.3,231.08,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
