Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
14:53:06,820,317,52480000,20288000,30.49,47.61,27.15,45.34,163.45,63.19,10460905.21,4044191.27,100%,100%,0,0,0
14:53:11,730,273,46720000,17472000,34.65,54.37,30.97,52.17,145.44,54.38,9308092.51,3480027.12,100%,100%,1,1,1
14:53:16,628,285,40192000,18240000,37.12,59.18,33.2,56.92,124.98,56.71,7998877.77,3629692.16,100%,100%,2,2,2
14:53:21,674,273,43136000,17472000,36.23,57.63,32.58,55.45,134.2,54.35,8588925.13,3478503.28,100%,100%,3,3,3
14:53:26,719,287,46016000,18368000,34.32,54.33,30.89,52.26,142.75,56.94,9136040.04,3644466.42,100%,100%,4,4,4
14:53:31,662,277,42368000,17728000,36.17,58.55,32.31,56.34,131.77,55.14,8433346.87,3529076.42,100%,100%,5,5,5
14:53:36,558,237,35712000,15168000,37.17,60.74,33.27,58.5,111.14,47.19,7112765.58,3020358.47,100%,100%,6,6,6
14:53:41,483,214,30912000,13696000,36.23,59.4,32.53,57.26,110.45,49.17,7068899.17,3147182.04,100%,100%,7,7,7
14:53:46,599,237,38336000,15168000,35.22,59.29,31.37,57.17,155.05,59.12,9923195.66,3783733.27,100%,100%,8,8,8
14:53:51,598,242,38272000,15488000,35.33,58.13,31.86,55.98,137.15,54.07,8777368.93,3460525.88,100%,100%,9,9,9
14:53:56,571,255,36544000,16320000,35.41,58.85,31.88,56.68,128.88,58.57,8248228,3748762.93,100%,100%,10,10,10
14:54:01,640,248,40960000,15872000,36.05,59.26,32.49,56.96,154.14,58.15,9865057.73,3721915.76,100%,100%,11,11,11
