Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,30,1920000,1078.73,1076.17,0.5,32251.02,100%
read,read,74,4736000,342.54,338.15,1.23,78937.28,100%
write,write,40,2560000,866.08,863.1,0.67,42668.8,100%
read,read,86,5504000,347.24,343.62,1.46,93168.12,100%
write,write,31,1984000,942.19,940.16,0.52,33583.86,100%
read,read,63,4032000,481.78,477.73,1.05,67427,100%
write,write,30,1920000,981.3,978.77,0.5,32108.1,100%
read,read,79,5056000,335.48,331.39,1.34,85671.68,100%
write,write,33,2112000,985.06,982.3,0.56,35786.91,100%
read,read,84,5376000,370.18,365.49,1.42,90569.09,100%
write,write,33,2112000,856.3,853.61,0.56,35580.71,100%
read,read,83,5312000,319.41,313.75,1.39,88859.15,100%
write,write,44,2816000,756.05,753.86,0.74,47106.06,100%
read,read,71,4544000,386.55,379.44,1.2,76894.44,100%
write,write,39,2496000,811.38,808.97,0.66,42237.79,100%
read,read,93,5952000,323.55,317.15,1.56,99610.06,100%
write,write,39,2496000,760.31,757.82,0.65,41771.96,100%
read,read,92,5888000,388.32,385.28,1.54,98775.37,100%
write,write,33,2112000,723.64,720.58,0.55,35430.3,100%
read,read,68,4352000,362.26,357.21,1.14,72958.93,100%
write,write,34,2176000,1029.79,1027.38,0.57,36479.46,100%
read,read,81,5184000,375.07,372.4,1.35,86555.8,100%
write,write,33,2112000,894.03,891.3,0.55,35263.47,100%
read,read,77,4928000,376.88,373.01,1.29,82255.35,100%
write,write,35,2240000,882.51,879.46,0.58,37388.79,100%
read,read,103,6592000,368.95,365.1,1.72,110361.45,100%
write,write,28,1792000,775.89,773.43,0.47,30001.17,100%
read,read,79,5056000,346.82,343.42,1.32,84479.27,100%
write,write,42,2688000,772.55,769.48,0.7,44913.03,100%
read,read,69,4416000,340.52,337.3,1.17,75145.49,100%
write,write,46,2944000,766.63,763.89,0.78,50096.99,100%
read,read,96,6144000,379.05,373.04,1.61,102964.59,100%
write,write,33,2112000,705.3,703.03,0.55,35394.08,100%
read,read,92,5888000,404.46,400.52,1.55,99365.47,100%
write,write,34,2176000,648.26,645.44,0.57,36722.02,100%
read,read,87,5568000,360.77,353.02,1.47,93765.79,100%
write,write,38,2432000,736.58,734.11,0.64,40955.17,100%
read,read,84,5376000,309.95,305.45,1.41,90506.57,100%
write,write,38,2432000,877.84,875.45,0.64,40943.45,100%
read,read,92,5888000,340.72,336.65,1.56,100050.98,100%
write,write,28,1792000,982.21,979.25,0.48,30450.3,100%
read,read,81,5184000,378.85,371.9,1.37,87970.27,100%
write,write,38,2432000,743.13,741.08,0.64,41270,100%
read,read,93,5952000,391.89,388.02,1.58,101350.32,100%
write,write,29,1856000,768.17,765.86,0.49,31603.86,100%
read,read,87,5568000,340.74,337.4,1.45,92851.07,100%
write,write,38,2432000,797.92,795.45,0.63,40555.64,100%
read,read,86,5504000,350.48,347.35,1.44,91986.3,100%
write,write,35,2240000,848.37,845.89,0.58,37436.28,100%
read,read,93,5952000,393.96,388.78,1.56,100158.18,100%
write,write,30,1920000,759.5,756.6,0.5,32309.09,100%
read,read,97,6208000,362.12,358.02,1.63,104010.99,100%
write,write,28,1792000,876.89,874.82,0.47,30023.79,100%
read,read,98,6272000,379.42,375.63,1.65,105550.13,100%
write,write,28,1792000,794.04,791.71,0.47,30157.18,100%
read,read,93,5952000,326.87,323.61,1.58,101006.33,100%
write,write,46,2944000,620.09,617.48,0.78,49960.12,100%
read,read,87,5568000,349.51,345.56,1.47,93931.88,100%
write,write,34,2176000,849,846.53,0.57,36709.01,100%
read,read,86,5504000,355.79,348.3,1.48,95016.14,100%
write,write,37,2368000,738.41,735.95,0.64,40879.04,100%
read,read,90,5760000,382.82,379.43,1.51,96350.07,100%
write,write,33,2112000,767.45,765.12,0.55,35328.36,100%
read,read,81,5184000,366.52,363.37,1.36,86924.44,100%
write,write,27,1728000,1109.11,1106.56,0.45,28974.81,100%
read,read,74,4736000,387.5,383.19,1.24,79225.15,100%
write,write,35,2240000,888.57,885.71,0.59,37471.35,100%
read,read,99,6336000,311.43,307.53,1.67,106612.82,100%
write,write,33,2112000,866.52,863.97,0.56,35537.61,100%
read,read,97,6208000,310.12,306.33,1.64,104647.44,100%
write,write,33,2112000,885.97,883.58,0.56,35601.71,100%
read,read,85,5440000,349.6,346.11,1.42,90868.09,100%
write,write,35,2240000,861.34,858.97,0.58,37416.27,100%
read,read,67,4288000,373.06,367.4,1.13,72223.81,100%
write,write,34,2176000,1010.82,1008.15,0.57,36650.89,100%
read,read,91,5824000,308.71,304.89,1.53,97856.04,100%
write,write,35,2240000,897.57,894.83,0.59,37636.94,100%
read,read,103,6592000,364.45,359.84,1.73,110672.73,100%
write,write,25,1600000,880.96,878.44,0.42,26862.31,100%
read,read,77,4928000,321.92,318.19,1.29,82288.31,100%
write,write,34,2176000,1032.21,1029.88,0.57,36335.1,100%
read,read,74,4736000,349.97,346.3,1.23,79000.48,100%
write,write,32,2048000,1064.03,1061.47,0.53,34162.37,100%
read,read,88,5632000,352.39,348.59,1.47,93871.36,100%
write,write,38,2432000,762.63,760.26,0.63,40535.36,100%
read,read,80,5120000,379.76,374.8,1.34,85921.9,100%
write,write,31,1984000,942.06,939.94,0.52,33294.74,100%
read,read,98,6272000,382.1,378.34,1.64,104963.68,100%
write,write,37,2368000,602.81,600.19,0.62,39629.15,100%
read,read,77,4928000,361.73,358.21,1.3,83229.18,100%
write,write,37,2368000,847.19,844.57,0.62,39993.24,100%
read,read,102,6528000,320.53,317.27,1.71,109350.4,100%
write,write,31,1984000,870.97,868.9,0.52,33233.94,100%
read,read,86,5504000,291.48,287.24,1.46,93218.62,100%
write,write,33,2112000,1029.36,1027,0.56,35769.93,100%
read,read,64,4096000,312.36,309.39,1.07,68371.5,100%
write,write,40,2560000,997.85,995.43,0.67,42732.19,100%
read,read,76,4864000,355.22,352.59,1.29,82324.87,100%
write,write,34,2176000,943.56,941.15,0.58,36829.54,100%
read,read,83,5312000,294.77,288.48,1.38,88567.28,100%
write,write,45,2880000,789.02,786.56,0.75,48018.41,100%
read,read,89,5696000,275.25,271.67,1.5,95940.71,100%
write,write,39,2496000,894.15,891.77,0.66,42041.44,100%
read,read,75,4800000,368,363.67,1.27,81083.82,100%
write,write,34,2176000,929.24,926.88,0.57,36758,100%
read,read,96,6144000,348.9,344.89,1.61,102833.62,100%
write,write,33,2112000,795.45,792.64,0.55,35349.06,100%
read,read,91,5824000,391.56,388.47,1.55,98921.44,100%
write,write,34,2176000,683.5,680.94,0.58,36959.66,100%
read,read,88,5632000,358.27,354.43,1.47,94155.41,100%
write,write,36,2304000,785.56,782.97,0.6,38518.12,100%
read,read,101,6464000,339.39,333.72,1.69,108414.54,100%
write,write,38,2432000,666.87,664.37,0.64,40789.63,100%
read,read,81,5184000,305.81,301.89,1.39,88902.61,100%
write,write,32,2048000,1048.03,1045.16,0.55,35122.02,100%
read,read,98,6272000,398.38,394.85,1.65,105760.15,100%
write,write,29,1856000,698.59,695.93,0.49,31296.37,100%
read,read,50,3200000,445.86,442.58,0.85,54574.91,100%
write,write,38,2432000,956.26,953.82,0.65,41476.93,100%
read,read,79,5056000,419.72,415.11,1.32,84389.03,100%
write,write,32,2048000,835.97,833.81,0.53,34182.9,100%
read,read,86,5504000,334.77,331.23,1.49,95086.73,100%
write,write,35,2240000,831.23,828.8,0.6,38698.09,100%
read,read,96,6144000,305.56,302.5,1.61,103243.15,100%
write,write,43,2752000,701.72,699.16,0.72,46244.33,100%
read,read,70,4480000,404.1,400.5,1.18,75358.71,100%
write,write,38,2432000,819.95,817.39,0.64,40909.01,100%
read,read,72,4608000,391.25,387.24,1.22,78001.22,100%
write,write,35,2240000,882.94,880.86,0.59,37917.26,100%
read,read,73,4672000,393.56,390,1.23,78444.54,100%
write,write,30,1920000,1027.5,1024.7,0.5,32237.48,100%
read,read,104,6656000,362.5,357.81,1.76,112710.4,100%
write,write,31,1984000,688.74,685.77,0.52,33596.37,100%
read,read,95,6080000,386.67,382.71,1.6,102489.76,100%
write,write,34,2176000,664.26,661.88,0.57,36680.55,100%
read,read,85,5440000,331.81,327.11,1.44,91912.08,100%
write,write,39,2496000,794.41,791.79,0.66,42171.42,100%
read,read,86,5504000,401.9,398.26,1.44,92321.11,100%
write,write,34,2176000,736.76,734.38,0.57,36499.04,100%
read,read,84,5376000,378.21,374.9,1.42,90694.38,100%
write,write,34,2176000,808.85,806.65,0.57,36709.63,100%
read,read,86,5504000,320.98,316.85,1.45,92719.25,100%
write,write,40,2560000,793.9,791.32,0.67,43125.23,100%
read,read,71,4544000,326.85,322.44,1.19,75912.99,100%
write,write,40,2560000,916.2,913.08,0.67,42767.88,100%
read,read,85,5440000,411.11,405.47,1.42,91042.98,100%
write,write,30,1920000,826.8,823.7,0.5,32132.82,100%
read,read,89,5696000,317.29,313.78,1.49,95405.59,100%
write,write,34,2176000,925.35,922.5,0.57,36447.08,100%
read,read,82,5248000,345.39,341.68,1.39,89198.61,100%
write,write,33,2112000,924.58,922.15,0.56,35897,100%
read,read,75,4800000,374.61,369.56,1.26,80329.35,100%
write,write,38,2432000,833.05,830.63,0.64,40700.2,100%
read,read,72,4608000,353.04,349.76,1.2,77087.79,100%
write,write,45,2880000,763.36,760.78,0.75,48179.87,100%
read,read,77,4928000,382.75,379.9,1.31,83704.18,100%
write,write,36,2304000,816.61,813.97,0.61,39134.42,100%
read,read,99,6336000,322.17,318.93,1.66,106121.77,100%
write,write,39,2496000,712.9,710.26,0.65,41805.54,100%
read,read,73,4672000,338.77,332.23,1.22,78261.89,100%
write,write,35,2240000,998.97,996.71,0.59,37522.82,100%
read,read,87,5568000,360.94,357.64,1.47,93828.99,100%
write,write,34,2176000,821.68,819.09,0.57,36668.8,100%
read,read,97,6208000,345.08,341.09,1.63,104504.75,100%
write,write,36,2304000,720.25,717.75,0.61,38785.27,100%
read,read,79,5056000,401.59,397.85,1.34,85684.75,100%
write,write,33,2112000,826.58,823.79,0.56,35792.36,100%
read,read,90,5760000,348,344.09,1.51,96414.58,100%
write,write,33,2112000,861.21,858.67,0.55,35352.01,100%
read,read,73,4672000,373.16,369.36,1.24,79432.82,100%
write,write,32,2048000,986.69,983.81,0.54,34819.87,100%
read,read,97,6208000,364.18,360.48,1.64,104707.45,100%
write,write,31,1984000,772.97,770.48,0.52,33463.21,100%
read,read,83,5312000,338.84,334.24,1.39,88906.74,100%
write,write,39,2496000,810.77,808.23,0.65,41775.46,100%
read,read,86,5504000,364.79,360.38,1.44,92428.08,100%
write,write,35,2240000,804.97,802.43,0.59,37616.08,100%
read,read,97,6208000,359.59,356.54,1.62,103475.29,100%
write,write,38,2432000,660.76,657.71,0.63,40536.71,100%
read,read,101,6464000,386.4,382.21,1.69,107869.97,100%
write,write,22,1408000,949.86,947.23,0.37,23496.43,100%
read,read,77,4928000,384.58,380.08,1.3,83451.87,100%
write,write,37,2368000,795.54,792.92,0.63,40100.25,100%
read,read,83,5312000,350.35,346.65,1.38,88629.35,100%
write,write,37,2368000,833.84,831.51,0.62,39509.47,100%
read,read,87,5568000,338.54,334.25,1.47,93887.53,100%
write,write,41,2624000,727.85,725.22,0.69,44245.85,100%
read,read,109,6976000,337.22,332.53,1.83,117001.83,100%
write,write,32,2048000,714.38,711.56,0.54,34349.16,100%
read,read,80,5120000,345.22,340.62,1.34,85461.53,100%
write,write,40,2560000,807.12,804.5,0.67,42730.76,100%
read,read,65,4160000,394.95,392.05,1.09,69479.24,100%
write,write,37,2368000,924.3,921.73,0.62,39549.72,100%
read,read,69,4416000,358.32,355.19,1.17,74950.36,100%
write,write,39,2496000,876.72,873.82,0.66,42363.24,100%
read,read,82,5248000,348.76,342.02,1.38,88296.66,100%
write,write,31,1984000,994.77,992.29,0.52,33380.44,100%
read,read,83,5312000,361.46,357.41,1.39,89066.25,100%
write,write,39,2496000,759.92,757.23,0.65,41850.4,100%
read,read,86,5504000,389.56,385.76,1.44,91977.07,100%
write,write,33,2112000,798,795.85,0.55,35293.53,100%
read,read,102,6528000,335.11,331.42,1.71,109725.35,100%
write,write,31,1984000,816.42,813.97,0.52,33347.9,100%
read,read,84,5376000,348.29,344.05,1.42,90850.71,100%
write,write,33,2112000,906.42,904.18,0.56,35691.35,100%
read,read,81,5184000,488.1,484.38,1.35,86524.02,100%
write,write,20,1280000,1018.6,1016.2,0.33,21363.96,100%
read,read,74,4736000,423.7,420.24,1.25,79924.4,100%
write,write,31,1984000,899.9,897.45,0.52,33481.84,100%
read,read,75,4800000,387.87,383.71,1.25,80236.7,100%
write,write,34,2176000,903.85,901.5,0.57,36373.97,100%
read,read,107,6848000,318.1,314.34,1.81,115987.2,100%
write,write,35,2240000,714.29,711.29,0.59,37939.74,100%
read,read,63,4032000,368.21,363.25,1.08,69203.44,100%
write,write,38,2432000,922.63,920.16,0.65,41741.76,100%
read,read,73,4672000,340.1,335.01,1.24,79267.05,100%
write,write,33,2112000,1033.52,1030.94,0.56,35833.05,100%
read,read,75,4800000,334.29,330.39,1.25,80124.19,100%
write,write,37,2368000,941.43,939,0.62,39527.93,100%
read,read,81,5184000,363.26,360.33,1.35,86629.57,100%
write,write,34,2176000,894.38,892.26,0.57,36363.03,100%
read,read,78,4992000,389.03,385.06,1.31,84063.05,100%
write,write,33,2112000,879.97,877.39,0.56,35565.14,100%
read,read,91,5824000,354.38,351.26,1.52,97128.18,100%
write,write,30,1920000,923.67,921.33,0.5,32020.28,100%
