Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1989,127296000,35.02,31.5,16.58,1060897.25,100%
write,write,866,55424000,58.04,55.88,7.22,461909.01,100%
read,read,2056,131584000,34.34,30.83,17.14,1097109.32,100%
write,write,880,56320000,55.96,53.73,7.34,469579.86,100%
read,read,2003,128192000,34.3,30.76,16.69,1068302.28,100%
write,write,898,57472000,57.01,54.78,7.48,478949.3,100%
read,read,2064,132096000,33.88,30.37,17.2,1101020.2,100%
write,write,876,56064000,57.03,54.81,7.3,467293.46,100%
read,read,2100,134400000,34.62,31.14,17.5,1120252.06,100%
write,write,824,52736000,57.26,55.05,6.87,439565.57,100%
read,read,1935,123840000,35.1,31.52,16.13,1032559.3,100%
write,write,896,57344000,57.98,55.78,7.47,478125.65,100%
read,read,2047,131008000,33.46,29.84,17.06,1092079.16,100%
write,write,908,58112000,56.58,54.32,7.57,484420.07,100%
read,read,2063,132032000,34.66,31.13,17.2,1100771.19,100%
write,write,842,53888000,57.41,55.16,7.02,449272.58,100%
