Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,45,2880000,1765.04,1761.67,0.38,24297.65,100%
write,write,14,896000,2793,2789.79,0.12,7559.27,100%
read,read,45,2880000,1408.91,1405.22,0.38,24495.63,100%
write,write,14,896000,3869.36,3867.21,0.12,7620.86,100%
read,read,40,2560000,1433.7,1430.3,0.34,21474.71,100%
write,write,17,1088000,3638.82,3636.35,0.14,9126.75,100%
read,read,38,2432000,1652.71,1650.13,0.35,22582.08,100%
write,write,10,640000,4489.1,4485.8,0.09,5942.65,100%
read,read,45,2880000,1187.6,1184.33,0.41,25995.6,100%
write,write,14,896000,4096,4093.21,0.13,8087.52,100%
read,read,30,1920000,1968.77,1966,0.25,16170.33,100%
write,write,13,832000,4590.15,4587.62,0.11,7007.14,100%
read,read,33,2112000,1375.24,1371.48,0.28,18210.98,100%
write,write,14,896000,5042.07,5039.71,0.12,7725.87,100%
read,read,27,1728000,1596.11,1592.93,0.23,14697.5,100%
write,write,15,960000,4964.87,4962.67,0.13,8165.28,100%
read,read,35,2240000,1661.83,1659.17,0.29,18808.2,100%
write,write,14,896000,4352.14,4349,0.12,7523.28,100%
read,read,33,2112000,1609.48,1606.06,0.28,17665.21,100%
write,write,16,1024000,4152.5,4149.5,0.13,8564.95,100%
read,read,23,1472000,1606.57,1603.65,0.19,12370.48,100%
write,write,14,896000,5860.14,5857.14,0.12,7529.85,100%
read,read,38,2432000,1461.37,1457.87,0.33,21224.97,100%
write,write,15,960000,3936.6,3934.4,0.13,8378.28,100%
read,read,34,2176000,1241.09,1236.29,0.29,18544.56,100%
write,write,19,1216000,3954.79,3952.42,0.16,10363.14,100%
read,read,30,1920000,2025.2,2021.87,0.25,16121.45,100%
write,write,12,768000,4861.58,4859.33,0.1,6448.58,100%
read,read,29,1856000,1589.38,1585.62,0.24,15676.21,100%
write,write,13,832000,5561.77,5559.38,0.11,7027.26,100%
read,read,37,2368000,1368.35,1364.65,0.31,20138.45,100%
write,write,16,1024000,4184.81,4182.31,0.14,8708.52,100%
read,read,21,1344000,1309.95,1307.43,0.18,11734.61,100%
write,write,18,1152000,4834.67,4832.22,0.16,10058.24,100%
read,read,31,1984000,1559.32,1556.16,0.27,17317.38,100%
write,write,16,1024000,4139.19,4136.06,0.14,8938,100%
read,read,35,2240000,1863.63,1860.29,0.3,18972.44,100%
write,write,17,1088000,3108.12,3105.53,0.14,9215.18,100%
read,read,33,2112000,1638.85,1636.03,0.28,17955.52,100%
write,write,18,1152000,3530.11,3527.44,0.15,9793.92,100%
read,read,42,2688000,1540.48,1537.12,0.35,22624.55,100%
write,write,15,960000,3607,3604.73,0.13,8080.2,100%
read,read,37,2368000,1477.65,1474.49,0.32,20349.94,100%
write,write,14,896000,4406.21,4403.79,0.12,7699.98,100%
read,read,34,2176000,1663.68,1661.12,0.31,19675.21,100%
write,write,12,768000,4502.5,4500.25,0.11,6944.19,100%
read,read,27,1728000,1645.04,1641.04,0.23,14774.91,100%
write,write,15,960000,4835.87,4832.8,0.13,8208.29,100%
read,read,46,2944000,1654.5,1650.59,0.4,25616.04,100%
write,write,9,576000,4313.22,4310,0.08,5011.83,100%
read,read,37,2368000,1694.51,1691.38,0.32,20313.1,100%
write,write,12,768000,4489.83,4486.42,0.1,6588.03,100%
read,read,30,1920000,1865.47,1861.13,0.26,16731.15,100%
write,write,14,896000,4199.43,4196.64,0.12,7807.87,100%
read,read,34,2176000,1201.38,1198.47,0.3,19021.98,100%
write,write,16,1024000,4596.56,4594.31,0.14,8951.52,100%
read,read,44,2816000,1532.36,1529.05,0.37,23909.19,100%
write,write,15,960000,3356.73,3354.33,0.13,8150.86,100%
read,read,29,1856000,1520.9,1515.17,0.25,15995.59,100%
write,write,16,1024000,4495.25,4493,0.14,8825.15,100%
read,read,29,1856000,1615.03,1610.59,0.25,15846.05,100%
write,write,15,960000,4685.67,4682.93,0.13,8196.23,100%
read,read,52,3328000,1442.29,1439.12,0.45,28518.54,100%
write,write,14,896000,2978.14,2974.71,0.12,7678.07,100%
read,read,37,2368000,1388.81,1385.16,0.32,20430.7,100%
write,write,17,1088000,3795.06,3792.82,0.15,9387.08,100%
read,read,42,2688000,1294.21,1291.19,0.37,23998.5,100%
write,write,13,832000,4434.38,4432.23,0.12,7428.11,100%
read,read,42,2688000,1671.52,1668.88,0.36,23107.67,100%
write,write,13,832000,3547.69,3545.31,0.11,7152.37,100%
read,read,40,2560000,1631.18,1627.02,0.34,21997.1,100%
write,write,14,896000,3652.29,3650.29,0.12,7698.98,100%
read,read,47,3008000,1195.43,1191.83,0.4,25591.07,100%
write,write,18,1152000,3408.56,3406.17,0.15,9800.84,100%
read,read,43,2752000,1820.51,1817.21,0.37,23621.71,100%
write,write,9,576000,4246.33,4244.22,0.08,4944.08,100%
read,read,35,2240000,1586.46,1583,0.31,20083.56,100%
write,write,11,704000,5091.36,5088.73,0.1,6311.98,100%
read,read,41,2624000,1483.9,1481.34,0.35,22537.73,100%
write,write,14,896000,3970.43,3967.5,0.12,7695.81,100%
read,read,31,1984000,1498.58,1495.94,0.27,17041.01,100%
write,write,17,1088000,4115.65,4113.53,0.15,9345.07,100%
read,read,32,2048000,1029.78,1026.34,0.27,17232.09,100%
write,write,19,1216000,4520.68,4517.95,0.16,10231.56,100%
read,read,26,1664000,1583.65,1579.23,0.22,14398.57,100%
write,write,18,1152000,4132.83,4130.44,0.16,9968.24,100%
read,read,30,1920000,1722.27,1717.33,0.26,16557.29,100%
write,write,15,960000,4286.07,4283.93,0.13,8278.65,100%
read,read,52,3328000,1267.96,1264.58,0.46,29405.27,100%
write,write,14,896000,3374.43,3372.07,0.12,7916.8,100%
read,read,23,1472000,1508.65,1504.09,0.19,12471.93,100%
write,write,21,1344000,3967.86,3965.43,0.18,11387.42,100%
read,read,33,2112000,1532.36,1527.79,0.29,18333.17,100%
write,write,16,1024000,4039.44,4036.62,0.14,8888.81,100%
read,read,40,2560000,1543.68,1539.75,0.34,21730.64,100%
write,write,15,960000,3737.27,3734.47,0.13,8148.99,100%
read,read,27,1728000,2024.59,2021.3,0.24,15103.97,100%
write,write,11,704000,5431.09,5428.91,0.1,6153.47,100%
read,read,38,2432000,1459.37,1456.29,0.33,20913.59,100%
write,write,15,960000,4055.4,4053,0.13,8255.37,100%
read,read,26,1664000,1840.23,1837.38,0.22,14289.03,100%
write,write,14,896000,4899.93,4897.14,0.12,7694.09,100%
read,read,33,2112000,1622.48,1618.18,0.28,17810.91,100%
write,write,13,832000,5002.69,4999,0.11,7016.42,100%
read,read,28,1792000,2053.82,2051.14,0.25,15810.7,100%
write,write,11,704000,5075.73,5073.64,0.1,6211.34,100%
read,read,40,2560000,1512.52,1508.48,0.34,21858.67,100%
write,write,15,960000,3774.27,3771.07,0.13,8197,100%
read,read,27,1728000,1164.74,1162.11,0.23,14801.49,100%
write,write,15,960000,5686.2,5683.8,0.13,8223.05,100%
read,read,30,1920000,1717.2,1712.6,0.26,16747.5,100%
write,write,15,960000,4208.4,4205.73,0.13,8373.75,100%
read,read,35,2240000,1530.74,1527.57,0.3,19035.48,100%
write,write,13,832000,4930.62,4927.15,0.11,7070.32,100%
read,read,33,2112000,1588.55,1584.27,0.29,18586.15,100%
write,write,15,960000,4080.6,4077.67,0.13,8448.25,100%
read,read,43,2752000,1657.16,1654.4,0.37,23735.19,100%
write,write,14,896000,3191.86,3189.14,0.12,7727.74,100%
read,read,30,1920000,1514.13,1510.07,0.26,16569.01,100%
write,write,15,960000,4696.8,4693.93,0.13,8284.5,100%
read,read,32,2048000,1365.09,1362.34,0.27,17317.48,100%
write,write,17,1088000,4386.82,4384.12,0.14,9199.91,100%
read,read,38,2432000,1183.84,1181.34,0.32,20705.8,100%
write,write,15,960000,4831,4828.6,0.13,8173.34,100%
read,read,31,1984000,1595.87,1592.58,0.27,17050.83,100%
write,write,13,832000,5145,5141.92,0.11,7150.35,100%
read,read,32,2048000,1447.03,1442.44,0.27,17516.4,100%
write,write,13,832000,5431.69,5429.15,0.11,7116.04,100%
read,read,31,1984000,1920,1916.9,0.27,17203.26,100%
write,write,12,768000,4650.5,4647.83,0.1,6659.33,100%
read,read,33,2112000,1480.91,1477,0.3,19262.52,100%
write,write,11,704000,5524.82,5522.55,0.1,6420.84,100%
read,read,46,2944000,1432.7,1429.67,0.39,24928.66,100%
write,write,12,768000,4349.25,4346.42,0.1,6503.13,100%
read,read,39,2496000,1522.59,1519.38,0.33,21094.8,100%
write,write,13,832000,4534,4531.54,0.11,7031.6,100%
read,read,41,2624000,1463.46,1461,0.35,22242.75,100%
write,write,18,1152000,3220.44,3217.39,0.15,9765.11,100%
read,read,32,2048000,1496.97,1494.81,0.28,17773.46,100%
write,write,14,896000,4808.86,4806,0.12,7775.89,100%
read,read,33,2112000,1408.76,1404.7,0.28,18160.09,100%
write,write,14,896000,4986.29,4984.21,0.12,7704.28,100%
read,read,36,2304000,1596.53,1593.25,0.31,19966.38,100%
write,write,12,768000,4826.33,4823.33,0.1,6655.46,100%
read,read,29,1856000,1611.66,1609.21,0.25,15827.8,100%
write,write,15,960000,4701.53,4698.73,0.13,8186.8,100%
read,read,27,1728000,1908.74,1905.48,0.24,15060.53,100%
write,write,12,768000,5266.58,5263.75,0.1,6693.57,100%
read,read,38,2432000,1682.53,1678.89,0.33,21021.33,100%
write,write,15,960000,3450.07,3447.33,0.13,8297.89,100%
read,read,27,1728000,1834.74,1831.85,0.23,14622.01,100%
write,write,16,1024000,4289.94,4287.31,0.14,8664.9,100%
read,read,31,1984000,1592.71,1589.29,0.27,17572.3,100%
write,write,14,896000,4537.57,4535.36,0.12,7935.88,100%
read,read,34,2176000,1591.44,1587.15,0.3,19081.19,100%
write,write,15,960000,3995.33,3992.2,0.13,8418.17,100%
read,read,25,1600000,1974.04,1971.8,0.22,13866.26,100%
write,write,16,1024000,4127.31,4124.31,0.14,8874.41,100%
read,read,49,3136000,1586.94,1582.96,0.42,26982.15,100%
write,write,11,704000,3496.55,3493.82,0.09,6057.22,100%
read,read,25,1600000,1953.92,1950.8,0.21,13685.04,100%
write,write,14,896000,4861.93,4859.43,0.12,7663.62,100%
read,read,40,2560000,1504.38,1501.28,0.35,22305.87,100%
write,write,13,832000,4199.38,4196,0.11,7249.41,100%
read,read,26,1664000,1641.58,1638.15,0.22,14121.2,100%
write,write,13,832000,5781.08,5778.85,0.11,7060.6,100%
read,read,24,1536000,1600.25,1597.58,0.21,13272.73,100%
write,write,14,896000,5522.86,5520.5,0.12,7742.43,100%
read,read,34,2176000,1515.38,1511.03,0.31,19722.65,100%
write,write,10,640000,5880.6,5876.6,0.09,5800.78,100%
read,read,29,1856000,1309.86,1306.79,0.26,16432.49,100%
write,write,18,1152000,4164.39,4161.5,0.16,10199.47,100%
read,read,39,2496000,1810.72,1807.41,0.34,21693.78,100%
write,write,14,896000,3174,3171.21,0.12,7787.51,100%
read,read,36,2304000,1571.33,1568.39,0.31,19586.34,100%
write,write,13,832000,4697.23,4694.46,0.11,7072.85,100%
read,read,28,1792000,1359.29,1355.21,0.24,15188.24,100%
write,write,17,1088000,4701.41,4699.06,0.14,9221.43,100%
read,read,34,2176000,1340.18,1337.03,0.29,18673.46,100%
write,write,14,896000,5068.79,5066.21,0.12,7689.07,100%
read,read,45,2880000,1771.93,1768.51,0.38,24488.75,100%
write,write,10,640000,3786.7,3783.9,0.09,5441.95,100%
read,read,43,2752000,1603.02,1599.98,0.36,23247.37,100%
write,write,14,896000,3532,3529.57,0.12,7568.91,100%
read,read,35,2240000,1105.91,1102.43,0.31,19615.05,100%
write,write,17,1088000,4440.59,4438.18,0.15,9527.31,100%
read,read,29,1856000,1878.17,1874.34,0.25,15855.25,100%
write,write,11,704000,5690.18,5687.64,0.09,6014.06,100%
read,read,39,2496000,1436.41,1432.41,0.33,21052.45,100%
write,write,15,960000,4169,4166.67,0.13,8097.1,100%
read,read,42,2688000,1565.9,1562.79,0.35,22647.61,100%
write,write,11,704000,4810.55,4808.45,0.09,5931.52,100%
read,read,45,2880000,1420.02,1417.07,0.38,24262.85,100%
write,write,13,832000,4215.15,4212.92,0.11,7009.27,100%
read,read,31,1984000,1596.94,1593.32,0.26,16787.24,100%
write,write,15,960000,4578.67,4576.27,0.13,8122.86,100%
read,read,32,2048000,1692.19,1688.38,0.27,17374.19,100%
write,write,15,960000,4248.33,4246,0.13,8144.15,100%
read,read,29,1856000,1289.69,1285.66,0.25,15894.49,100%
write,write,17,1088000,4668.76,4666.59,0.15,9317.46,100%
read,read,31,1984000,1734.1,1730.71,0.27,17026.39,100%
write,write,14,896000,4483.29,4480.43,0.12,7689.34,100%
read,read,39,2496000,1429.92,1427.41,0.34,21632.12,100%
write,write,15,960000,3974.47,3971.27,0.13,8320.04,100%
read,read,27,1728000,1321.19,1317.96,0.25,15843.33,100%
write,write,18,1152000,4077.33,4075.06,0.17,10562.22,100%
read,read,33,2112000,1358,1354.33,0.28,18023.4,100%
write,write,18,1152000,4020.28,4017.83,0.15,9830.95,100%
read,read,44,2816000,1700.75,1697.73,0.37,23887.48,100%
write,write,12,768000,3587.67,3584.67,0.1,6514.77,100%
read,read,29,1856000,1560.28,1557.34,0.25,16319.07,100%
write,write,16,1024000,4279.94,4277.56,0.14,9003.62,100%
read,read,28,1792000,1645.89,1641.18,0.25,15924.64,100%
write,write,16,1024000,4152.56,4149.69,0.14,9099.8,100%
read,read,36,2304000,1663.03,1659.72,0.31,20006.08,100%
write,write,13,832000,4253.54,4250.77,0.11,7224.42,100%
read,read,34,2176000,1594.12,1590.82,0.29,18254.11,100%
write,write,18,1152000,3611.28,3608.89,0.15,9663.94,100%
read,read,42,2688000,1669.55,1666.74,0.36,23090.4,100%
write,write,10,640000,4628.9,4626.6,0.09,5497.72,100%
read,read,38,2432000,1438.82,1435.18,0.32,20633.95,100%
write,write,18,1152000,3510.17,3507.72,0.15,9773.98,100%
read,read,33,2112000,1336.85,1333.03,0.29,18645.22,100%
write,write,11,704000,6286.82,6284.45,0.1,6215.07,100%
read,read,37,2368000,1378.84,1375.11,0.31,19995.44,100%
write,write,17,1088000,3965.12,3962.24,0.14,9187.09,100%
read,read,31,1984000,1545.58,1542.74,0.27,16983.1,100%
write,write,16,1024000,4306.69,4303.81,0.14,8765.47,100%
read,read,37,2368000,1446.92,1442.89,0.32,20197.71,100%
write,write,16,1024000,3981.38,3979,0.14,8734.15,100%
read,read,29,1856000,1391.59,1387.93,0.25,15743.36,100%
write,write,12,768000,6461.17,6458.67,0.1,6514.49,100%
read,read,35,2240000,1445.4,1442.11,0.31,20090.23,100%
write,write,12,768000,5075.58,5073,0.11,6888.08,100%
read,read,42,2688000,1906.81,1902.6,0.37,23615.82,100%
write,write,9,576000,3748,3745.67,0.08,5060.53,100%
read,read,33,2112000,1299.03,1295.36,0.28,17694.37,100%
write,write,18,1152000,4249.44,4246.28,0.15,9651.47,100%
read,read,38,2432000,1453.63,1450.16,0.32,20378.92,100%
write,write,16,1024000,4006.25,4003.5,0.13,8580.6,100%
read,read,44,2816000,1283.05,1279.7,0.38,24386.44,100%
write,write,16,1024000,3688.75,3686.5,0.14,8867.8,100%
read,read,50,3200000,1464.8,1461.8,0.44,28275.3,100%
write,write,10,640000,3993.2,3989.9,0.09,5655.06,100%
read,read,32,2048000,1967.62,1963.97,0.29,18289.96,100%
write,write,9,576000,5445.56,5443.11,0.08,5144.05,100%
read,read,37,2368000,1379.41,1376.65,0.32,20650.56,100%
write,write,17,1088000,3742.94,3740.47,0.15,9488.1,100%
read,read,40,2560000,1379.1,1374.48,0.34,21991.43,100%
write,write,17,1088000,3602.47,3600.35,0.15,9346.36,100%
read,read,35,2240000,1458.83,1455.71,0.3,18990.45,100%
write,write,13,832000,5145.77,5143.38,0.11,7053.6,100%
read,read,30,1920000,1625.63,1622.23,0.26,16411.94,100%
write,write,15,960000,4547.87,4545.53,0.13,8205.97,100%
read,read,22,1408000,1724.05,1721.27,0.19,12096.32,100%
write,write,19,1216000,4129.95,4127.79,0.16,10446.83,100%
read,read,30,1920000,1125.77,1123,0.25,16041.31,100%
write,write,15,960000,5727.87,5725.13,0.13,8020.65,100%
read,read,25,1600000,1820.2,1817.16,0.22,13765.22,100%
write,write,14,896000,5052.14,5049.07,0.12,7708.52,100%
read,read,24,1536000,1556.38,1551.83,0.2,13016.62,100%
write,write,19,1216000,4244.63,4242.05,0.16,10304.82,100%
read,read,30,1920000,1459.33,1454.5,0.26,16434.28,100%
write,write,14,896000,5217.71,5214.93,0.12,7669.33,100%
read,read,29,1856000,1706,1703.28,0.25,16018.78,100%
write,write,15,960000,4426,4423.47,0.13,8285.58,100%
read,read,44,2816000,1416.18,1413.39,0.38,24520.86,100%
write,write,14,896000,3751.93,3749.64,0.12,7802.09,100%
read,read,40,2560000,1255,1251.95,0.34,22042.74,100%
write,write,18,1152000,3663.11,3660.39,0.15,9919.23,100%
read,read,38,2432000,1471.29,1467.26,0.32,20472.41,100%
write,write,12,768000,5240.17,5236,0.1,6464.97,100%
read,read,33,2112000,1712.27,1709.24,0.28,17954.45,100%
write,write,11,704000,5556.82,5554.36,0.09,5984.82,100%
read,read,44,2816000,1268.05,1264.41,0.37,23920.15,100%
write,write,15,960000,4128.67,4125.33,0.13,8154.6,100%
read,read,46,2944000,1353.26,1349.28,0.41,26228.11,100%
write,write,13,832000,3845.85,3842.85,0.12,7412.29,100%
read,read,28,1792000,1279.75,1276.68,0.25,15904.43,100%
write,write,18,1152000,4268.83,4266.39,0.16,10224.28,100%
read,read,31,1984000,1845.39,1842.55,0.27,17427.05,100%
write,write,11,704000,5149,5146.45,0.1,6183.79,100%
read,read,28,1792000,1893.5,1889.86,0.24,15231.49,100%
write,write,12,768000,5386,5383.08,0.1,6527.78,100%
read,read,40,2560000,1763.1,1760.5,0.34,21502.13,100%
write,write,12,768000,4044.33,4040.42,0.1,6450.64,100%
read,read,36,2304000,1783.28,1779.83,0.31,19915.12,100%
write,write,13,832000,3960.77,3958.38,0.11,7191.57,100%
read,read,41,2624000,1266.37,1263.15,0.35,22169.65,100%
write,write,18,1152000,3691,3688.33,0.15,9733.02,100%
read,read,39,2496000,1683.79,1680.77,0.34,21566.14,100%
write,write,15,960000,3337.47,3335.07,0.13,8294.67,100%
read,read,31,1984000,1495.94,1493.35,0.28,17792.13,100%
write,write,13,832000,5010.23,5008,0.12,7461.21,100%
read,read,35,2240000,1386.66,1383.51,0.3,19461.34,100%
