Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
14:21:16,900,57600000,89.6,87.43,178.45,11420655.93,100%,0,0,0
14:21:21,909,58176000,88.84,86.69,179.99,11519444.61,100%,1,1,1
14:21:26,738,47232000,95.68,93.44,146.21,9357207.05,100%,2,2,2
14:21:31,569,36416000,97.5,95.31,132.6,8486333.83,100%,3,3,3
14:21:36,621,39744000,97.69,95.55,175.04,11202602.31,100%,4,4,4
14:21:41,697,44608000,88.4,86.23,222.15,14217909.53,100%,5,5,5
