Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
14:33:45,432,182,27648000,11648000,192.65,434.93,187.97,432.29,85.13,35.86,5448602,2294847.79,100%,100%,0,0,0
14:33:50,594,270,38016000,17280000,199.51,414.83,195.03,412.52,113.63,51.38,7272478.59,3288626.54,100%,100%,1,1,1
14:33:55,743,341,47552000,21824000,191.71,423.86,187.75,421.53,194.94,88.36,12475909.17,5655235.07,100%,100%,2,2,2
14:34:00,841,377,53824000,24128000,190.99,429.88,186.83,427.47,188.48,81.98,12062657.36,5246898.32,100%,100%,3,3,3
14:34:05,904,360,57856000,23040000,193.17,435.74,189.25,433.29,179.93,71.75,11515216.42,4591904.9,100%,100%,4,4,4
14:34:10,868,360,55552000,23040000,193.13,442.14,189.55,439.77,167.19,69.55,10700048.52,4451441.68,100%,100%,5,5,5
14:34:15,867,354,55488000,22656000,196.53,451.37,192.49,449.05,170.74,69.59,10927670.18,4454050.31,100%,100%,6,6,6
14:34:20,833,386,53312000,24704000,202.75,418.89,198.67,416.4,161.25,74.76,10320061.56,4784580.57,100%,100%,7,7,7
14:34:25,861,373,55104000,23872000,199.46,428.12,195.33,425.69,166.35,72.03,10646210.91,4609867.79,100%,100%,8,8,8
14:34:30,854,385,54656000,24640000,192.76,436.09,189.15,433.62,164.8,74.08,10546966.61,4740993.32,100%,100%,9,9,9
14:34:35,853,381,54592000,24384000,201.5,423.15,197.9,420.74,164.1,73.18,10502339.42,4683248.01,100%,100%,10,10,10
14:34:40,830,390,53120000,24960000,201.09,425.44,196.96,423.05,159.54,75.08,10210827.22,4804928,100%,100%,11,11,11
14:34:45,873,352,55872000,22528000,196.75,454.04,192.89,451.63,168.7,67.87,10796700.53,4343600.17,100%,100%,12,12,12
14:34:50,875,367,56000000,23488000,200.19,426.64,196.7,424.25,168.84,70.82,10805805.72,4532398.41,100%,100%,13,13,13
14:34:55,833,369,53312000,23616000,201.03,456.12,197.09,453.74,158.94,70.27,10172288.23,4497330.84,100%,100%,14,14,14
14:35:00,838,376,53632000,24064000,200.2,435.64,195.82,433.28,161.81,72.6,10355878.86,4646240.38,100%,100%,15,15,15
14:35:05,855,347,54720000,22208000,201.22,459.61,197.32,457.28,165.07,67,10564675.27,4287949.05,100%,100%,16,16,16
14:35:10,821,359,52544000,22976000,202.69,459.53,199.17,457.19,158.98,69.17,10174634.61,4426666.17,100%,100%,17,17,17
14:35:15,836,385,53504000,24640000,196.93,437.75,193.14,435.38,160.84,73.85,10293754.73,4726529.45,100%,100%,18,18,18
14:35:20,824,385,52736000,24640000,192.62,452.55,188.59,450.24,158.53,74.04,10146057.21,4738247.59,100%,100%,19,19,19
14:35:25,830,369,53120000,23616000,197.14,454.2,193.17,451.82,160.44,71.23,10268275.56,4558744.03,100%,100%,20,20,20
14:35:30,773,346,49472000,22144000,199.87,455.62,195.55,453.29,148.56,66.59,9508024.62,4261496.78,100%,100%,21,21,21
14:35:35,835,362,53440000,23168000,197.75,443.35,194.04,441.07,170.25,74.18,10896064.18,4747312.81,100%,100%,22,22,22
14:35:40,814,361,52096000,23104000,204.21,431.2,200.32,428.69,159.71,70.76,10221647.82,4528399.43,100%,100%,23,23,23
14:35:45,785,318,50240000,20352000,206.5,447.15,202.7,444.81,156.21,63.79,9997301.45,4082439.72,100%,100%,24,24,24
14:35:50,717,311,45888000,19904000,195.06,449.37,191.18,446.98,152.56,65.7,9763548.59,4204639.93,100%,100%,25,25,25
14:35:55,779,359,49856000,22976000,205.98,458.45,201.92,456.07,170.05,81.11,10883172.11,5190889.87,100%,100%,26,26,26
14:36:00,391,148,25024000,9472000,201.17,413.96,196.98,411.45,204.29,64.6,13074408.08,4134468.2,100%,100%,27,27,27
