Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,46,5888000,1692.93,1688.28,0.41,52088.68,100%
write,write,14,1792000,2511.57,2504.71,0.12,15853.08,100%
read,read,56,7168000,1076.84,1069.27,0.47,60168.55,100%
write,write,35,4480000,1680.71,1675.49,0.29,37605.35,100%
read,read,48,6144000,1353.56,1346.79,0.41,52865.26,100%
write,write,18,2304000,2846.67,2840.94,0.15,19824.47,100%
read,read,41,5248000,546.76,541.05,0.36,46533.9,100%
write,write,19,2432000,4755.79,4750.63,0.17,21564.49,100%
read,read,47,6016000,1507.19,1502.15,0.39,50432.57,100%
write,write,27,3456000,1794.33,1789.93,0.23,28971.9,100%
read,read,52,6656000,1067.98,1062.71,0.44,55877.83,100%
write,write,32,4096000,1986.72,1981.5,0.27,34386.36,100%
read,read,43,5504000,1371.23,1365.44,0.38,48273.93,100%
write,write,32,4096000,1720.31,1714.78,0.28,35924.78,100%
read,read,78,9984000,1053.62,1048.24,0.69,88831.95,100%
write,write,21,2688000,1438.52,1433,0.19,23916.29,100%
read,read,54,6912000,1107.2,1102.24,0.46,58668.75,100%
write,write,21,2688000,2763.05,2758.43,0.18,22815.62,100%
read,read,58,7424000,674.52,668.33,0.53,67603.99,100%
write,write,27,3456000,2618.22,2612.37,0.25,31470.82,100%
read,read,31,3968000,1450.9,1445.26,0.31,40159.5,100%
write,write,15,1920000,3588.33,3582.4,0.15,19432.02,100%
read,read,52,6656000,1063.19,1053.71,0.47,59821.15,100%
write,write,30,3840000,1865.83,1860.43,0.27,34512.2,100%
read,read,74,9472000,854.65,848.35,0.66,84566.14,100%
write,write,37,4736000,1317.84,1312.43,0.33,42283.07,100%
read,read,64,8192000,1023.95,1018.16,0.55,70200.7,100%
write,write,29,3712000,1763.97,1758.86,0.25,31809.69,100%
read,read,48,6144000,1085.08,1078.1,0.4,51471.08,100%
write,write,22,2816000,3058.36,3053.36,0.18,23590.91,100%
read,read,52,6656000,1363.63,1357.75,0.48,61922.62,100%
write,write,28,3584000,1306.14,1300.61,0.26,33342.95,100%
read,read,53,6784000,1339.6,1332.08,0.48,61156.24,100%
write,write,18,2304000,2218.17,2210.17,0.16,20770.04,100%
read,read,44,5632000,1354.86,1348.82,0.38,48062.4,100%
write,write,20,2560000,2878.3,2872.9,0.17,21846.55,100%
read,read,47,6016000,1179.38,1171.06,0.4,51330.18,100%
write,write,19,2432000,3251,3245.47,0.16,20750.5,100%
read,read,54,6912000,1620.67,1615.43,0.47,60649.14,100%
write,write,20,2560000,1322.35,1317.45,0.18,22462.64,100%
read,read,59,7552000,858.97,851.95,0.55,69827,100%
write,write,14,1792000,4105.14,4098.93,0.13,16569.12,100%
read,read,43,5504000,1954.84,1947.91,0.36,46013.14,100%
