Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,320,40960000,216.98,209.99,2.67,341532.56,100%
write,write,117,14976000,431.46,426.56,0.98,124872.84,100%
read,read,306,39168000,224.74,215.67,2.57,328560.28,100%
write,write,124,15872000,406.63,401.69,1.04,133142.08,100%
read,read,328,41984000,224.37,215.97,2.77,355038.39,100%
write,write,132,16896000,338.23,332.7,1.12,142881.3,100%
read,read,305,39040000,223.31,215.45,2.54,325539.51,100%
write,write,124,15872000,417.77,412.49,1.03,132350.49,100%
read,read,325,41600000,214.29,208.06,2.71,347088.96,100%
write,write,131,16768000,383.18,378.14,1.09,139903.55,100%
read,read,268,34304000,203.2,195.57,2.24,286446.72,100%
write,write,134,17152000,487.22,481.72,1.12,143223.36,100%
read,read,327,41856000,222.47,215.5,2.73,349566.13,100%
write,write,130,16640000,361.38,356.67,1.09,138971.25,100%
read,read,315,40320000,221.31,213.83,2.63,336479.48,100%
write,write,126,16128000,397.61,392.64,1.05,134591.79,100%
read,read,299,38272000,241.72,233.73,2.51,321170.82,100%
write,write,115,14720000,407.62,402.37,0.97,123527.24,100%
read,read,302,38656000,200.71,191.96,2.56,327279.81,100%
write,write,115,14720000,499.89,494.58,0.97,124626.42,100%
read,read,306,39168000,204.76,197.39,2.55,326890.34,100%
write,write,120,15360000,476.28,471.09,1,128192.29,100%
read,read,334,42752000,189.3,182.23,2.79,357287.91,100%
write,write,146,18688000,386.45,381.27,1.22,156179.75,100%
read,read,289,36992000,236.21,229.03,2.45,313480.9,100%
write,write,124,15872000,401.04,396.2,1.05,134503.92,100%
read,read,293,37504000,235.7,228,2.44,312908.82,100%
write,write,128,16384000,396.69,391.55,1.07,136697.37,100%
read,read,285,36480000,256.79,249.04,2.39,305696.62,100%
write,write,113,14464000,408.29,403.34,0.95,121206.03,100%
read,read,280,35840000,241.9,233.51,2.34,298898.31,100%
write,write,113,14464000,461.56,456.21,0.94,120626.82,100%
read,read,312,39936000,215.04,208.06,2.61,333756.77,100%
write,write,123,15744000,427.2,422.28,1.03,131577.19,100%
read,read,305,39040000,226.26,219.08,2.55,326817.63,100%
write,write,124,15872000,406.76,401.42,1.04,132870.12,100%
read,read,260,33280000,222.75,216.37,2.17,277472.07,100%
write,write,145,18560000,427.64,422.83,1.21,154744.04,100%
read,read,284,36352000,237.98,231.02,2.39,306222.68,100%
write,write,117,14976000,436.87,431.74,0.99,126155.12,100%
read,read,299,38272000,252.21,244.37,2.51,321594.53,100%
write,write,124,15872000,351.51,346.44,1.04,133370.31,100%
read,read,316,40448000,228.59,220.94,2.65,339514,100%
write,write,129,16512000,363.38,358.47,1.08,138599.07,100%
read,read,284,36352000,226.83,219.68,2.37,303811.86,100%
write,write,129,16512000,428.09,423,1.08,137999.05,100%
read,read,271,34688000,244.18,237.74,2.26,289578.25,100%
write,write,126,16128000,425.37,420.33,1.05,134637.86,100%
read,read,295,37760000,238.04,230.79,2.48,317007.24,100%
write,write,118,15104000,414.2,409,0.99,126802.89,100%
read,read,337,43136000,214.16,204.28,2.82,360946.55,100%
write,write,124,15872000,381.64,376.67,1.04,132811.19,100%
read,read,298,38144000,244.68,238.27,2.52,322254.7,100%
write,write,133,17024000,341.57,336.73,1.12,143825.08,100%
read,read,299,38272000,228.98,222.22,2.5,319871.62,100%
write,write,131,16768000,390.56,385.82,1.09,140144.42,100%
read,read,298,38144000,223.15,216.51,2.49,318977.77,100%
write,write,118,15104000,449.74,444.58,0.99,126306.63,100%
read,read,295,37760000,225.97,218.18,2.48,316879.54,100%
write,write,136,17408000,385.92,380.86,1.14,146086.84,100%
read,read,318,40704000,209.22,202.22,2.69,344187.86,100%
write,write,138,17664000,374.72,369.59,1.17,149364.54,100%
read,read,337,43136000,223.67,217.09,2.84,362947.94,100%
write,write,125,16000000,347.67,342.46,1.05,134624.61,100%
read,read,305,39040000,213.09,206.45,2.56,327525.02,100%
write,write,127,16256000,426.6,421.63,1.07,136379.27,100%
read,read,287,36736000,248.25,241.05,2.4,306913.4,100%
write,write,118,15104000,410.4,405.61,0.99,126187.39,100%
read,read,297,38016000,231.91,224.74,2.48,317416.32,100%
write,write,131,16768000,388.37,383.79,1.09,140005.18,100%
read,read,297,38016000,213.47,206.12,2.49,318773.74,100%
write,write,147,18816000,379.9,374.97,1.23,157776.9,100%
read,read,312,39936000,218.52,210.19,2.62,335320.49,100%
write,write,139,17792000,366.19,361.04,1.17,149389.58,100%
read,read,310,39680000,210.61,203.56,2.6,332512.11,100%
write,write,125,16000000,432.3,427.48,1.05,134077.46,100%
read,read,310,39680000,214.56,207.62,2.59,330953.49,100%
write,write,127,16256000,420.28,415.32,1.06,135584.17,100%
read,read,278,35584000,239.73,233.08,2.33,298190.78,100%
write,write,137,17536000,384.49,379.55,1.15,146950.13,100%
read,read,316,40448000,216.52,208.23,2.66,340474.25,100%
write,write,127,16256000,396.59,391.65,1.07,136836.17,100%
read,read,302,38656000,211.7,205.12,2.52,323175.57,100%
write,write,142,18176000,392.03,387.27,1.19,151956.73,100%
read,read,301,38528000,236.68,228.6,2.52,322499.1,100%
write,write,119,15232000,405.13,400.6,1,127499.64,100%
read,read,296,37888000,260.71,253.1,2.47,316686.03,100%
write,write,127,16256000,334.3,329.06,1.06,135875.43,100%
read,read,248,31744000,263.37,256.53,2.07,265121.02,100%
write,write,135,17280000,402.97,398.34,1.13,144319.91,100%
read,read,279,35712000,233.41,226.66,2.34,300080.67,100%
write,write,138,17664000,390.34,385.53,1.16,148427,100%
read,read,275,35200000,256.16,247.78,2.33,297765.07,100%
write,write,113,14464000,422.66,417.65,0.96,122354.37,100%
read,read,309,39552000,230.26,222.53,2.6,333226.62,100%
write,write,122,15616000,389.52,384.44,1.03,131565.2,100%
read,read,276,35328000,246.3,238.94,2.31,295812.5,100%
write,write,117,14976000,439.56,434.5,0.98,125398.78,100%
read,read,282,36096000,239.82,231.4,2.36,302326.75,100%
write,write,127,16256000,407.51,402.48,1.06,136154.25,100%
read,read,265,33920000,238.66,230.56,2.22,283968.19,100%
write,write,126,16128000,445.91,440.85,1.05,135018.84,100%
read,read,279,35712000,232.51,225.86,2.33,298263.64,100%
write,write,150,19200000,365.64,360.57,1.25,160356.79,100%
read,read,318,40704000,217.47,210.75,2.67,341608.34,100%
write,write,139,17792000,359.58,354.34,1.17,149319.37,100%
read,read,302,38656000,226.61,218.88,2.53,323343.18,100%
write,write,138,17664000,370.27,365.33,1.15,147752.84,100%
read,read,294,37632000,243.86,236.28,2.46,314359.7,100%
write,write,126,16128000,380.94,375.6,1.05,134725.59,100%
read,read,339,43392000,208.29,200.62,2.83,362239.96,100%
write,write,128,16384000,384.11,379.12,1.07,136774.97,100%
read,read,305,39040000,226.96,218.67,2.56,327470.08,100%
write,write,134,17152000,372.98,367.72,1.12,143872.1,100%
read,read,324,41472000,232.4,224.59,2.71,346567.5,100%
write,write,119,15232000,372.7,367.63,0.99,127288.68,100%
read,read,304,38912000,225.32,218.13,2.54,324723.99,100%
write,write,121,15488000,424.14,418.95,1.01,129248.69,100%
read,read,328,41984000,210.06,202.16,2.74,350251.94,100%
