Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,5000,640000000,75.08,69.89,212.87,27247792.93,100%
read,write,read,write,6709,2836,858752000,363008000,10.72,16.81,7.72,12.59,55.91,23.64,7157101.66,3025419.63,100%
100%
read,write,read,write,15883,6772,2033024000,866816000,17.99,28.54,13.79,24.11,132.45,56.47,16953065.81,7228207.49,100%
100%
read,write,read,write,17254,7501,2208512000,960128000,32.54,52.98,27.07,48.28,143.84,62.53,18411424.75,8004170.93,100%
100%
read,write,read,write,17756,7540,2272768000,965120000,62.82,106.42,54.55,101.58,148.07,62.88,18953023.84,8048387.6,100%
100%
read,write,read,write,18617,7965,2382976000,1019520000,122.06,195.68,114.77,190.75,155.47,66.51,19899704.64,8513773.6,100%
100%
read,write,read,write,19237,8150,2462336000,1043200000,227.69,399.79,220.27,394.74,161.17,68.28,20629448.95,8739698.22,100%
100%
read,write,read,write,20739,8940,2654592000,1144320000,385.77,800.58,378.88,795.5,175.13,75.48,22416361.2,9661260.93,100%
100%
read,write,read,write,23758,10119,3041024000,1295232000,676.21,1367.92,669.86,1362.72,203.34,86.61,26027652.74,11086229.27,100%
100%
read,write,read,write,26940,11668,3448320000,1493504000,1200.1,2215.38,1192.96,2209.79,237.15,102.64,30355084.04,13137679.26,100%
100%
cleanup,delete,14000,0,53.77,53.77,297.52,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
