Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,4,16000000,9427,5083.5,0.11,424313.14,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,5893.5,3534.5,0.05,201501.18,100%
write,write,1,4000000,27914,10374,0.03,100750.59,100%
read,read,4,16000000,7990.25,3861.25,0.07,288361.03,100%
write,write,1,4000000,23525,12859,0.02,72090.26,100%
read,read,3,12000000,9861,4613.33,0.06,224039.43,100%
write,write,1,4000000,23979,11928,0.02,74679.81,100%
read,read,1,4000000,16225,13593,0.02,87753.94,100%
write,write,1,4000000,29357,11768,0.02,87753.94,100%
read,read,5,20000000,10277.2,6229.4,0.1,389211.07,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,11893,6364.33,0.05,202822.61,100%
write,write,1,4000000,23486,10732,0.02,67607.54,100%
read,read,4,16000000,12175.5,4015.25,0.08,328528.6,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,20000000,9125.6,4190.8,0.11,438327.34,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,7284.5,4003.5,0.03,135112.31,100%
write,write,1,4000000,44637,27532,0.02,67556.16,100%
read,read,3,12000000,10784,4941,0.09,370919.88,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,16000000,8103.75,4998.25,0.07,279353.99,100%
write,write,1,4000000,24860,11389,0.02,69838.5,100%
read,read,2,8000000,11553,3676.5,0.09,346230.42,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,16000000,8572.75,4308.75,0.07,282361.25,100%
write,write,1,4000000,22373,13009,0.02,70590.31,100%
read,read,1,4000000,6880,2806,0.03,114655.89,100%
write,write,1,4000000,27941,12019,0.03,114655.89,100%
read,read,5,20000000,10779.6,6227.4,0.09,371071.28,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,16000000,7647.75,3959.5,0.07,289330.92,100%
write,write,1,4000000,24709,9797,0.02,72332.73,100%
read,read,4,16000000,8429.75,3392.5,0.07,273958.53,100%
write,write,1,4000000,24684,14546,0.02,68489.63,100%
read,read,3,12000000,8583.67,4055.33,0.06,234096.1,100%
write,write,1,4000000,25510,13460,0.02,78032.03,100%
read,read,1,4000000,6000,2829,0.02,74305.25,100%
write,write,1,4000000,47768,30848,0.02,74305.25,100%
read,read,4,16000000,7237.5,4199.75,0.07,288704.44,100%
write,write,1,4000000,26470,9231,0.02,72176.11,100%
read,read,1,4000000,5087,2650,0.02,69192.18,100%
write,write,2,8000000,26328.5,11863,0.03,138384.36,100%
read,read,6,24000000,8500,3843.33,0.12,470588.24,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,16000000,14148.75,7607.75,0.07,282710.49,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,4000000,17284,5065,0.02,78170.8,100%
write,write,1,4000000,33886,23874,0.02,78170.8,100%
read,read,4,16000000,12454,4719.75,0.08,321181.95,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,7008.5,3526,0.04,146431.64,100%
write,write,1,4000000,40615,25388,0.02,73215.82,100%
read,read,3,12000000,7867,4725.33,0.05,213477.55,100%
write,write,1,4000000,32611,21643,0.02,71159.18,100%
read,read,2,8000000,11894,3311.5,0.04,152479.7,100%
write,write,1,4000000,28611,13442,0.02,76239.85,100%
read,read,2,8000000,8209,3337.5,0.04,144284.53,100%
