Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,6,24000000,8026.17,4363,0.1,401895.61,100%
write,write,1,4000000,11559,5296,0.02,66982.6,100%
read,read,1,4000000,7491,3142,0.02,79173.43,100%
write,write,3,12000000,14343.33,8204,0.06,237520.29,100%
read,read,5,20000000,6300.8,2428.4,0.1,412898.96,100%
write,write,1,4000000,16932,8563,0.02,82579.79,100%
read,read,2,8000000,5814.5,2419.5,0.04,145340.92,100%
write,write,3,12000000,14471.33,8476,0.05,218011.37,100%
read,read,4,16000000,10130.75,2467,0.07,272456.36,100%
write,write,1,4000000,18202,11211,0.02,68114.09,100%
read,read,4,16000000,5672.25,2401,0.07,297419.88,100%
write,write,2,8000000,15553.5,7926.5,0.04,148709.94,100%
read,read,2,8000000,10289,7083.5,0.04,158440.94,100%
write,write,2,8000000,14956.5,7547.5,0.04,158440.94,100%
read,read,1,4000000,4245,1298,0.02,80749.35,100%
write,write,3,12000000,15096.33,8844,0.06,242248.06,100%
read,read,1,4000000,4597,2056,0.02,69720.42,100%
write,write,3,12000000,17591.33,10436,0.05,209161.26,100%
read,read,5,20000000,6170.2,3561.6,0.09,343896.69,100%
write,write,2,8000000,13653,7144,0.03,137558.68,100%
read,read,4,16000000,5106,2066.75,0.08,322145.49,100%
write,write,1,4000000,29243,21865,0.02,80536.37,100%
read,read,2,8000000,4585.5,1714,0.03,138159.71,100%
write,write,2,8000000,24366.5,16270,0.03,138159.71,100%
read,read,6,24000000,6311.5,2661.17,0.11,432588.32,100%
write,write,1,4000000,17611,10866,0.02,72098.05,100%
read,read,3,12000000,4478.67,1813.33,0.06,233658.51,100%
write,write,1,4000000,37920,30042,0.02,77886.17,100%
read,read,3,12000000,6371.33,2443.33,0.06,220815.55,100%
write,write,2,8000000,17614.5,10563.5,0.04,147210.36,100%
read,read,5,20000000,8060.4,2073.2,0.12,496253.29,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,6,24000000,5177.33,2050.17,0.1,405364.32,100%
write,write,2,8000000,14071,6951.5,0.03,135121.44,100%
read,read,3,12000000,4728.33,2089,0.05,202319.94,100%
write,write,3,12000000,15042.33,8371,0.05,202319.94,100%
read,read,5,20000000,7991.4,2191.2,0.09,365657.45,100%
write,write,1,4000000,14739,6529,0.02,73131.49,100%
read,read,5,20000000,8865.6,5087.2,0.09,349552.57,100%
write,write,1,4000000,12888,4797,0.02,69910.51,100%
read,read,5,20000000,5202.6,2251.6,0.09,374090.49,100%
write,write,2,8000000,13723.5,6400,0.04,149636.2,100%
read,read,7,28000000,8427.14,2622.43,0.12,474656.72,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,19259.5,6702,0.04,149927.85,100%
write,write,1,4000000,14840,7991,0.02,74963.92,100%
read,read,6,24000000,9902.67,5001.67,0.1,403931.6,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,11523,2701,0.06,246355.98,100%
write,write,1,4000000,14141,7589,0.02,82118.66,100%
read,read,5,20000000,8297,1711,0.09,371691.94,100%
write,write,1,4000000,12323,5923,0.02,74338.39,100%
read,read,4,16000000,7962.75,2030.5,0.07,268029.15,100%
write,write,2,8000000,13921.5,6381,0.03,134014.57,100%
read,read,3,12000000,10221.67,1845,0.05,203141.93,100%
write,write,1,4000000,28407,22206,0.02,67713.98,100%
read,read,5,20000000,9145.2,2915,0.08,333834.08,100%
write,write,1,4000000,14183,6808,0.02,66766.82,100%
read,read,4,16000000,11641,3192.25,0.09,343613.09,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,19639,6470.67,0.05,203676.36,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,3,12000000,10561,3460.67,0.05,200538.11,100%
write,write,2,8000000,14078,6501.5,0.03,133692.07,100%
read,read,4,16000000,8954.75,2138.25,0.08,323082.2,100%
write,write,1,4000000,13703,5791,0.02,80770.55,100%
read,read,4,16000000,6482.5,2638.5,0.07,288907.75,100%
write,write,2,8000000,14725.5,7873,0.04,144453.87,100%
read,read,7,28000000,7230.43,3937.57,0.14,553206.62,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,1,4000000,6842,2851,0.02,86324.1,100%
write,write,2,8000000,19747.5,12888,0.04,172648.21,100%
read,read,2,8000000,5282.5,2703.5,0.04,151796.9,100%
write,write,2,8000000,21068.5,13894.5,0.04,151796.9,100%
read,read,5,20000000,8560.6,1881.6,0.09,341915.41,100%
write,write,1,4000000,15690,8293,0.02,68383.08,100%
read,read,1,4000000,5366,2915,0.02,72005.9,100%
write,write,2,8000000,25092.5,18385,0.04,144011.81,100%
read,read,4,16000000,10089.5,6043.75,0.1,396451.76,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,4,16000000,8395.25,2226.75,0.08,332564.28,100%
write,write,1,4000000,14529,6525,0.02,83141.07,100%
read,read,4,16000000,11873.75,2849,0.08,336877.57,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,5,20000000,6142.4,2950.6,0.11,437024.74,100%
write,write,1,4000000,15052,6879,0.02,87404.95,100%
read,read,3,12000000,4289.67,1735.33,0.07,288836.47,100%
write,write,2,8000000,14338.5,8111.5,0.05,192557.65,100%
read,read,4,16000000,8429.75,2115,0.07,270183.56,100%
write,write,2,8000000,12750,5368,0.03,135091.78,100%
read,read,3,12000000,5640.33,2100,0.05,201015.13,100%
write,write,3,12000000,14258.67,6496.33,0.05,201015.13,100%
read,read,6,24000000,5933.33,2347.17,0.12,472599.1,100%
write,write,1,4000000,15181,7482,0.02,78766.52,100%
read,read,2,8000000,9924.5,1641,0.06,240818.78,100%
write,write,1,4000000,13371,6707,0.03,120409.39,100%
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,8000000,26494,20154.5,0.04,150977.58,100%
read,read,5,20000000,5655.8,2347.6,0.09,371850.89,100%
write,write,2,8000000,12753,5197,0.04,148740.36,100%
read,read,7,28000000,7819.57,2378.71,0.13,511536.99,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,2,8000000,11250,8088.5,0.04,159766.74,100%
write,write,2,8000000,13786.5,6318,0.04,159766.74,100%
read,read,6,24000000,7108.67,2163,0.11,421259.57,100%
write,write,1,4000000,14320,6224,0.02,70209.93,100%
read,read,6,24000000,5053.5,2047.83,0.1,404517.11,100%
write,write,2,8000000,14504.5,6451,0.03,134839.04,100%
read,read,1,4000000,4513,1462,0.03,110448.42,100%
write,write,2,8000000,15851.5,9851,0.06,220896.84,100%
read,read,1,4000000,6389,1931,0.02,76625.42,100%
write,write,3,12000000,15270.33,7825,0.06,229876.25,100%
read,read,5,20000000,6428.8,2029,0.11,429064.85,100%
write,write,1,4000000,14469,6666,0.02,85812.97,100%
read,read,3,12000000,5038.33,2656.67,0.05,200150.11,100%
write,write,2,8000000,22419,14728,0.03,133433.41,100%
read,read,7,28000000,6971,2285.43,0.14,573794.01,100%
write,write,0,0,N/A,N/A,0,0,N/A
read,read,0,0,N/A,N/A,0,0,N/A
write,write,2,8000000,28315,22423.5,0.04,141267.88,100%
read,read,7,28000000,6101.43,2182.43,0.12,484027.11,100%
write,write,1,4000000,15138,7014,0.02,69146.73,100%
read,read,4,16000000,7134.75,3563,0.09,352904.85,100%
write,write,1,4000000,16799,10457,0.02,88226.21,100%
read,read,5,20000000,9142.8,6360.8,0.08,333661.43,100%
write,write,1,4000000,14226,6437,0.02,66732.29,100%
read,read,5,20000000,9026.8,3412.4,0.08,336961.28,100%
write,write,1,4000000,14220,6788,0.02,67392.26,100%
read,read,2,8000000,6203.5,2410,0.05,183958.79,100%
write,write,2,8000000,15540.5,8705,0.05,183958.79,100%
read,read,5,20000000,6225.4,2379.8,0.09,343719.39,100%
write,write,2,8000000,13530,6352,0.03,137487.75,100%
read,read,4,16000000,10548,3746,0.07,282540.75,100%
write,write,1,4000000,14437,7287,0.02,70635.19,100%
read,read,4,16000000,6558.5,2036,0.07,294133.87,100%
write,write,2,8000000,14081.5,6668.5,0.04,147066.93,100%
read,read,8,32000000,5480,2719.38,0.14,558971.49,100%
write,write,1,4000000,13408,6034,0.02,69871.44,100%
