Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,74,296000000,559.31,86.84,1.24,4953063.03,100%
write,write,36,144000000,510.22,164.61,0.6,2409598.23,100%
read,read,75,300000000,532.55,86.29,1.26,5034063.83,100%
write,write,41,164000000,479.17,129.54,0.69,2751954.89,100%
read,read,80,320000000,525.14,76,1.34,5369577.98,100%
write,write,35,140000000,502.29,196.71,0.59,2349190.37,100%
read,read,82,328000000,516.76,69.1,1.38,5525606.47,100%
write,write,35,140000000,485.11,167.63,0.59,2358490.57,100%
read,read,94,376000000,471,63.71,1.57,6296469.96,100%
write,write,31,124000000,498,141.55,0.52,2076495.41,100%
read,read,82,328000000,536.79,78.43,1.38,5513068.33,100%
write,write,36,144000000,429.86,157.19,0.61,2420371.46,100%
read,read,76,304000000,552.26,88.64,1.28,5109673.08,100%
write,write,40,160000000,438,126.25,0.67,2689301.62,100%
read,read,90,360000000,501.33,86.46,1.51,6048183.86,100%
write,write,29,116000000,496.45,146.76,0.49,1948859.25,100%
