Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,380,1520000000,1063.7,339.19,0.94,3760235.51,100%
prepare,write,380,1520000000,1001.86,230.14,1,3992131.3,100%
prepare,write,380,1520000000,1059.37,395.3,0.94,3775628.32,100%
prepare,write,380,1520000000,1065.31,275.77,0.94,3754523.34,100%
prepare,write,380,1520000000,1050.25,394.79,0.95,3808302.1,100%
prepare,write,380,1520000000,1052.26,294.32,0.95,3801064.3,100%
prepare,write,380,1520000000,1064.37,357.19,0.94,3757781.33,100%
prepare,write,380,1520000000,1041.11,310.31,0.96,3841740.51,100%
prepare,write,380,1520000000,1064.17,359.25,0.94,3758515.39,100%
prepare,write,380,1520000000,1038.82,364.66,0.96,3850167.68,100%
prepare,write,380,1520000000,1059.84,261.91,0.94,3773912.83,100%
prepare,write,380,1520000000,1017.01,343.56,0.98,3932811.03,100%
prepare,write,360,1440000000,1075.84,432.35,0.93,3717683.26,100%
prepare,write,360,1440000000,1050.27,319.84,0.95,3808214.11,100%
prepare,write,360,1440000000,1111.2,416.36,0.9,3599505.07,100%
prepare,write,360,1440000000,1050.69,406.41,0.95,3806754.35,100%
