Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,18,72000000,1611.83,392.22,0.3,1201582.08,100%
write,write,15,60000000,2060.2,1136.73,0.25,1001318.4,100%
read,read,24,96000000,1653.75,341.17,0.41,1629632.14,100%
write,write,9,36000000,2135,814.89,0.15,611112.05,100%
read,read,24,96000000,1953.42,450.25,0.4,1619105.44,100%
write,write,5,20000000,2481.6,1288.4,0.08,337313.63,100%
read,read,20,80000000,1770.5,467.1,0.34,1347845.13,100%
write,write,12,48000000,1995.08,982.83,0.2,808707.08,100%
read,read,13,52000000,1422,200.15,0.22,888160.14,100%
write,write,17,68000000,2356.47,1248.53,0.29,1161440.19,100%
read,read,22,88000000,1749.32,475.36,0.38,1521228.05,100%
write,write,12,48000000,1613.42,518.58,0.21,829760.75,100%
read,read,26,104000000,1724,350.5,0.44,1756015.2,100%
write,write,11,44000000,1308.91,391.27,0.19,742929.51,100%
read,read,26,104000000,1540.46,293.5,0.44,1763070.46,100%
write,write,13,52000000,1456.23,544.15,0.22,881535.23,100%
read,read,24,96000000,1450.33,258.79,0.4,1606371.94,100%
write,write,14,56000000,1781.93,722.14,0.23,937050.3,100%
read,read,30,120000000,1474.33,241.47,0.51,2027986.21,100%
write,write,11,44000000,1358.27,376.36,0.19,743594.94,100%
read,read,27,108000000,1432.41,266.26,0.46,1827380.25,100%
write,write,11,44000000,1856.73,878.55,0.19,744488.25,100%
read,read,24,96000000,1588.08,411.29,0.4,1603956.43,100%
write,write,10,40000000,2173.6,704.8,0.17,668315.18,100%
read,read,24,96000000,1763.25,528.29,0.4,1615971.18,100%
write,write,7,28000000,2441.29,1308.14,0.12,471324.93,100%
read,read,31,124000000,1460.48,300.52,0.52,2078374.84,100%
write,write,6,24000000,2397.83,1188.67,0.1,402266.1,100%
read,read,27,108000000,1541.52,351.81,0.45,1813632.47,100%
write,write,10,40000000,1792.8,794.5,0.17,671715.73,100%
read,read,24,96000000,1833.75,538.96,0.41,1642598.04,100%
write,write,9,36000000,1603.56,596.44,0.15,615974.27,100%
read,read,20,80000000,1800.6,310,0.35,1384634.02,100%
write,write,9,36000000,2418.11,1185.44,0.16,623085.31,100%
read,read,30,120000000,1705.83,503.77,0.52,2063876.99,100%
write,write,4,16000000,1741.75,670.5,0.07,275183.6,100%
read,read,27,108000000,1511.67,360.37,0.45,1802794.33,100%
write,write,8,32000000,2386.12,1314.12,0.13,534161.28,100%
read,read,24,96000000,1748.25,439.92,0.41,1630074.88,100%
write,write,7,28000000,2418.86,1271.71,0.12,475438.51,100%
read,read,20,80000000,1966.5,528.3,0.35,1397453.14,100%
write,write,11,44000000,1628.73,646.55,0.19,768599.23,100%
read,read,32,128000000,1584.44,348.88,0.53,2133546.69,100%
write,write,7,28000000,1327.29,417.86,0.12,466713.34,100%
read,read,23,92000000,1781.7,563.09,0.39,1556604.57,100%
write,write,11,44000000,1647.55,739.27,0.19,744463.06,100%
read,read,28,112000000,1763.93,333.43,0.47,1885204.51,100%
write,write,6,24000000,1669.67,581.33,0.1,403972.4,100%
read,read,22,88000000,1591.59,496.27,0.38,1527698.21,100%
write,write,10,40000000,2258.7,1313.3,0.17,694408.28,100%
read,read,28,112000000,1523.86,436.96,0.47,1897243.91,100%
write,write,8,32000000,2045.62,868.88,0.14,542069.69,100%
read,read,25,100000000,1917.96,346.52,0.43,1701056.36,100%
write,write,8,32000000,1354.5,543.62,0.14,544338.03,100%
read,read,27,108000000,1807.96,447.89,0.46,1843632.64,100%
write,write,7,28000000,1394.57,522.86,0.12,477978.83,100%
read,read,24,96000000,1619.67,303.38,0.4,1607394.01,100%
write,write,12,48000000,1737.67,781.92,0.2,803697.01,100%
read,read,21,84000000,1896.43,329.71,0.35,1401004.05,100%
write,write,10,40000000,2013.1,896.8,0.17,667144.79,100%
read,read,17,68000000,2150.47,731.06,0.29,1160726.48,100%
write,write,9,36000000,2447.22,1037.89,0.15,614502.25,100%
read,read,23,92000000,1733.09,366.7,0.38,1536945.15,100%
write,write,11,44000000,1817.73,669.27,0.18,735060.73,100%
