Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,31,124000,805.26,804.77,0.54,2140.03,100%
write,write,14,56000,2355.5,2355.5,0.24,966.47,100%
read,read,31,124000,1186.87,1186.32,0.52,2080.99,100%
write,write,11,44000,2071.09,2071.09,0.18,738.42,100%
read,read,32,128000,888.53,888.09,0.55,2188.15,100%
write,write,8,32000,3757.88,3757.88,0.14,547.04,100%
read,read,36,144000,1042.56,1042.08,0.6,2402.08,100%
write,write,8,32000,2801.75,2801.75,0.13,533.8,100%
read,read,19,76000,1065.63,1064.89,0.32,1277.16,100%
write,write,12,48000,3271.58,3271.58,0.2,806.63,100%
read,read,17,68000,1181.41,1181,0.29,1152.5,100%
write,write,12,48000,3243,3243,0.2,813.53,100%
read,read,28,112000,1006.21,1005.57,0.48,1905.25,100%
write,write,11,44000,2782.64,2782.64,0.19,748.49,100%
read,read,33,132000,903.85,903.33,0.55,2205.77,100%
write,write,10,40000,3001.5,3001.5,0.17,668.42,100%
read,read,30,120000,873.93,873.17,0.53,2114.2,100%
write,write,12,48000,2545,2545,0.21,845.68,100%
read,read,32,128000,768.88,768.31,0.55,2188.45,100%
write,write,13,52000,2606.38,2606.38,0.22,889.06,100%
read,read,27,108000,1043.93,1042.96,0.49,1947.77,100%
write,write,8,32000,3407.75,3407.75,0.14,577.12,100%
read,read,36,144000,1100.25,1099.61,0.64,2562.28,100%
write,write,11,44000,1507.91,1507.91,0.2,782.92,100%
read,read,31,124000,977.87,977.23,0.54,2158.1,100%
write,write,10,40000,2714.4,2714.4,0.17,696.16,100%
read,read,21,84000,1514.43,1513.67,0.35,1403.18,100%
write,write,7,28000,4008.43,4008.43,0.12,467.73,100%
read,read,23,92000,1072.09,1071.35,0.4,1595.67,100%
write,write,16,64000,2062.12,2062.12,0.28,1110.03,100%
read,read,38,152000,748,747.5,0.64,2574.13,100%
write,write,12,48000,2551.75,2551.75,0.2,812.88,100%
read,read,27,108000,912.56,911.33,0.45,1817.69,100%
write,write,14,56000,2483.93,2483.93,0.24,942.51,100%
read,read,28,112000,1238.54,1237.07,0.49,1956.54,100%
write,write,11,44000,2051.27,2051.27,0.19,768.64,100%
read,read,28,112000,978.86,978.32,0.49,1971.73,100%
write,write,11,44000,2672.18,2672.18,0.19,774.61,100%
read,read,26,104000,960.96,960.38,0.44,1770.66,100%
write,write,10,40000,3375,3375,0.17,681.02,100%
read,read,22,88000,694.32,693.64,0.4,1612.7,100%
write,write,11,44000,3571.82,3571.82,0.2,806.35,100%
read,read,36,144000,949.81,949.19,0.62,2482.76,100%
write,write,9,36000,2645,2645,0.16,620.69,100%
read,read,16,64000,1310.44,1309.75,0.29,1167.97,100%
write,write,11,44000,3075.18,3075.18,0.2,802.98,100%
read,read,39,156000,975.38,974.64,0.66,2646.49,100%
write,write,8,32000,2613.12,2613.12,0.14,542.87,100%
read,read,27,108000,838.96,838.48,0.46,1842.97,100%
write,write,12,48000,2995.58,2995.58,0.2,819.1,100%
read,read,27,108000,1045.74,1044.93,0.46,1851.34,100%
write,write,11,44000,2736.45,2736.45,0.19,754.25,100%
read,read,23,92000,1246.83,1246.39,0.4,1609.15,100%
write,write,9,36000,3166.22,3166.22,0.16,629.67,100%
read,read,21,84000,844.43,843.71,0.35,1416.74,100%
write,write,16,64000,2597.38,2597.38,0.27,1079.42,100%
read,read,33,132000,903.76,903.21,0.56,2235.77,100%
write,write,10,40000,2921.6,2921.6,0.17,677.51,100%
read,read,31,124000,932.94,932.42,0.53,2114.09,100%
write,write,16,64000,1858,1858,0.27,1091.14,100%
read,read,34,136000,1031.41,1030.76,0.57,2266.82,100%
write,write,12,48000,2077.25,2077.25,0.2,800.05,100%
read,read,24,96000,1141.96,1141,0.41,1622.01,100%
write,write,12,48000,2648.08,2648.08,0.2,811,100%
read,read,23,92000,1464.65,1464.39,0.4,1609.09,100%
write,write,9,36000,2609.78,2609.78,0.16,629.65,100%
read,read,27,108000,884.78,884.07,0.46,1855.38,100%
write,write,11,44000,3120,3120,0.19,755.9,100%
read,read,35,140000,938.14,937.37,0.59,2361.87,100%
write,write,14,56000,1888.57,1888.57,0.24,944.75,100%
read,read,28,112000,780.93,780.57,0.5,2006.45,100%
write,write,11,44000,3086.45,3086.45,0.2,788.25,100%
read,read,37,148000,863.86,863.22,0.62,2480.6,100%
write,write,8,32000,3462.5,3462.5,0.13,536.35,100%
read,read,28,112000,1049.86,1049.21,0.48,1901.04,100%
write,write,16,64000,1844.69,1844.69,0.27,1086.31,100%
read,read,18,72000,1044.5,1043.67,0.3,1213.22,100%
write,write,15,60000,2702.87,2702.87,0.25,1011.02,100%
read,read,28,112000,1045.5,1045.04,0.47,1884.98,100%
write,write,9,36000,3349.11,3349.11,0.15,605.89,100%
read,read,22,88000,1295.36,1294.5,0.39,1566.56,100%
write,write,11,44000,2515.91,2515.91,0.2,783.28,100%
read,read,26,104000,1178.81,1177.85,0.44,1745.08,100%
write,write,10,40000,2894.6,2894.6,0.17,671.19,100%
read,read,34,136000,948.82,948.15,0.58,2301.18,100%
write,write,12,48000,2236.58,2236.58,0.2,812.18,100%
read,read,22,88000,1121.09,1120.59,0.37,1480.71,100%
write,write,13,52000,2674.38,2674.38,0.22,874.96,100%
read,read,26,104000,867.35,866.85,0.44,1766.78,100%
write,write,13,52000,2793.31,2793.31,0.22,883.39,100%
read,read,25,100000,956.12,955.32,0.43,1708.91,100%
write,write,11,44000,3146.64,3146.64,0.19,751.92,100%
read,read,23,92000,1307.96,1307.3,0.39,1557.58,100%
write,write,9,36000,3220.22,3220.22,0.15,609.49,100%
read,read,33,132000,1099.76,1099.12,0.58,2310.52,100%
write,write,9,36000,2315.33,2315.33,0.16,630.14,100%
read,read,26,104000,1052.65,1052.12,0.44,1749.05,100%
write,write,12,48000,2674.25,2674.25,0.2,807.25,100%
read,read,20,80000,1139,1138.25,0.33,1335.43,100%
write,write,11,44000,3375.09,3375.09,0.18,734.48,100%
read,read,33,132000,1119.03,1118.33,0.55,2213.39,100%
write,write,10,40000,2270.9,2270.9,0.17,670.72,100%
read,read,28,112000,1064.46,1063.54,0.48,1911.85,100%
write,write,11,44000,2615.91,2615.91,0.19,751.08,100%
read,read,26,104000,1142.15,1141.38,0.44,1762.11,100%
write,write,11,44000,2665.55,2665.55,0.19,745.51,100%
read,read,25,100000,1057.24,1056.96,0.42,1698.95,100%
write,write,11,44000,2948.09,2948.09,0.19,747.54,100%
read,read,25,100000,963.04,962.52,0.42,1694.48,100%
write,write,11,44000,3176.09,3176.09,0.19,745.57,100%
read,read,31,124000,978.32,977.87,0.57,2269.65,100%
