Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
16:35:42,611,260,78208000,33280000,20.55,28.73,16.31,24.38,121.85,51.85,15596708.81,6637173.86,100%,100%,0,0,0
16:35:47,555,229,71040000,29312000,21.99,34.35,17.41,30.25,110.44,45.58,14136875.9,5833661.38,100%,100%,1,1,1
16:35:52,544,238,69632000,30464000,22.13,33.63,17.58,29.42,108.45,47.45,13881323.55,6073308.33,100%,100%,2,2,2
16:35:57,525,220,67200000,28160000,22.87,36.37,18.08,32.09,104.86,43.94,13421786.42,5623995.08,100%,100%,3,3,3
16:36:02,527,240,67456000,30720000,21.87,35.48,17.08,31.27,105.06,47.84,13447595.7,6123154.1,100%,100%,4,4,4
16:36:07,512,221,65536000,28288000,22.62,38.12,17.97,33.66,102.26,44.13,13088728.01,5648701.18,100%,100%,5,5,5
16:36:12,297,104,38016000,13312000,22.62,32.87,18.21,28.33,58.54,20.51,7493744.87,2624810.14,100%,100%,6,6,6
16:36:17,491,242,62848000,30976000,23.69,35.85,19.07,31.41,143.49,71.43,18366847.49,9142637.9,100%,100%,7,7,7
16:36:22,538,224,68864000,28672000,22.37,35.65,17.27,31.21,107.39,44.71,13745299.46,5723023.82,100%,100%,8,8,8
16:36:27,446,153,57088000,19584000,21.52,35.5,17.01,31.08,88.94,30.5,11383872.16,3904153.4,100%,100%,9,9,9
16:36:32,537,223,68736000,28544000,23.39,33.94,17.63,29.6,130.83,54.05,16745965.24,6917810.85,100%,100%,10,10,10
16:36:37,476,220,60928000,28160000,22.86,37.46,18.22,33.22,99.44,46.03,12728674.43,5891931.2,100%,100%,11,11,11
