Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,88,11264000,381.09,370.47,1.48,189466.96,100%
write,write,27,3456000,959.67,954.15,0.45,58131.91,100%
read,read,61,7808000,474.15,467.39,1.02,130885.93,100%
write,write,34,4352000,903.74,898.82,0.57,72952.81,100%
read,read,73,9344000,535.16,525.36,1.23,157569.01,100%
write,write,21,2688000,963.43,957.48,0.35,45328.07,100%
read,read,60,7680000,429.07,419.48,1.01,129138.57,100%
write,write,25,3200000,1349.04,1344.28,0.42,53807.74,100%
read,read,60,7680000,396.87,388.25,1.01,129900.88,100%
write,write,31,3968000,1138.94,1133.42,0.52,67115.46,100%
read,read,78,9984000,272.21,267.32,1.33,170757.15,100%
write,write,33,4224000,1128.24,1122.48,0.56,72243.41,100%
read,read,71,9088000,419.18,408.73,1.19,152455.08,100%
write,write,28,3584000,1065.93,1060.18,0.47,60123.13,100%
read,read,68,8704000,454.69,444.94,1.15,146987.3,100%
write,write,27,3456000,1048.04,1042,0.46,58362.6,100%
read,read,71,9088000,445.66,435.75,1.18,151524.75,100%
write,write,32,4096000,885.38,880.88,0.53,68292.85,100%
read,read,70,8960000,524.4,516.53,1.17,149605.12,100%
write,write,24,3072000,965.83,959.5,0.4,51293.18,100%
read,read,54,6912000,549.57,543.06,0.91,115978.99,100%
write,write,27,3456000,1107.85,1102.19,0.45,57989.5,100%
read,read,70,8960000,467.86,459.14,1.19,151774.37,100%
write,write,28,3584000,938.64,933.5,0.47,60709.75,100%
read,read,67,8576000,471.16,462.46,1.12,142978.61,100%
write,write,30,3840000,947,942.27,0.5,64020.27,100%
read,read,66,8448000,476.21,466.36,1.13,144279.54,100%
write,write,21,2688000,1291.52,1286.24,0.36,45907.13,100%
read,read,65,8320000,424.97,414.92,1.09,139270.17,100%
write,write,29,3712000,1107.31,1102.52,0.49,62135.92,100%
read,read,62,7936000,459.03,450.16,1.05,134469.73,100%
write,write,28,3584000,1091.21,1085.75,0.47,60728.26,100%
read,read,40,5120000,452.8,446.18,0.67,85907.48,100%
write,write,38,4864000,1091.68,1087.26,0.64,81612.11,100%
read,read,52,6656000,521.31,512.33,0.88,113164.56,100%
write,write,27,3456000,1174.3,1169.67,0.46,58758.52,100%
read,read,56,7168000,467.84,458.54,0.95,121892.32,100%
write,write,33,4224000,988.03,983.61,0.56,71829.41,100%
read,read,68,8704000,475.66,468.35,1.14,145556.71,100%
write,write,21,2688000,1307.24,1300.1,0.35,44951.34,100%
read,read,67,8576000,352.85,342.25,1.12,143699.73,100%
write,write,31,3968000,1162.55,1158.03,0.52,66487.94,100%
read,read,70,8960000,407.89,399.91,1.17,150282.62,100%
write,write,32,4096000,970.75,964.66,0.54,68700.63,100%
read,read,80,10240000,410.09,399.4,1.35,172280.36,100%
write,write,34,4352000,783.15,778.59,0.57,73219.15,100%
read,read,70,8960000,349.23,339.07,1.18,150434.01,100%
write,write,26,3328000,1350.35,1345.31,0.44,55875.49,100%
read,read,57,7296000,486.28,477.81,0.95,121823.34,100%
write,write,32,4096000,1005.12,1000.47,0.53,68392.05,100%
read,read,63,8064000,480.83,467.35,1.06,135565.87,100%
write,write,27,3456000,1081.15,1076.26,0.45,58099.66,100%
read,read,73,9344000,497.22,487.42,1.22,156437.3,100%
write,write,21,2688000,1115.81,1110.48,0.35,45002.51,100%
read,read,61,7808000,486.16,477.39,1.03,132368.15,100%
write,write,28,3584000,1047.43,1040.68,0.47,60759.15,100%
read,read,62,7936000,475.27,469.79,1.04,132726.79,100%
write,write,29,3712000,1045.59,1039.24,0.49,62081.88,100%
read,read,75,9600000,367.29,357.53,1.28,163749.87,100%
write,write,29,3712000,1071.62,1067.03,0.49,63316.62,100%
read,read,71,9088000,518.39,509.61,1.21,154723.6,100%
write,write,27,3456000,812.11,806.7,0.46,58838.55,100%
read,read,76,9728000,469.89,461.67,1.28,163994.67,100%
write,write,25,3200000,944.24,938.72,0.42,53945.62,100%
read,read,71,9088000,369.99,359.28,1.2,153874.81,100%
write,write,30,3840000,1092.97,1088.13,0.51,65017.52,100%
read,read,58,7424000,444.79,437.45,0.97,124080.76,100%
write,write,25,3200000,1361.32,1356.28,0.42,53483.09,100%
read,read,69,8832000,460.43,451.43,1.15,147458.05,100%
write,write,29,3712000,969.69,964.45,0.48,61975.12,100%
read,read,84,10752000,452.42,444.46,1.4,179409.31,100%
write,write,21,2688000,1044.05,1039.9,0.35,44852.33,100%
read,read,70,8960000,471.36,464.29,1.18,150570.52,100%
write,write,26,3328000,1019.54,1015.19,0.44,55926.19,100%
read,read,75,9600000,416.25,408.81,1.25,160034.67,100%
write,write,31,3968000,927.9,922.55,0.52,66147.67,100%
read,read,71,9088000,469.56,461.58,1.2,153226.21,100%
write,write,24,3072000,1082.04,1076.46,0.4,51794.78,100%
read,read,61,7808000,491.89,483.64,1.03,131849.58,100%
write,write,28,3584000,1043.29,1039.04,0.47,60521.12,100%
read,read,65,8320000,488.52,479.77,1.11,142458.44,100%
write,write,28,3584000,951.61,946.61,0.48,61366.71,100%
read,read,68,8704000,539.49,530.76,1.14,145868.95,100%
write,write,19,2432000,1209.58,1203.89,0.32,40757.5,100%
read,read,70,8960000,378.33,369.47,1.18,151553.59,100%
write,write,31,3968000,1052.74,1048.26,0.52,67116.59,100%
read,read,73,9344000,399.37,388.33,1.23,157569.01,100%
write,write,26,3328000,1159.42,1154.31,0.44,56120.47,100%
read,read,70,8960000,430.63,422.14,1.19,152274.77,100%
write,write,30,3840000,956.43,951.5,0.51,65260.62,100%
read,read,58,7424000,394.83,384.24,0.97,124138.85,100%
write,write,36,4608000,1025.06,1018.33,0.6,77051.7,100%
read,read,67,8576000,483.45,473.16,1.13,145011.84,100%
write,write,27,3456000,990.59,986,0.46,58437.61,100%
read,read,60,7680000,509.83,501.83,1.01,129369.16,100%
write,write,22,2816000,1307.91,1298.41,0.37,47435.36,100%
read,read,60,7680000,420.53,412.9,1,128183.73,100%
write,write,29,3712000,1195.76,1190.72,0.48,61955.47,100%
read,read,68,8704000,460.1,450.99,1.17,149294.18,100%
write,write,32,4096000,844.03,837.88,0.55,70256.08,100%
read,read,72,9216000,423.93,416.57,1.2,153843.59,100%
write,write,27,3456000,1087.96,1080.74,0.45,57691.34,100%
read,read,55,7040000,479.95,472.16,0.92,117668.69,100%
write,write,23,2944000,1453.35,1448.35,0.38,49206.91,100%
read,read,73,9344000,403.36,394.34,1.24,158426.59,100%
write,write,33,4224000,894.97,889.88,0.56,71617.5,100%
read,read,65,8320000,358.83,349.97,1.1,140272.79,100%
write,write,32,4096000,1124.41,1118.84,0.54,69057.37,100%
read,read,51,6528000,525.31,518.65,0.85,109187.62,100%
write,write,26,3328000,1269,1263.23,0.43,55664.27,100%
read,read,71,9088000,413.25,403.56,1.19,152683.04,100%
write,write,30,3840000,1005.87,1000.43,0.5,64513.96,100%
read,read,69,8832000,534.03,524.42,1.15,147212.27,100%
write,write,16,2048000,1446.56,1442.12,0.27,34136.18,100%
read,read,64,8192000,454.86,447.31,1.08,137622.85,100%
write,write,31,3968000,981.03,976.06,0.52,66661.07,100%
read,read,52,6656000,425.58,415.21,0.87,111046.23,100%
write,write,29,3712000,1303.69,1297.76,0.48,61929.63,100%
read,read,74,9472000,392.38,386.18,1.24,158928.84,100%
write,write,36,4608000,848.86,842.08,0.6,77316.73,100%
read,read,77,9856000,458.27,447.95,1.3,166331.96,100%
write,write,26,3328000,921.73,916,0.44,56164.04,100%
read,read,76,9728000,406.66,399.12,1.3,165913.39,100%
write,write,25,3200000,1109,1104.16,0.43,54576.77,100%
read,read,65,8320000,435.57,426.89,1.11,141530.3,100%
write,write,29,3712000,1050.76,1045.41,0.49,63144.29,100%
read,read,74,9472000,464.58,455.65,1.23,157877.19,100%
write,write,22,2816000,1164.27,1158.68,0.37,46936.46,100%
read,read,52,6656000,521.9,511.48,0.89,114264.13,100%
write,write,25,3200000,1244.4,1239.32,0.43,54934.68,100%
read,read,78,9984000,431.08,422.72,1.31,167474.63,100%
write,write,21,2688000,1237.57,1230.81,0.35,45089.32,100%
read,read,51,6528000,504.88,495.33,0.87,111492.54,100%
write,write,30,3840000,1093.33,1088.93,0.51,65583.85,100%
