Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,1500,0,70.65,70.65,14.15,0,100%
cleanup,delete,1500,0,69.86,69.86,14.31,0,100%
cleanup,delete,1500,0,70.52,70.52,14.18,0,100%
cleanup,delete,1500,0,70,70,14.28,0,100%
cleanup,delete,1500,0,61.45,61.45,16.27,0,100%
cleanup,delete,1500,0,64,64,15.62,0,100%
cleanup,delete,1500,0,66.42,66.42,15.05,0,100%
cleanup,delete,1500,0,67.24,67.24,14.87,0,100%
cleanup,delete,1500,0,68.9,68.9,14.51,0,100%
cleanup,delete,1500,0,68.16,68.16,14.67,0,100%
cleanup,delete,1500,0,67.9,67.9,14.73,0,100%
cleanup,delete,1500,0,68.24,68.24,14.65,0,100%
cleanup,delete,1500,0,68.58,68.58,14.58,0,100%
cleanup,delete,1500,0,68.76,68.76,14.54,0,100%
cleanup,delete,1500,0,68.21,68.21,14.66,0,100%
cleanup,delete,1500,0,68.2,68.2,14.66,0,100%
