Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
16:36:45,611,262,78208000,33536000,39,62.2,32.51,57.35,121.7,52.2,15578224.56,6681669.67,100%,100%,0,0,0
16:36:50,596,254,76288000,32512000,40.31,63.43,33.72,59.04,118.72,50.6,15195552.43,6476773.36,100%,100%,1,1,1
16:36:55,578,253,73984000,32384000,41.13,64.97,34.26,60.23,114.91,50.3,14708281.45,6438579.11,100%,100%,2,2,2
16:37:00,563,251,72064000,32128000,41.5,67.08,34.95,62.61,111.94,49.91,14328915.53,6388465.65,100%,100%,3,3,3
16:37:05,418,188,53504000,24064000,42.16,67.24,35.19,62.6,82.79,37.26,10596994.33,4769130.49,100%,100%,4,4,4
16:37:10,537,252,68736000,32256000,43.04,67.69,35.82,63.11,136.63,61.87,17489160.36,7919380.3,100%,100%,5,5,5
16:37:15,563,250,72064000,32000000,41.57,67.3,35.07,62.4,111.89,49.7,14322320.94,6361310.73,100%,100%,6,6,6
16:37:20,587,246,75136000,31488000,40.76,65.88,34.35,61.46,116.96,49.01,14970815.62,6273521.46,100%,100%,7,7,7
16:37:25,424,188,54272000,24064000,41.65,66.32,35.42,61.86,84.38,37.42,10800950.42,4789632.05,100%,100%,8,8,8
16:37:30,490,212,62720000,27136000,42.21,68.08,35.62,63.58,124.15,54.72,15890992.33,7004303.96,100%,100%,9,9,9
16:37:35,427,164,54656000,20992000,43.84,70.25,37.23,65.8,97.84,39.18,12523080.71,5014881.98,100%,100%,10,10,10
16:37:40,520,210,66560000,26880000,43.55,71.45,36.25,66.67,139.36,56.03,17838302.3,7171204.78,100%,100%,11,11,11
