Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,256,256000000,158.34,62.86,4.28,4282153.79,100%
write,write,124,124000000,155.02,108.28,2.07,2074168.24,100%
read,read,266,266000000,149.32,58.96,4.44,4439030.09,100%
write,write,125,125000000,161.52,109.79,2.09,2086010.38,100%
read,read,289,289000000,143.55,60.48,4.84,4838358.64,100%
write,write,117,117000000,155.75,107.19,1.96,1958781.87,100%
read,read,282,282000000,138.47,51.37,4.71,4705568.26,100%
write,write,126,126000000,165.6,110.94,2.1,2102487.94,100%
read,read,266,266000000,151.18,61.2,4.43,4434294.1,100%
write,write,111,111000000,177.98,120.59,1.85,1850400.92,100%
read,read,273,273000000,149.49,59.04,4.56,4556378.93,100%
write,write,105,105000000,181.9,116.64,1.75,1752453.43,100%
read,read,301,301000000,140.72,60.29,5.02,5018506.79,100%
write,write,107,107000000,164.39,107.21,1.78,1783987.46,100%
read,read,270,270000000,144.11,57.18,4.54,4536747.66,100%
write,write,124,124000000,166.04,100.74,2.08,2083543.37,100%
