Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,142,142000000,250.19,110.37,2.37,2369707.79,100%
write,write,69,69000000,353.33,239.09,1.15,1151477.73,100%
read,read,156,156000000,246.96,106.11,2.62,2617581.42,100%
write,write,60,60000000,351.05,215.98,1.01,1006762.09,100%
read,read,132,132000000,263.27,99.76,2.2,2203562.43,100%
write,write,76,76000000,330.82,213.03,1.27,1268717.76,100%
read,read,148,148000000,244.24,93.95,2.47,2470001.17,100%
write,write,72,72000000,330.07,209.94,1.2,1201622.19,100%
read,read,153,153000000,276.73,124.68,2.55,2551403.27,100%
write,write,56,56000000,314.52,195.68,0.93,933846.95,100%
read,read,150,150000000,258.34,109.42,2.51,2510040.16,100%
write,write,65,65000000,323.17,189.38,1.09,1087684.07,100%
read,read,155,155000000,257.48,99.15,2.59,2589807.85,100%
write,write,59,59000000,337.83,206.64,0.99,985797.83,100%
read,read,158,158000000,266.34,113.49,2.64,2641477.89,100%
write,write,53,53000000,334.43,222.23,0.89,886065.37,100%
read,read,146,146000000,254.93,107.9,2.44,2436216.19,100%
write,write,64,64000000,354.7,247.78,1.07,1067930.38,100%
read,read,159,159000000,256.36,110.5,2.66,2655133.26,100%
write,write,61,61000000,313.34,203.2,1.02,1018636.03,100%
read,read,151,151000000,281.75,130.74,2.52,2521583.75,100%
write,write,49,49000000,353.67,196.53,0.82,818262.28,100%
read,read,148,148000000,242.57,103.79,2.48,2483721.55,100%
write,write,70,70000000,338.26,228.11,1.17,1174733.17,100%
read,read,165,165000000,245.89,100.47,2.75,2753303.96,100%
write,write,59,59000000,327.83,198.24,0.98,984514.75,100%
read,read,166,166000000,238.02,95.71,2.77,2771563.09,100%
write,write,60,60000000,339.52,221.25,1,1001769.79,100%
read,read,151,151000000,247.89,102.48,2.52,2522215.54,100%
write,write,68,68000000,329.81,215.29,1.14,1135832.16,100%
read,read,136,136000000,271.68,114.26,2.27,2274095.38,100%
write,write,70,70000000,326.46,214.47,1.17,1170490.27,100%
