Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,28,28000000,1066.86,538.36,0.47,468376.24,100%
write,write,20,20000000,1495.3,1226.1,0.33,334554.46,100%
read,read,28,28000000,1038.54,671.89,0.48,475277.1,100%
write,write,12,12000000,2486.08,2263.17,0.2,203690.19,100%
read,read,39,39000000,797.03,337.72,0.65,650802.66,100%
write,write,22,22000000,1309.59,1265.14,0.37,367119.45,100%
read,read,28,28000000,948.36,377.75,0.47,467063.67,100%
write,write,18,18000000,1854.94,1561.61,0.3,300255.22,100%
read,read,43,43000000,1109.63,558.16,0.73,732925.4,100%
write,write,10,10000000,1094.7,773.2,0.17,170447.77,100%
read,read,34,34000000,1000.32,449.41,0.57,573143.18,100%
write,write,11,11000000,2300.73,2004.73,0.19,185428.68,100%
read,read,41,41000000,1013.22,435.02,0.69,688797.8,100%
write,write,19,19000000,946.42,671,0.32,319198.98,100%
read,read,40,40000000,765.95,442.83,0.68,681860.8,100%
write,write,27,27000000,1037.85,760.7,0.46,460256.04,100%
read,read,40,40000000,694.55,374.67,0.68,681454.22,100%
write,write,26,26000000,1189.04,984.42,0.44,442945.25,100%
read,read,30,30000000,1100.8,656.43,0.51,509337.86,100%
write,write,17,17000000,1521.88,1277.18,0.29,288624.79,100%
read,read,41,41000000,991.15,494.41,0.7,698300.24,100%
write,write,14,14000000,1291.14,1045.36,0.24,238443.98,100%
read,read,46,46000000,1010.7,571.85,0.77,773213.21,100%
write,write,14,14000000,928.57,679.5,0.24,235325.76,100%
read,read,52,52000000,723.23,291.42,0.87,868041.07,100%
write,write,22,22000000,1012.73,776.27,0.37,367248.14,100%
read,read,33,33000000,1231.76,510.3,0.55,552097.97,100%
write,write,18,18000000,1062.44,794.5,0.3,301144.35,100%
read,read,39,39000000,1085.1,580.77,0.66,661936.93,100%
write,write,13,13000000,1276.69,1031.85,0.22,220645.64,100%
read,read,42,42000000,847.95,381.9,0.7,701227.15,100%
write,write,20,20000000,1213.85,988.25,0.33,333917.69,100%
read,read,35,35000000,969.17,668.69,0.58,583654.34,100%
write,write,18,18000000,1446.72,1220.67,0.3,300165.09,100%
read,read,40,40000000,1180.7,528.93,0.68,677518.25,100%
write,write,12,12000000,984.17,719.83,0.2,203255.48,100%
read,read,37,37000000,828.86,373.92,0.62,622654.53,100%
write,write,19,19000000,1513.42,1251.05,0.32,319741.51,100%
read,read,42,42000000,962.74,409.43,0.7,700490.34,100%
write,write,15,15000000,1301.33,1075.87,0.25,250175.12,100%
read,read,33,33000000,1126.76,561.88,0.56,560852.5,100%
write,write,15,15000000,1443.53,1192.27,0.25,254932.95,100%
read,read,62,62000000,721.31,366.66,1.04,1035698.18,100%
write,write,16,16000000,946.19,662.88,0.27,267276.95,100%
read,read,36,36000000,957.5,470.97,0.61,612359.46,100%
write,write,22,22000000,1105.36,850.86,0.37,374219.67,100%
read,read,36,36000000,946.83,480.81,0.6,601594.22,100%
write,write,13,13000000,1981.08,1709.69,0.22,217242.36,100%
read,read,30,30000000,1364.9,618.87,0.5,500600.72,100%
write,write,21,21000000,903.76,696.14,0.35,350420.5,100%
read,read,37,37000000,1031.03,445.57,0.62,624040.75,100%
write,write,15,15000000,1409.33,1166.27,0.25,252989.49,100%
read,read,36,36000000,1185,672.61,0.61,609456.74,100%
write,write,13,13000000,1262.08,976.46,0.22,220081.6,100%
read,read,40,40000000,816.8,342.28,0.68,682745.32,100%
write,write,17,17000000,1524.18,1305.18,0.29,290166.76,100%
read,read,29,29000000,976.79,393.9,0.49,489352.37,100%
write,write,15,15000000,2062,1795,0.25,253113.29,100%
read,read,43,43000000,826.4,392.44,0.74,737880.74,100%
write,write,19,19000000,1196.79,990.11,0.33,326040.33,100%
read,read,38,38000000,1307.66,589.42,0.64,640766.22,100%
write,write,10,10000000,961,620,0.17,168622.69,100%
read,read,36,36000000,1063.78,680.64,0.6,603895.12,100%
write,write,20,20000000,1065.8,815.25,0.34,335497.29,100%
read,read,29,29000000,1128.03,325.17,0.5,499448.88,100%
write,write,21,21000000,1207.05,971.9,0.36,361669.88,100%
read,read,42,42000000,1109.29,520.62,0.7,700315.14,100%
write,write,13,13000000,1029.23,727.85,0.22,216764.21,100%
read,read,41,41000000,925.83,332.27,0.7,698121.88,100%
write,write,17,17000000,1221.71,903.47,0.29,289465.17,100%
read,read,32,32000000,1221,729.75,0.54,543469.03,100%
write,write,16,16000000,1238.06,997.19,0.27,271734.52,100%
read,read,46,46000000,967.07,373.2,0.78,784273.61,100%
write,write,15,15000000,944.47,688.87,0.26,255741.39,100%
read,read,36,36000000,1022.61,566.78,0.61,606009.6,100%
write,write,19,19000000,1188.95,974.53,0.32,319838.4,100%
read,read,41,41000000,973.68,447.02,0.69,690061.43,100%
write,write,11,11000000,1772.09,1547,0.19,185138.43,100%
read,read,46,46000000,672.63,261.11,0.79,793760.35,100%
write,write,16,16000000,1688.12,1388.56,0.28,276090.56,100%
read,read,34,34000000,1092.44,520.79,0.57,571150.2,100%
write,write,14,14000000,1598.86,1429,0.24,235179.49,100%
read,read,42,42000000,930.64,480.14,0.7,700548.76,100%
write,write,16,16000000,1303.88,1065.56,0.27,266875.72,100%
read,read,34,34000000,1222.15,589.88,0.57,573172.17,100%
write,write,18,18000000,986.78,701.06,0.3,303444.09,100%
read,read,45,45000000,763.51,377.56,0.76,758853.29,100%
write,write,23,23000000,1084.04,889.48,0.39,387858.35,100%
read,read,41,41000000,883.66,339.02,0.69,688462.38,100%
write,write,24,24000000,971.79,723.67,0.4,403002.37,100%
read,read,40,40000000,897.28,417.82,0.67,666733.34,100%
write,write,24,24000000,1004.17,785.08,0.4,400040,100%
read,read,46,46000000,766.26,326.93,0.78,781250,100%
write,write,22,22000000,1073.91,789.77,0.37,373641.3,100%
read,read,21,21000000,1075.29,561.67,0.35,353356.89,100%
write,write,18,18000000,2047.17,1774.78,0.3,302877.33,100%
read,read,32,32000000,1202.28,522.09,0.54,538131.67,100%
write,write,13,13000000,1614.69,1326.92,0.22,218615.99,100%
read,read,49,49000000,893.18,492.61,0.82,823529.41,100%
write,write,18,18000000,873.78,589.22,0.3,302521.01,100%
read,read,35,35000000,1005.66,519.71,0.58,584922.37,100%
write,write,17,17000000,1449.35,1290.59,0.28,284105.15,100%
read,read,42,42000000,896.26,483.86,0.7,701484.81,100%
write,write,15,15000000,1481.67,1231.4,0.25,250530.29,100%
read,read,36,36000000,1116.86,447.69,0.61,614103.92,100%
write,write,15,15000000,1227.47,1017.47,0.26,255876.63,100%
read,read,42,42000000,968.98,493.64,0.71,713897.2,100%
write,write,15,15000000,1208.6,955.47,0.25,254963.29,100%
